y_test,y_pred,X_extra_test
0.95,1.2462587213090721,"      index  Reliability chemicalFormula Clean
5     789.5          1.0                 Ag2S1
6     803.0          1.0                Ag2Se1
10    184.0          1.0                Al1Bi1
11    149.0          1.0                 Al1N1
13    177.5          1.0                Al1Sb1
..      ...          ...                   ...
427  1195.0          1.0                Tm1As1
443  1200.0          1.0                Yb1As1
452   453.5          1.0                Zn1Sb1
456   432.0          1.0                 Zn3P2
466   728.0          1.0                   ZrC

[84 rows x 3 columns]"
0.13,0.8788135614096291,"      index  Reliability chemicalFormula Clean
5     789.5          1.0                 Ag2S1
6     803.0          1.0                Ag2Se1
10    184.0          1.0                Al1Bi1
11    149.0          1.0                 Al1N1
13    177.5          1.0                Al1Sb1
..      ...          ...                   ...
427  1195.0          1.0                Tm1As1
443  1200.0          1.0                Yb1As1
452   453.5          1.0                Zn1Sb1
456   432.0          1.0                 Zn3P2
466   728.0          1.0                   ZrC

[84 rows x 3 columns]"
0.4,1.5376836015943738,"      index  Reliability chemicalFormula Clean
5     789.5          1.0                 Ag2S1
6     803.0          1.0                Ag2Se1
10    184.0          1.0                Al1Bi1
11    149.0          1.0                 Al1N1
13    177.5          1.0                Al1Sb1
..      ...          ...                   ...
427  1195.0          1.0                Tm1As1
443  1200.0          1.0                Yb1As1
452   453.5          1.0                Zn1Sb1
456   432.0          1.0                 Zn3P2
466   728.0          1.0                   ZrC

[84 rows x 3 columns]"
5.74,3.2693740879688753,"      index  Reliability chemicalFormula Clean
5     789.5          1.0                 Ag2S1
6     803.0          1.0                Ag2Se1
10    184.0          1.0                Al1Bi1
11    149.0          1.0                 Al1N1
13    177.5          1.0                Al1Sb1
..      ...          ...                   ...
427  1195.0          1.0                Tm1As1
443  1200.0          1.0                Yb1As1
452   453.5          1.0                Zn1Sb1
456   432.0          1.0                 Zn3P2
466   728.0          1.0                   ZrC

[84 rows x 3 columns]"
1.919,1.8725493994469482,"      index  Reliability chemicalFormula Clean
5     789.5          1.0                 Ag2S1
6     803.0          1.0                Ag2Se1
10    184.0          1.0                Al1Bi1
11    149.0          1.0                 Al1N1
13    177.5          1.0                Al1Sb1
..      ...          ...                   ...
427  1195.0          1.0                Tm1As1
443  1200.0          1.0                Yb1As1
452   453.5          1.0                Zn1Sb1
456   432.0          1.0                 Zn3P2
466   728.0          1.0                   ZrC

[84 rows x 3 columns]"
2.0,2.599109182810632,"      index  Reliability chemicalFormula Clean
5     789.5          1.0                 Ag2S1
6     803.0          1.0                Ag2Se1
10    184.0          1.0                Al1Bi1
11    149.0          1.0                 Al1N1
13    177.5          1.0                Al1Sb1
..      ...          ...                   ...
427  1195.0          1.0                Tm1As1
443  1200.0          1.0                Yb1As1
452   453.5          1.0                Zn1Sb1
456   432.0          1.0                 Zn3P2
466   728.0          1.0                   ZrC

[84 rows x 3 columns]"
3.88,2.6941191192870977,"      index  Reliability chemicalFormula Clean
5     789.5          1.0                 Ag2S1
6     803.0          1.0                Ag2Se1
10    184.0          1.0                Al1Bi1
11    149.0          1.0                 Al1N1
13    177.5          1.0                Al1Sb1
..      ...          ...                   ...
427  1195.0          1.0                Tm1As1
443  1200.0          1.0                Yb1As1
452   453.5          1.0                Zn1Sb1
456   432.0          1.0                 Zn3P2
466   728.0          1.0                   ZrC

[84 rows x 3 columns]"
0.67,2.1210385134826977,"      index  Reliability chemicalFormula Clean
5     789.5          1.0                 Ag2S1
6     803.0          1.0                Ag2Se1
10    184.0          1.0                Al1Bi1
11    149.0          1.0                 Al1N1
13    177.5          1.0                Al1Sb1
..      ...          ...                   ...
427  1195.0          1.0                Tm1As1
443  1200.0          1.0                Yb1As1
452   453.5          1.0                Zn1Sb1
456   432.0          1.0                 Zn3P2
466   728.0          1.0                   ZrC

[84 rows x 3 columns]"
1.9625,3.5387879048539554,"      index  Reliability chemicalFormula Clean
5     789.5          1.0                 Ag2S1
6     803.0          1.0                Ag2Se1
10    184.0          1.0                Al1Bi1
11    149.0          1.0                 Al1N1
13    177.5          1.0                Al1Sb1
..      ...          ...                   ...
427  1195.0          1.0                Tm1As1
443  1200.0          1.0                Yb1As1
452   453.5          1.0                Zn1Sb1
456   432.0          1.0                 Zn3P2
466   728.0          1.0                   ZrC

[84 rows x 3 columns]"
2.755,2.729031331847394,"      index  Reliability chemicalFormula Clean
5     789.5          1.0                 Ag2S1
6     803.0          1.0                Ag2Se1
10    184.0          1.0                Al1Bi1
11    149.0          1.0                 Al1N1
13    177.5          1.0                Al1Sb1
..      ...          ...                   ...
427  1195.0          1.0                Tm1As1
443  1200.0          1.0                Yb1As1
452   453.5          1.0                Zn1Sb1
456   432.0          1.0                 Zn3P2
466   728.0          1.0                   ZrC

[84 rows x 3 columns]"
