y_test,y_pred,X_extra_test
2.5,1.9734399761962627,"       index  Reliability chemicalFormula Clean
8     164.50          1.0                Al1As1
12    159.00          1.0                 Al1P1
39   1070.00          1.0                Ba1Te1
42     23.00          1.0                Be1Se1
45   1445.00          1.0                    Bi
..       ...          ...                   ...
441   725.00          1.0                  Y1N1
447   441.00          1.0                Zn1As2
450   430.75          1.0                 Zn1P2
459   731.00          1.0                 Zr1O2
463   740.00          1.0                Zr1Se3

[84 rows x 3 columns]"
2.45,2.6096571690076393,"       index  Reliability chemicalFormula Clean
8     164.50          1.0                Al1As1
12    159.00          1.0                 Al1P1
39   1070.00          1.0                Ba1Te1
42     23.00          1.0                Be1Se1
45   1445.00          1.0                    Bi
..       ...          ...                   ...
441   725.00          1.0                  Y1N1
447   441.00          1.0                Zn1As2
450   430.75          1.0                 Zn1P2
459   731.00          1.0                 Zr1O2
463   740.00          1.0                Zr1Se3

[84 rows x 3 columns]"
3.4,1.8298781151991388,"       index  Reliability chemicalFormula Clean
8     164.50          1.0                Al1As1
12    159.00          1.0                 Al1P1
39   1070.00          1.0                Ba1Te1
42     23.00          1.0                Be1Se1
45   1445.00          1.0                    Bi
..       ...          ...                   ...
441   725.00          1.0                  Y1N1
447   441.00          1.0                Zn1As2
450   430.75          1.0                 Zn1P2
459   731.00          1.0                 Zr1O2
463   740.00          1.0                Zr1Se3

[84 rows x 3 columns]"
3.61,2.1738576370650113,"       index  Reliability chemicalFormula Clean
8     164.50          1.0                Al1As1
12    159.00          1.0                 Al1P1
39   1070.00          1.0                Ba1Te1
42     23.00          1.0                Be1Se1
45   1445.00          1.0                    Bi
..       ...          ...                   ...
441   725.00          1.0                  Y1N1
447   441.00          1.0                Zn1As2
450   430.75          1.0                 Zn1P2
459   731.00          1.0                 Zr1O2
463   740.00          1.0                Zr1Se3

[84 rows x 3 columns]"
0.015,0.5155751534841659,"       index  Reliability chemicalFormula Clean
8     164.50          1.0                Al1As1
12    159.00          1.0                 Al1P1
39   1070.00          1.0                Ba1Te1
42     23.00          1.0                Be1Se1
45   1445.00          1.0                    Bi
..       ...          ...                   ...
441   725.00          1.0                  Y1N1
447   441.00          1.0                Zn1As2
450   430.75          1.0                 Zn1P2
459   731.00          1.0                 Zr1O2
463   740.00          1.0                Zr1Se3

[84 rows x 3 columns]"
0.145,0.9979948367548817,"       index  Reliability chemicalFormula Clean
8     164.50          1.0                Al1As1
12    159.00          1.0                 Al1P1
39   1070.00          1.0                Ba1Te1
42     23.00          1.0                Be1Se1
45   1445.00          1.0                    Bi
..       ...          ...                   ...
441   725.00          1.0                  Y1N1
447   441.00          1.0                Zn1As2
450   430.75          1.0                 Zn1P2
459   731.00          1.0                 Zr1O2
463   740.00          1.0                Zr1Se3

[84 rows x 3 columns]"
10.0,5.490205491086279,"       index  Reliability chemicalFormula Clean
8     164.50          1.0                Al1As1
12    159.00          1.0                 Al1P1
39   1070.00          1.0                Ba1Te1
42     23.00          1.0                Be1Se1
45   1445.00          1.0                    Bi
..       ...          ...                   ...
441   725.00          1.0                  Y1N1
447   441.00          1.0                Zn1As2
450   430.75          1.0                 Zn1P2
459   731.00          1.0                 Zr1O2
463   740.00          1.0                Zr1Se3

[84 rows x 3 columns]"
4.07,2.0505660801179975,"       index  Reliability chemicalFormula Clean
8     164.50          1.0                Al1As1
12    159.00          1.0                 Al1P1
39   1070.00          1.0                Ba1Te1
42     23.00          1.0                Be1Se1
45   1445.00          1.0                    Bi
..       ...          ...                   ...
441   725.00          1.0                  Y1N1
447   441.00          1.0                Zn1As2
450   430.75          1.0                 Zn1P2
459   731.00          1.0                 Zr1O2
463   740.00          1.0                Zr1Se3

[84 rows x 3 columns]"
1.0,1.2165705990719808,"       index  Reliability chemicalFormula Clean
8     164.50          1.0                Al1As1
12    159.00          1.0                 Al1P1
39   1070.00          1.0                Ba1Te1
42     23.00          1.0                Be1Se1
45   1445.00          1.0                    Bi
..       ...          ...                   ...
441   725.00          1.0                  Y1N1
447   441.00          1.0                Zn1As2
450   430.75          1.0                 Zn1P2
459   731.00          1.0                 Zr1O2
463   740.00          1.0                Zr1Se3

[84 rows x 3 columns]"
1.75,2.549009213000816,"       index  Reliability chemicalFormula Clean
8     164.50          1.0                Al1As1
12    159.00          1.0                 Al1P1
39   1070.00          1.0                Ba1Te1
42     23.00          1.0                Be1Se1
45   1445.00          1.0                    Bi
..       ...          ...                   ...
441   725.00          1.0                  Y1N1
447   441.00          1.0                Zn1As2
450   430.75          1.0                 Zn1P2
459   731.00          1.0                 Zr1O2
463   740.00          1.0                Zr1Se3

[84 rows x 3 columns]"
