y_test,y_pred,X_extra_test
0.85,0.8524115262979195,"      index  Reliability chemicalFormula Clean
3     820.0          1.0                Ag1Te1
7     819.0          1.0                Ag2Te1
21    648.5          1.0                As1Se1
26    650.0          1.0                As2Se3
29     26.0          1.0                    B1
..      ...          ...                   ...
427  1195.0          1.0                Tm1As1
433   306.0          1.0                  V2O4
444  1201.0          1.0                Yb1Sb1
459   731.0          1.0                 Zr1O2
462   739.0          1.0                Zr1Se2

[84 rows x 3 columns]"
0.064,0.54747936938498,"      index  Reliability chemicalFormula Clean
3     820.0          1.0                Ag1Te1
7     819.0          1.0                Ag2Te1
21    648.5          1.0                As1Se1
26    650.0          1.0                As2Se3
29     26.0          1.0                    B1
..      ...          ...                   ...
427  1195.0          1.0                Tm1As1
433   306.0          1.0                  V2O4
444  1201.0          1.0                Yb1Sb1
459   731.0          1.0                 Zr1O2
462   739.0          1.0                Zr1Se2

[84 rows x 3 columns]"
1.215,1.8137945883143753,"      index  Reliability chemicalFormula Clean
3     820.0          1.0                Ag1Te1
7     819.0          1.0                Ag2Te1
21    648.5          1.0                As1Se1
26    650.0          1.0                As2Se3
29     26.0          1.0                    B1
..      ...          ...                   ...
427  1195.0          1.0                Tm1As1
433   306.0          1.0                  V2O4
444  1201.0          1.0                Yb1Sb1
459   731.0          1.0                 Zr1O2
462   739.0          1.0                Zr1Se2

[84 rows x 3 columns]"
1.77,1.937183027185354,"      index  Reliability chemicalFormula Clean
3     820.0          1.0                Ag1Te1
7     819.0          1.0                Ag2Te1
21    648.5          1.0                As1Se1
26    650.0          1.0                As2Se3
29     26.0          1.0                    B1
..      ...          ...                   ...
427  1195.0          1.0                Tm1As1
433   306.0          1.0                  V2O4
444  1201.0          1.0                Yb1Sb1
459   731.0          1.0                 Zr1O2
462   739.0          1.0                Zr1Se2

[84 rows x 3 columns]"
0.93,5.3823526054550666,"      index  Reliability chemicalFormula Clean
3     820.0          1.0                Ag1Te1
7     819.0          1.0                Ag2Te1
21    648.5          1.0                As1Se1
26    650.0          1.0                As2Se3
29     26.0          1.0                    B1
..      ...          ...                   ...
427  1195.0          1.0                Tm1As1
433   306.0          1.0                  V2O4
444  1201.0          1.0                Yb1Sb1
459   731.0          1.0                 Zr1O2
462   739.0          1.0                Zr1Se2

[84 rows x 3 columns]"
9.06,9.800696715678667,"      index  Reliability chemicalFormula Clean
3     820.0          1.0                Ag1Te1
7     819.0          1.0                Ag2Te1
21    648.5          1.0                As1Se1
26    650.0          1.0                As2Se3
29     26.0          1.0                    B1
..      ...          ...                   ...
427  1195.0          1.0                Tm1As1
433   306.0          1.0                  V2O4
444  1201.0          1.0                Yb1Sb1
459   731.0          1.0                 Zr1O2
462   739.0          1.0                Zr1Se2

[84 rows x 3 columns]"
10.48,3.8920860883730453,"      index  Reliability chemicalFormula Clean
3     820.0          1.0                Ag1Te1
7     819.0          1.0                Ag2Te1
21    648.5          1.0                As1Se1
26    650.0          1.0                As2Se3
29     26.0          1.0                    B1
..      ...          ...                   ...
427  1195.0          1.0                Tm1As1
433   306.0          1.0                  V2O4
444  1201.0          1.0                Yb1Sb1
459   731.0          1.0                 Zr1O2
462   739.0          1.0                Zr1Se2

[84 rows x 3 columns]"
3.61,2.403699686875827,"      index  Reliability chemicalFormula Clean
3     820.0          1.0                Ag1Te1
7     819.0          1.0                Ag2Te1
21    648.5          1.0                As1Se1
26    650.0          1.0                As2Se3
29     26.0          1.0                    B1
..      ...          ...                   ...
427  1195.0          1.0                Tm1As1
433   306.0          1.0                  V2O4
444  1201.0          1.0                Yb1Sb1
459   731.0          1.0                 Zr1O2
462   739.0          1.0                Zr1Se2

[84 rows x 3 columns]"
4.5,5.293368331777747,"      index  Reliability chemicalFormula Clean
3     820.0          1.0                Ag1Te1
7     819.0          1.0                Ag2Te1
21    648.5          1.0                As1Se1
26    650.0          1.0                As2Se3
29     26.0          1.0                    B1
..      ...          ...                   ...
427  1195.0          1.0                Tm1As1
433   306.0          1.0                  V2O4
444  1201.0          1.0                Yb1Sb1
459   731.0          1.0                 Zr1O2
462   739.0          1.0                Zr1Se2

[84 rows x 3 columns]"
7.7,5.083486137688765,"      index  Reliability chemicalFormula Clean
3     820.0          1.0                Ag1Te1
7     819.0          1.0                Ag2Te1
21    648.5          1.0                As1Se1
26    650.0          1.0                As2Se3
29     26.0          1.0                    B1
..      ...          ...                   ...
427  1195.0          1.0                Tm1As1
433   306.0          1.0                  V2O4
444  1201.0          1.0                Yb1Sb1
459   731.0          1.0                 Zr1O2
462   739.0          1.0                Zr1Se2

[84 rows x 3 columns]"
