y true,y pred
0.85,0.85
0.95,0.95
0.13,0.13
0.064,0.064
2.5,2.5
0.82,0.82
0.4,0.4
5.74,5.74
1.919,1.919
4.1,4.1
3.1,3.1
2.5,2.5
1.215,1.215
2.43,2.43
2.48,2.48
1.77,1.77
2.4,2.4
0.93,0.93
8.0,8.0
2.0,2.0
7.0,7.0
9.06,9.06
3.88,3.88
3.6,3.6
3.4,3.4
3.61,3.61
2.89,2.89
0.67,0.67
0.015,0.015
2.66,2.66
1.9625,1.9625
1.2,1.2
0.21,0.21
0.145,0.145
6.244999999999999,6.244999999999999
3.7,3.7
2.26,2.26
4.5,4.5
10.0,10.0
7.7,7.7
6.0,6.0
4.87,4.87
4.07,4.07
0.9,0.9
1.0,1.0
5.7,5.7
6.0,6.0
3.5615,3.5615
0.6,0.6
1.75,1.75
1.785,1.785
1.0,1.0
0.45,0.45
1.714,1.714
1.517,1.517
0.2,0.2
0.52,0.52
1.25,1.25
4.85,4.85
0.7,0.7
2.68,2.68
1.12,1.12
1.4,1.4
0.15,0.15
0.47,0.47
0.045,0.045
0.2,0.2
0.23,0.23
0.2,0.2
0.35,0.35
0.9,0.9
0.025,0.025
0.015,0.015
7.18,7.18
8.1,8.1
10.0,10.0
6.37,6.37
3.5,3.5
0.6,0.6
0.55,0.55
2.987,2.987
3.07,3.07
4.17,4.17
1.4,1.4
2.023,2.023
1.21,1.21
1.23,1.23
1.08,1.08
1.0,1.0
3.08,3.08
2.91,2.91
3.5,3.5
2.4,2.4
0.9,0.9
1.66,1.66
0.9,0.9
0.9,0.9
1.25,1.25
1.122,1.122
1.645,1.645
1.78,1.78
1.959,1.959
1.7,1.7
0.6,0.6
1.2,1.2
0.2,0.2
5.15,5.15
0.4,0.4
1.2,1.2
0.9,0.9
0.46,0.46
2.34,2.34
0.6,0.6
1.42,1.42
3.24,3.24
2.5,2.5
4.54,4.54
1.225,1.225
0.63,0.63
3.6,3.6
1.54,1.54
0.335,0.335
1.225,1.225
1.5,1.5
5.56,5.56
1.58,1.58
3.54,3.54
1.315,1.315
2.4325,2.4325
0.8,0.8
0.3,0.3
5.55,5.55
2.43,2.43
2.8,2.8
3.59,3.59
2.13,2.13
2.48,2.48
0.24,0.24
0.175,0.175
3.5,3.5
2.84,2.84
1.3,1.3
0.356,0.356
2.4,2.4
1.351,1.351
1.86,1.86
0.17,0.17
1.24,1.24
1.2,1.2
0.98,0.98
0.9,0.9
0.9,0.9
8.5,8.5
2.1,2.1
1.9,1.9
1.4,1.4
0.08,0.08
6.6,6.6
1.05,1.05
1.97,1.97
0.1,0.1
0.43,0.43
7.95,7.95
9.33,9.33
6.0,6.0
0.7,0.7
1.0,1.0
3.94,3.94
11.8,11.8
7.77,7.77
5.6,5.6
4.7,4.7
0.0409999999999999,0.0409999999999999
2.55,2.55
0.1,0.1
1.4,1.4
0.82,0.82
10.05,10.05
3.7,3.7
6.2,6.2
1.8,1.8
1.25,1.25
0.48,0.48
3.3083333333333336,3.3083333333333336
7.5,7.5
8.97,8.97
10.5,10.5
2.0,2.0
2.3,2.3
1.1,1.1
0.25,0.25
1.4,1.4
3.48,3.48
0.12,0.12
1.04,1.04
4.9,4.9
0.3,0.3
0.97,0.97
3.0,3.0
0.38,0.38
0.05,0.05
3.7,3.7
0.5,0.5
0.12,0.12
0.5,0.5
2.0,2.0
0.2,0.2
0.965,0.965
0.23,0.23
3.2,3.2
3.82,3.82
2.32,2.32
3.02,3.02
2.512,2.512
0.27,0.27
0.31,0.31
2.12,2.12
0.65,0.65
0.75,0.75
0.2,0.2
0.4,0.4
1.8,1.8
1.0,1.0
4.9,4.9
5.9,5.9
0.66,0.66
0.66,0.66
1.154,1.154
1.8,1.8
1.3,1.3
0.55,0.55
0.8,0.8
0.75,0.75
0.11,0.11
7.2,7.2
10.4,10.4
5.83,5.83
4.5,4.5
1.0,1.0
2.3,2.3
1.1,1.1
0.99,0.99
0.12,0.12
1.5,1.5
0.8,0.8
0.8,0.8
1.0,1.0
1.8,1.8
0.3,0.3
1.0,1.0
0.25,0.25
3.82,3.82
0.1,0.1
0.009,0.009
2.22,2.22
1.9,1.9
3.31,3.31
1.7,1.7
0.3,0.3
6.0,6.0
2.0,2.0
0.64,0.64
1.87,1.87
1.9,1.9
1.12,1.12
2.53,2.53
11.0,11.0
1.89,1.89
1.72,1.72
0.59,0.59
2.015,2.015
1.98,1.98
5.0,5.0
1.03,1.03
1.09,1.09
0.22,0.22
0.46,0.46
0.62,0.62
1.17,1.17
3.0,3.0
2.3,2.3
0.075,0.075
3.4,3.4
3.9,3.9
2.4,2.4
2.38,2.38
3.5,3.5
1.08,1.08
2.475,2.475
1.5,1.5
5.77,5.77
4.76,4.76
0.1,0.1
4.6,4.6
2.3,2.3
0.5,0.5
0.95,0.95
0.4,0.4
4.625,4.625
0.3,0.3
1.24,1.24
0.9,0.9
0.69,0.69
0.3,0.3
3.56,3.56
3.58,3.58
0.73,0.73
1.825,1.825
0.7,0.7
1.18,1.18
2.18,2.18
0.65,0.655
0.1,0.1
0.66,0.655
2.34,2.34
0.8,0.8
2.8,2.8
1.1,1.1
0.05,0.05
1.9,1.9
5.6,5.6
1.02,1.02
1.0,1.0
0.33,0.33
0.9,0.9
3.35,3.35
1.9275,1.9275
3.87,3.87
0.745,0.745
1.15,1.15
1.2,1.2
4.99,4.99
2.17,2.17
2.0,2.0
0.18,0.18
0.6,0.6
