,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
1,-0.4303385937792094,-0.4980738883520121,-0.5809583314406872,-0.2453760870251403,-0.7284692591192979,0.18898996137267463,0.37302344585925323,0.5368453416728903,-0.8931590456365598,-0.9991916698340727,-0.33488735420720595,0.4487980869803012,-0.5104707432857911
2,-0.4303407896539092,-0.4980738883520121,-0.5809583314406872,-0.2453760870251403,-0.7284692591192979,1.2679860837420893,-0.26359169611166483,0.5368453416728903,-0.8931590456365598,-0.9991916698340727,-0.33488735420720595,0.4050388140608717,-1.213511128974766
3,-0.42978303748015634,-0.4980738883520121,-1.304002772360021,-0.2453760870251403,-0.8246391691340688,1.0038862475076913,-0.8107945990417236,1.055317536001345,-0.7808555953159119,-1.1163997525203961,0.0844408512497718,0.42439180945521415,-1.3634747337499094
4,-0.4257558032806964,-0.4980738883520121,-1.304002772360021,-0.2453760870251403,-0.8246391691340688,1.214318737341517,-0.5103694758644363,1.055317536001345,-0.7808555953159119,-1.1163997525203961,0.0844408512497718,0.4487980869803012,-1.03465545355487
5,-0.43005971769233287,-0.4980738883520121,-1.304002772360021,-0.2453760870251403,-0.8246391691340688,0.20170064867807275,-0.3494274455908897,1.055317536001345,-0.7808555953159119,-1.1163997525203961,0.0844408512497718,0.4189084607601506,-1.0511652082090144
6,-0.4236433718194748,0.03529450081394537,-0.4626688523536797,-0.2453760870251403,-0.2476197090454407,-0.3886401617282308,-0.0668847702217747,0.817788999890866,-0.5562486946746161,-0.5948237845662574,-1.5462799477495883,0.43482092363994335,-0.057828303184670415
7,-0.4174663762888965,0.03529450081394537,-0.4626688523536797,-0.2453760870251403,-0.2476197090454407,-0.16267238741002837,0.9881796504603645,1.002433466869313,-0.5562486946746161,-0.5948237845662574,-1.5462799477495883,0.4487980869803012,0.8667179574474058
8,-0.4101442321023649,0.03529450081394537,-0.4626688523536797,-0.2453760870251403,-0.2476197090454407,-0.9267259243234488,1.127662743364105,1.064739138290758,-0.5562486946746161,-0.5948237845662574,-1.5462799477495883,0.33837849659147057,2.3498442505446953
9,-0.4146677339839828,0.03529450081394537,-0.4626688523536797,-0.2453760870251403,-0.2476197090454407,-0.39993855044414095,0.6233777151736593,1.3061972874164198,-0.5562486946746161,-0.5948237845662574,-1.5462799477495883,0.3392386297201078,0.5846763154391091
10,-0.4086455476197415,0.03529450081394537,-0.4626688523536797,-0.2453760870251403,-0.2476197090454407,0.12684882343516835,0.923802838350946,1.1900133074253663,-0.5562486946746161,-0.5948237845662574,-1.5462799477495883,0.40170579818740165,1.0455736328673015
11,-0.4204395906324454,0.03529450081394537,-0.4626688523536797,-0.2453760870251403,-0.2476197090454407,-0.39287705749669605,0.5160830283246282,1.1331996252781518,-0.5562486946746161,-0.5948237845662574,-1.5462799477495883,0.4487980869803012,0.05773997939433911
13,-0.3641933581340456,-0.4980738883520121,-0.4227461531618146,-0.2453760870251403,-0.1252216417539134,-0.4776149728660225,-0.23855626918022435,0.41393840929441594,-0.668552144995264,-0.618265401103522,1.1560573763064947,0.4487980869803012,-0.6315422774161822
14,-0.3632930495071216,-0.4980738883520121,-0.4227461531618146,-0.2453760870251403,-0.1252216417539134,-0.27000708021117387,0.5733068613107778,0.29765973983311717,-0.668552144995264,-0.618265401103522,1.1560573763064947,0.2673099968378022,-0.3563796998471118
15,-0.36445356928597367,-0.4980738883520121,-0.4227461531618146,-0.2453760870251403,-0.1252216417539134,-0.6400293106572307,-0.4281102159468459,0.3150352576231401,-0.668552144995264,-0.618265401103522,1.1560573763064947,0.4350359569221025,-0.6026502067714296
16,-0.31762214956302876,-0.4980738883520121,-0.4227461531618146,-0.2453760870251403,-0.1252216417539134,-0.4973871531188655,-1.4009153767113947,0.3150352576231401,-0.668552144995264,-0.618265401103522,1.1560573763064947,0.34074386269522383,-0.8626788425742012
17,-0.3472368137020777,-0.4980738883520121,-0.4227461531618146,-0.2453760870251403,-0.1252216417539134,-0.41971073069698267,0.4731651535850155,0.20107648018285262,-0.668552144995264,-0.618265401103522,1.1560573763064947,0.33966869628442675,0.25035378369268835
18,-0.34520453166739934,-0.4980738883520121,-0.4227461531618146,-0.2453760870251403,-0.1252216417539134,-1.1738781774839824,-1.1398316387120855,-0.017372127673187254,-0.668552144995264,-0.618265401103522,1.1560573763064947,-0.7114139869105202,-0.15963845688522646
