y_test,y_pred,X_extra_test
5.74,4.0,"      index  Reliability chemicalFormula Clean
11    149.0          1.0                 Al1N1
13    177.5          1.0                Al1Sb1
18    644.0          1.0                    As
26    650.0          1.0                As2Se3
29     26.0          1.0                    B1
..      ...          ...                   ...
439  1218.0          1.0                 W1Se2
441   725.0          1.0                  Y1N1
446  1198.0          1.0                   YbS
462   739.0          1.0                Zr1Se2
466   728.0          1.0                   ZrC

[84 rows x 3 columns]"
1.919,1.42,"      index  Reliability chemicalFormula Clean
11    149.0          1.0                 Al1N1
13    177.5          1.0                Al1Sb1
18    644.0          1.0                    As
26    650.0          1.0                As2Se3
29     26.0          1.0                    B1
..      ...          ...                   ...
439  1218.0          1.0                 W1Se2
441   725.0          1.0                  Y1N1
446  1198.0          1.0                   YbS
462   739.0          1.0                Zr1Se2
466   728.0          1.0                   ZrC

[84 rows x 3 columns]"
1.2,0.23,"      index  Reliability chemicalFormula Clean
11    149.0          1.0                 Al1N1
13    177.5          1.0                Al1Sb1
18    644.0          1.0                    As
26    650.0          1.0                As2Se3
29     26.0          1.0                    B1
..      ...          ...                   ...
439  1218.0          1.0                 W1Se2
441   725.0          1.0                  Y1N1
446  1198.0          1.0                   YbS
462   739.0          1.0                Zr1Se2
466   728.0          1.0                   ZrC

[84 rows x 3 columns]"
1.77,2.38,"      index  Reliability chemicalFormula Clean
11    149.0          1.0                 Al1N1
13    177.5          1.0                Al1Sb1
18    644.0          1.0                    As
26    650.0          1.0                As2Se3
29     26.0          1.0                    B1
..      ...          ...                   ...
439  1218.0          1.0                 W1Se2
441   725.0          1.0                  Y1N1
446  1198.0          1.0                   YbS
462   739.0          1.0                Zr1Se2
466   728.0          1.0                   ZrC

[84 rows x 3 columns]"
0.93,4.9,"      index  Reliability chemicalFormula Clean
11    149.0          1.0                 Al1N1
13    177.5          1.0                Al1Sb1
18    644.0          1.0                    As
26    650.0          1.0                As2Se3
29     26.0          1.0                    B1
..      ...          ...                   ...
439  1218.0          1.0                 W1Se2
441   725.0          1.0                  Y1N1
446  1198.0          1.0                   YbS
462   739.0          1.0                Zr1Se2
466   728.0          1.0                   ZrC

[84 rows x 3 columns]"
7.0,5.0,"      index  Reliability chemicalFormula Clean
11    149.0          1.0                 Al1N1
13    177.5          1.0                Al1Sb1
18    644.0          1.0                    As
26    650.0          1.0                As2Se3
29     26.0          1.0                    B1
..      ...          ...                   ...
439  1218.0          1.0                 W1Se2
441   725.0          1.0                  Y1N1
446  1198.0          1.0                   YbS
462   739.0          1.0                Zr1Se2
466   728.0          1.0                   ZrC

[84 rows x 3 columns]"
3.61,2.4175,"      index  Reliability chemicalFormula Clean
11    149.0          1.0                 Al1N1
13    177.5          1.0                Al1Sb1
18    644.0          1.0                    As
26    650.0          1.0                As2Se3
29     26.0          1.0                    B1
..      ...          ...                   ...
439  1218.0          1.0                 W1Se2
441   725.0          1.0                  Y1N1
446  1198.0          1.0                   YbS
462   739.0          1.0                Zr1Se2
466   728.0          1.0                   ZrC

[84 rows x 3 columns]"
2.755,3.24,"      index  Reliability chemicalFormula Clean
11    149.0          1.0                 Al1N1
13    177.5          1.0                Al1Sb1
18    644.0          1.0                    As
26    650.0          1.0                As2Se3
29     26.0          1.0                    B1
..      ...          ...                   ...
439  1218.0          1.0                 W1Se2
441   725.0          1.0                  Y1N1
446  1198.0          1.0                   YbS
462   739.0          1.0                Zr1Se2
466   728.0          1.0                   ZrC

[84 rows x 3 columns]"
1.2,2.43,"      index  Reliability chemicalFormula Clean
11    149.0          1.0                 Al1N1
13    177.5          1.0                Al1Sb1
18    644.0          1.0                    As
26    650.0          1.0                As2Se3
29     26.0          1.0                    B1
..      ...          ...                   ...
439  1218.0          1.0                 W1Se2
441   725.0          1.0                  Y1N1
446  1198.0          1.0                   YbS
462   739.0          1.0                Zr1Se2
466   728.0          1.0                   ZrC

[84 rows x 3 columns]"
4.5,4.9,"      index  Reliability chemicalFormula Clean
11    149.0          1.0                 Al1N1
13    177.5          1.0                Al1Sb1
18    644.0          1.0                    As
26    650.0          1.0                As2Se3
29     26.0          1.0                    B1
..      ...          ...                   ...
439  1218.0          1.0                 W1Se2
441   725.0          1.0                  Y1N1
446  1198.0          1.0                   YbS
462   739.0          1.0                Zr1Se2
466   728.0          1.0                   ZrC

[84 rows x 3 columns]"
4.87,4.42,"      index  Reliability chemicalFormula Clean
11    149.0          1.0                 Al1N1
13    177.5          1.0                Al1Sb1
18    644.0          1.0                    As
26    650.0          1.0                As2Se3
29     26.0          1.0                    B1
..      ...          ...                   ...
439  1218.0          1.0                 W1Se2
441   725.0          1.0                  Y1N1
446  1198.0          1.0                   YbS
462   739.0          1.0                Zr1Se2
466   728.0          1.0                   ZrC

[84 rows x 3 columns]"
3.5615,4.47,"      index  Reliability chemicalFormula Clean
11    149.0          1.0                 Al1N1
13    177.5          1.0                Al1Sb1
18    644.0          1.0                    As
26    650.0          1.0                As2Se3
29     26.0          1.0                    B1
..      ...          ...                   ...
439  1218.0          1.0                 W1Se2
441   725.0          1.0                  Y1N1
446  1198.0          1.0                   YbS
462   739.0          1.0                Zr1Se2
466   728.0          1.0                   ZrC

[84 rows x 3 columns]"
1.0,1.4,"      index  Reliability chemicalFormula Clean
11    149.0          1.0                 Al1N1
13    177.5          1.0                Al1Sb1
18    644.0          1.0                    As
26    650.0          1.0                As2Se3
29     26.0          1.0                    B1
..      ...          ...                   ...
439  1218.0          1.0                 W1Se2
441   725.0          1.0                  Y1N1
446  1198.0          1.0                   YbS
462   739.0          1.0                Zr1Se2
466   728.0          1.0                   ZrC

[84 rows x 3 columns]"
1.25,0.45,"      index  Reliability chemicalFormula Clean
11    149.0          1.0                 Al1N1
13    177.5          1.0                Al1Sb1
18    644.0          1.0                    As
26    650.0          1.0                As2Se3
29     26.0          1.0                    B1
..      ...          ...                   ...
439  1218.0          1.0                 W1Se2
441   725.0          1.0                  Y1N1
446  1198.0          1.0                   YbS
462   739.0          1.0                Zr1Se2
466   728.0          1.0                   ZrC

[84 rows x 3 columns]"
0.045,1.0,"      index  Reliability chemicalFormula Clean
11    149.0          1.0                 Al1N1
13    177.5          1.0                Al1Sb1
18    644.0          1.0                    As
26    650.0          1.0                As2Se3
29     26.0          1.0                    B1
..      ...          ...                   ...
439  1218.0          1.0                 W1Se2
441   725.0          1.0                  Y1N1
446  1198.0          1.0                   YbS
462   739.0          1.0                Zr1Se2
466   728.0          1.0                   ZrC

[84 rows x 3 columns]"
0.2,0.02,"      index  Reliability chemicalFormula Clean
11    149.0          1.0                 Al1N1
13    177.5          1.0                Al1Sb1
18    644.0          1.0                    As
26    650.0          1.0                As2Se3
29     26.0          1.0                    B1
..      ...          ...                   ...
439  1218.0          1.0                 W1Se2
441   725.0          1.0                  Y1N1
446  1198.0          1.0                   YbS
462   739.0          1.0                Zr1Se2
466   728.0          1.0                   ZrC

[84 rows x 3 columns]"
0.2,0.2,"      index  Reliability chemicalFormula Clean
11    149.0          1.0                 Al1N1
13    177.5          1.0                Al1Sb1
18    644.0          1.0                    As
26    650.0          1.0                As2Se3
29     26.0          1.0                    B1
..      ...          ...                   ...
439  1218.0          1.0                 W1Se2
441   725.0          1.0                  Y1N1
446  1198.0          1.0                   YbS
462   739.0          1.0                Zr1Se2
466   728.0          1.0                   ZrC

[84 rows x 3 columns]"
0.55,0.6,"      index  Reliability chemicalFormula Clean
11    149.0          1.0                 Al1N1
13    177.5          1.0                Al1Sb1
18    644.0          1.0                    As
26    650.0          1.0                As2Se3
29     26.0          1.0                    B1
..      ...          ...                   ...
439  1218.0          1.0                 W1Se2
441   725.0          1.0                  Y1N1
446  1198.0          1.0                   YbS
462   739.0          1.0                Zr1Se2
466   728.0          1.0                   ZrC

[84 rows x 3 columns]"
7.18,7.5,"      index  Reliability chemicalFormula Clean
11    149.0          1.0                 Al1N1
13    177.5          1.0                Al1Sb1
18    644.0          1.0                    As
26    650.0          1.0                As2Se3
29     26.0          1.0                    B1
..      ...          ...                   ...
439  1218.0          1.0                 W1Se2
441   725.0          1.0                  Y1N1
446  1198.0          1.0                   YbS
462   739.0          1.0                Zr1Se2
466   728.0          1.0                   ZrC

[84 rows x 3 columns]"
3.07,2.987,"      index  Reliability chemicalFormula Clean
11    149.0          1.0                 Al1N1
13    177.5          1.0                Al1Sb1
18    644.0          1.0                    As
26    650.0          1.0                As2Se3
29     26.0          1.0                    B1
..      ...          ...                   ...
439  1218.0          1.0                 W1Se2
441   725.0          1.0                  Y1N1
446  1198.0          1.0                   YbS
462   739.0          1.0                Zr1Se2
466   728.0          1.0                   ZrC

[84 rows x 3 columns]"
2.023,1.1,"      index  Reliability chemicalFormula Clean
11    149.0          1.0                 Al1N1
13    177.5          1.0                Al1Sb1
18    644.0          1.0                    As
26    650.0          1.0                As2Se3
29     26.0          1.0                    B1
..      ...          ...                   ...
439  1218.0          1.0                 W1Se2
441   725.0          1.0                  Y1N1
446  1198.0          1.0                   YbS
462   739.0          1.0                Zr1Se2
466   728.0          1.0                   ZrC

[84 rows x 3 columns]"
