y_test,y_pred,X_extra_test
9.7,3.102147539059922,"     index  Reliability chemicalFormula Clean
14   153.5          1.0                 Al2O3
17   181.0          1.0                Al2Te3
19   661.0          1.0                As1Br3
21   648.5          1.0                As1Se1
31    37.0          1.0                  B1N1
..     ...          ...                   ...
448  485.0          1.0                 Zn1I2
457  455.0          1.0                Zn3Sb2
458  456.0          1.0                Zn4Sb3
462  739.0          1.0                Zr1Se2
465  729.0          1.0                 Zr6O1

[84 rows x 3 columns]"
2.5,1.628204181486212,"     index  Reliability chemicalFormula Clean
14   153.5          1.0                 Al2O3
17   181.0          1.0                Al2Te3
19   661.0          1.0                As1Br3
21   648.5          1.0                As1Se1
31    37.0          1.0                  B1N1
..     ...          ...                   ...
448  485.0          1.0                 Zn1I2
457  455.0          1.0                Zn3Sb2
458  456.0          1.0                Zn4Sb3
462  739.0          1.0                Zr1Se2
465  729.0          1.0                 Zr6O1

[84 rows x 3 columns]"
2.6,3.7011391899554167,"     index  Reliability chemicalFormula Clean
14   153.5          1.0                 Al2O3
17   181.0          1.0                Al2Te3
19   661.0          1.0                As1Br3
21   648.5          1.0                As1Se1
31    37.0          1.0                  B1N1
..     ...          ...                   ...
448  485.0          1.0                 Zn1I2
457  455.0          1.0                Zn3Sb2
458  456.0          1.0                Zn4Sb3
462  739.0          1.0                Zr1Se2
465  729.0          1.0                 Zr6O1

[84 rows x 3 columns]"
1.215,1.4191362112961077,"     index  Reliability chemicalFormula Clean
14   153.5          1.0                 Al2O3
17   181.0          1.0                Al2Te3
19   661.0          1.0                As1Br3
21   648.5          1.0                As1Se1
31    37.0          1.0                  B1N1
..     ...          ...                   ...
448  485.0          1.0                 Zn1I2
457  455.0          1.0                Zn3Sb2
458  456.0          1.0                Zn4Sb3
462  739.0          1.0                Zr1Se2
465  729.0          1.0                 Zr6O1

[84 rows x 3 columns]"
8.0,2.7809517076919117,"     index  Reliability chemicalFormula Clean
14   153.5          1.0                 Al2O3
17   181.0          1.0                Al2Te3
19   661.0          1.0                As1Br3
21   648.5          1.0                As1Se1
31    37.0          1.0                  B1N1
..     ...          ...                   ...
448  485.0          1.0                 Zn1I2
457  455.0          1.0                Zn3Sb2
458  456.0          1.0                Zn4Sb3
462  739.0          1.0                Zr1Se2
465  729.0          1.0                 Zr6O1

[84 rows x 3 columns]"
7.0,3.039398389514277,"     index  Reliability chemicalFormula Clean
14   153.5          1.0                 Al2O3
17   181.0          1.0                Al2Te3
19   661.0          1.0                As1Br3
21   648.5          1.0                As1Se1
31    37.0          1.0                  B1N1
..     ...          ...                   ...
448  485.0          1.0                 Zn1I2
457  455.0          1.0                Zn3Sb2
458  456.0          1.0                Zn4Sb3
462  739.0          1.0                Zr1Se2
465  729.0          1.0                 Zr6O1

[84 rows x 3 columns]"
9.06,5.156514937431821,"     index  Reliability chemicalFormula Clean
14   153.5          1.0                 Al2O3
17   181.0          1.0                Al2Te3
19   661.0          1.0                As1Br3
21   648.5          1.0                As1Se1
31    37.0          1.0                  B1N1
..     ...          ...                   ...
448  485.0          1.0                 Zn1I2
457  455.0          1.0                Zn3Sb2
458  456.0          1.0                Zn4Sb3
462  739.0          1.0                Zr1Se2
465  729.0          1.0                 Zr6O1

[84 rows x 3 columns]"
5.13,3.161043509702364,"     index  Reliability chemicalFormula Clean
14   153.5          1.0                 Al2O3
17   181.0          1.0                Al2Te3
19   661.0          1.0                As1Br3
21   648.5          1.0                As1Se1
31    37.0          1.0                  B1N1
..     ...          ...                   ...
448  485.0          1.0                 Zn1I2
457  455.0          1.0                Zn3Sb2
458  456.0          1.0                Zn4Sb3
462  739.0          1.0                Zr1Se2
465  729.0          1.0                 Zr6O1

[84 rows x 3 columns]"
6.0,2.7332906911888415,"     index  Reliability chemicalFormula Clean
14   153.5          1.0                 Al2O3
17   181.0          1.0                Al2Te3
19   661.0          1.0                As1Br3
21   648.5          1.0                As1Se1
31    37.0          1.0                  B1N1
..     ...          ...                   ...
448  485.0          1.0                 Zn1I2
457  455.0          1.0                Zn3Sb2
458  456.0          1.0                Zn4Sb3
462  739.0          1.0                Zr1Se2
465  729.0          1.0                 Zr6O1

[84 rows x 3 columns]"
4.87,2.2400177397284846,"     index  Reliability chemicalFormula Clean
14   153.5          1.0                 Al2O3
17   181.0          1.0                Al2Te3
19   661.0          1.0                As1Br3
21   648.5          1.0                As1Se1
31    37.0          1.0                  B1N1
..     ...          ...                   ...
448  485.0          1.0                 Zn1I2
457  455.0          1.0                Zn3Sb2
458  456.0          1.0                Zn4Sb3
462  739.0          1.0                Zr1Se2
465  729.0          1.0                 Zr6O1

[84 rows x 3 columns]"
1.9,2.732059265199256,"     index  Reliability chemicalFormula Clean
14   153.5          1.0                 Al2O3
17   181.0          1.0                Al2Te3
19   661.0          1.0                As1Br3
21   648.5          1.0                As1Se1
31    37.0          1.0                  B1N1
..     ...          ...                   ...
448  485.0          1.0                 Zn1I2
457  455.0          1.0                Zn3Sb2
458  456.0          1.0                Zn4Sb3
462  739.0          1.0                Zr1Se2
465  729.0          1.0                 Zr6O1

[84 rows x 3 columns]"
5.7,4.389129511063461,"     index  Reliability chemicalFormula Clean
14   153.5          1.0                 Al2O3
17   181.0          1.0                Al2Te3
19   661.0          1.0                As1Br3
21   648.5          1.0                As1Se1
31    37.0          1.0                  B1N1
..     ...          ...                   ...
448  485.0          1.0                 Zn1I2
457  455.0          1.0                Zn3Sb2
458  456.0          1.0                Zn4Sb3
462  739.0          1.0                Zr1Se2
465  729.0          1.0                 Zr6O1

[84 rows x 3 columns]"
2.68,3.0545457205331594,"     index  Reliability chemicalFormula Clean
14   153.5          1.0                 Al2O3
17   181.0          1.0                Al2Te3
19   661.0          1.0                As1Br3
21   648.5          1.0                As1Se1
31    37.0          1.0                  B1N1
..     ...          ...                   ...
448  485.0          1.0                 Zn1I2
457  455.0          1.0                Zn3Sb2
458  456.0          1.0                Zn4Sb3
462  739.0          1.0                Zr1Se2
465  729.0          1.0                 Zr6O1

[84 rows x 3 columns]"
1.12,2.3127287695734804,"     index  Reliability chemicalFormula Clean
14   153.5          1.0                 Al2O3
17   181.0          1.0                Al2Te3
19   661.0          1.0                As1Br3
21   648.5          1.0                As1Se1
31    37.0          1.0                  B1N1
..     ...          ...                   ...
448  485.0          1.0                 Zn1I2
457  455.0          1.0                Zn3Sb2
458  456.0          1.0                Zn4Sb3
462  739.0          1.0                Zr1Se2
465  729.0          1.0                 Zr6O1

[84 rows x 3 columns]"
0.35,1.9651215666279158,"     index  Reliability chemicalFormula Clean
14   153.5          1.0                 Al2O3
17   181.0          1.0                Al2Te3
19   661.0          1.0                As1Br3
21   648.5          1.0                As1Se1
31    37.0          1.0                  B1N1
..     ...          ...                   ...
448  485.0          1.0                 Zn1I2
457  455.0          1.0                Zn3Sb2
458  456.0          1.0                Zn4Sb3
462  739.0          1.0                Zr1Se2
465  729.0          1.0                 Zr6O1

[84 rows x 3 columns]"
0.9,2.0367587189100558,"     index  Reliability chemicalFormula Clean
14   153.5          1.0                 Al2O3
17   181.0          1.0                Al2Te3
19   661.0          1.0                As1Br3
21   648.5          1.0                As1Se1
31    37.0          1.0                  B1N1
..     ...          ...                   ...
448  485.0          1.0                 Zn1I2
457  455.0          1.0                Zn3Sb2
458  456.0          1.0                Zn4Sb3
462  739.0          1.0                Zr1Se2
465  729.0          1.0                 Zr6O1

[84 rows x 3 columns]"
0.015,1.4391456017082573,"     index  Reliability chemicalFormula Clean
14   153.5          1.0                 Al2O3
17   181.0          1.0                Al2Te3
19   661.0          1.0                As1Br3
21   648.5          1.0                As1Se1
31    37.0          1.0                  B1N1
..     ...          ...                   ...
448  485.0          1.0                 Zn1I2
457  455.0          1.0                Zn3Sb2
458  456.0          1.0                Zn4Sb3
462  739.0          1.0                Zr1Se2
465  729.0          1.0                 Zr6O1

[84 rows x 3 columns]"
