y true,average predicted values,error bar values
1.2,1.585652297634852,
2.29,3.680325262074212,
0.74,1.423955506871629,
1.46,2.5523199245766706,
2.6,2.029131374617716,
4.17,3.4977141916402514,
5.98,4.749636097480382,
3.306,4.43485499462296,
3.3,3.1526789240985185,
2.6,2.151452551906227,
0.6,2.990040040805851,
0.163,1.8129475398691624,
0.17,-0.3339289753935728,
0.77,0.0771333559304854,
2.05,1.8929066134208907,
1.3,-0.1767824648490243,
2.6,2.5694071571708466,
1.0,1.1051112249393813,
6.17,4.605973577272372,
1.8,3.9284337855733256,
1.32,1.5639036955025554,
13.105,7.6132700298834255,
0.26,3.593930371901377,
1.7,0.8792398221366895,
1.12,0.429832016877006,
0.29,0.7595834936836403,
0.3,0.7766346117811498,
1.85,2.7643529931626167,
0.41,0.4667823152876695,
0.8,-0.2043123184712252,
0.6,1.1045792418744536,
0.7,1.4116782300224318,
1.2,1.4868138079298687,
1.45,1.6230364238555657,
0.59,-0.3778545264152915,
1.055,0.3795841480274253,
1.1,3.034873129559082,
1.0,1.145941077056388,
0.04,3.287709027271467,
2.67,1.801732809683184,
1.36,1.178676070791265,
0.3,2.33739491315628,
0.15,3.1837342157611435,
2.67,1.739990707643036,
2.25,1.3654842032599657,
0.93,1.1937832637090366,
2.215,2.002558950373214,
