,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
1,-0.462855961493763,-0.4846376779429637,-0.6073654900179005,-0.26726124191242384,-0.730427839656178,0.19166882120663858,0.3753519717236717,0.5503523993669719,-0.8700064736141876,-0.9988411508478111,-0.35009725158594224,0.45134997682270417,-0.48970398397947384
3,-0.4621294168250803,-0.4846376779429637,-1.3215790104498941,-0.26726124191242384,-0.8255562059457753,0.9978556616917756,-0.7962464395973858,1.0636855691841667,-0.7551213670560701,-1.1179994960401183,0.0804373239979834,0.4265693364718415,-1.3823629873786933
5,-0.46249125330039254,-0.4846376779429637,-1.3215790104498941,-0.26726124191242384,-0.8255562059457753,0.20424365927313043,-0.33964162068374093,1.0636855691841667,-0.7551213670560701,-1.1179994960401183,0.0804373239979834,0.4210018798291367,-1.0555346103276888
7,-0.44602195023756525,0.05222845872798949,-0.490520742298965,-0.26726124191242384,-0.2547860082081885,-0.15623503196632432,0.984158396941864,1.0113256796137342,-0.5253511539398354,-0.5877448599343512,-1.593863803272841,0.45134997682270417,0.9515083747344266
9,-0.4423619455726004,0.05222845872798949,-0.490520742298965,-0.26726124191242384,-0.2547860082081885,-0.3909653425408532,0.6231220284985176,1.3120786352841867,-0.5253511539398354,-0.5877448599343512,-1.593863803272841,0.3401100097851304,0.6563549945782337
13,-0.37635263429062127,-0.4846376779429637,-0.4510856399438241,-0.26726124191242384,-0.13371354202142754,-0.46781157516941874,-0.22991488125488077,0.4286637034629045,-0.6402362604979528,-0.6115765289728126,1.18069235049024,0.45134997682270417,-0.6164039715587181
15,-0.3766929328804984,-0.4846376779429637,-0.4510856399438241,-0.26726124191242384,-0.13371354202142754,-0.6284900615746023,-0.41751220995583543,0.33074086611945464,-0.6402362604979528,-0.6115765289728126,1.18069235049024,0.43737675230768047,-0.5861687472500346
16,-0.3154478018567984,-0.4846376779429637,-0.4510856399438241,-0.26726124191242384,-0.13371354202142754,-0.4873724343839631,-1.380275859138094,0.33074086611945464,-0.6402362604979528,-0.6115765289728126,1.18069235049024,0.34163833121646164,-0.8582857660281838
17,-0.35417722744647956,-0.4846376779429637,-0.4510856399438241,-0.26726124191242384,-0.13371354202142754,-0.41052620175539634,0.47445999443361,0.21791163228236343,-0.6402362604979528,-0.6115765289728126,1.18069235049024,0.3405466730512251,0.3064902561491845
18,-0.3515194523837687,-0.4846376779429637,-0.4510856399438241,-0.26726124191242384,-0.13371354202142754,-1.1566332603672909,-1.121887085644326,0.0016282567425461502,-0.6402362604979528,-0.6115765289728126,1.18069235049024,-0.726658349283732,-0.12256197451689187
19,-0.36256264417594003,-0.4846376779429637,-0.4510856399438241,-0.26726124191242384,-0.13371354202142754,-0.7779909141429023,0.042632181197449825,0.0016282567425461502,-0.6402362604979528,-0.6115765289728126,1.18069235049024,0.3863963159911475,-0.1815926505481306
21,-0.34443635979362675,-0.4846376779429637,-0.4510856399438241,-0.26726124191242384,-0.13371354202142754,-0.44545630749565407,0.7399279124066591,0.10278550087235215,-0.6402362604979528,-0.6115765289728126,1.18069235049024,0.40364451500188003,0.18554935891445165
22,-0.28981197475272513,-0.4846376779429637,-0.4510856399438241,-0.26726124191242384,-0.13371354202142754,-0.19815115885463214,0.8284172183976755,0.08619158779452499,-0.6402362604979528,-0.6115765289728126,1.18069235049024,0.45134997682270417,0.8895981535309324
23,-0.32485267849686106,-0.4846376779429637,-0.4510856399438241,-0.26726124191242384,-0.13371354202142754,-0.6578313503964182,1.12220171428785,0.1416452577692983,-0.6402362604979528,-0.6115765289728126,1.18069235049024,0.4255868441231292,1.0566117735217542
25,-0.34608759767699665,-0.4846376779429637,-0.4510856399438241,-0.26726124191242384,-0.13371354202142754,-0.9568330555330196,0.6160428840192361,0.3101156634238502,-0.6402362604979528,-0.6115765289728126,1.18069235049024,-0.5691320760401412,0.571408411996695
27,-0.3295421940856313,-0.4846376779429637,-0.4510856399438241,-0.26726124191242384,-0.13371354202142754,-0.3308855606676105,0.7257696234480963,0.30955315789578836,-0.6402362604979528,-0.6115765289728126,1.18069235049024,-0.5368189943491484,0.6822709011285335
28,-0.3557868254180078,-0.4846376779429637,-0.4510856399438241,-0.26726124191242384,-0.13371354202142754,0.2950619341977998,0.9239856688679733,0.31016253888452194,-0.6402362604979528,-0.6115765289728126,1.18069235049024,0.35353740521753646,0.0372527825432911
29,-0.32283960413817897,-0.4846376779429637,-0.4510856399438241,-0.26726124191242384,-0.13371354202142754,0.5451614912980421,0.6726760398534865,0.20905217021538766,-0.6402362604979528,-0.6115765289728126,1.18069235049024,0.2693705606778219,-0.08080856951918633
30,-0.30440891764171407,-0.4846376779429637,-0.4510856399438241,-0.26726124191242384,-0.13371354202142754,-0.7975517733574468,0.913366952149051,0.20623964257507785,-0.6402362604979528,-0.6115765289728126,1.18069235049024,0.050383932731430284,1.4482299169485089
31,-0.2722585981229898,-0.4846376779429637,-0.4510856399438241,-0.26726124191242384,-0.13371354202142754,-0.2959554549273528,1.12220171428785,0.17905187538541734,-0.6402362604979528,-0.6115765289728126,1.18069235049024,0.23116252489455316,0.07180732461035742
32,-0.26748149513344954,-0.4846376779429637,-0.4510856399438241,-0.26726124191242384,-0.13371354202142754,-0.466414370939808,0.48507871115253187,0.0923322731425346,-0.6402362604979528,-0.6115765289728126,1.18069235049024,-1.3422443886604531,2.183953708459801
33,-0.30140653641203907,-0.4846376779429637,-0.4510856399438241,-0.26726124191242384,-0.13371354202142754,-0.8143182241127708,0.9452231023058171,-0.0027311610999339493,-0.6402362604979528,-0.6115765289728126,1.18069235049024,0.035100718418122415,0.8363265678442052
34,-0.2351990765840557,-0.4846376779429637,-0.4510856399438241,-0.26726124191242384,-0.13371354202142754,-0.2624225534167058,1.0124749748589899,-0.015575037324015028,-0.6402362604979528,-0.6115765289728126,1.18069235049024,-1.1707448909018383,1.1228413124836318
36,-0.4527862821232652,-0.4846376779429637,-0.7694875774779236,-0.26726124191242384,-0.4709868406845473,-0.6187096319673294,-0.24407317021344335,-0.1945924216297284,-0.5253511539398354,-0.7783982122420428,0.3196231993223869,0.2402232876660139,-0.16287560692846945
38,-0.4416425801990627,-0.4846376779429637,-0.7694875774779236,-0.26726124191242384,-0.4709868406845473,-0.4440591032660433,-1.348419708981328,0.025440990763835162,-0.5253511539398354,-0.7783982122420428,0.3196231993223869,0.41346943848900664,-0.3471664979528243
40,-0.46195424202354024,2.7365591420827555,-1.2091159407704184,-0.26726124191242384,-1.084997204917406,1.0341829716616429,-1.8581181114895826,0.7537918986827076,-0.7551213670560701,-0.9392619782516575,-0.11091137626153871,0.43737675230768047,-1.5205811556469593
41,-0.4484787050362137,-0.4846376779429637,-0.6307344395616876,-0.26726124191242384,-0.912036538936319,0.6792930973406288,-2.314722930403227,0.9036996219112158,-0.7551213670560701,-1.0524624061843495,-0.3022600765210625,0.3259184536370597,-1.1088061960144164
42,-0.44645988724141544,-0.4846376779429637,-0.6307344395616876,-0.26726124191242384,-0.912036538936319,-0.16042664465515535,-2.183758757536523,0.9036996219112158,-0.7551213670560701,-1.0524624061843495,-0.3022600765210625,0.3036486270662399,-0.9691482551600223
43,-0.44389544301559075,-0.4846376779429637,-0.6307344395616876,-0.26726124191242384,-0.912036538936319,-0.10174406701152218,-2.187298329776164,0.9036996219112158,-0.7551213670560701,-1.0524624061843495,-0.3022600765210625,0.4247135175909397,-0.7344653236211953
45,-0.442163797026596,-0.4846376779429637,-0.6307344395616876,-0.26726124191242384,-0.912036538936319,-0.8408651044753652,-1.2209951083542643,0.6128373884425191,-0.7551213670560701,-1.0524624061843495,-0.3022600765210625,0.45134997682270417,-0.3356483172638021
46,-0.4397314518314409,-0.4846376779429637,-0.6307344395616876,-0.26726124191242384,-0.912036538936319,-0.6955558645958962,-1.2386929695524678,0.6128373884425191,-0.7551213670560701,-1.0524624061843495,-0.3022600765210625,0.45134997682270417,0.23162208167054044
47,-0.4338573525437314,-0.4846376779429637,-0.6307344395616876,-0.26726124191242384,-0.912036538936319,-0.3546380325709847,0.6089637395399548,0.8889338517995897,-0.7551213670560701,-1.0524624061843495,-0.3022600765210625,0.40593699714887654,0.901116334219955
49,-0.4352214186212978,-0.4846376779429637,-0.6307344395616876,-0.26726124191242384,-0.912036538936319,-0.9526414428441885,-0.22283573677559937,1.075638811655483,-0.7551213670560701,-1.0524624061843495,-0.3022600765210625,0.45134997682270417,0.5267754618267337
50,-0.45403691533753926,0.41729743166423766,-0.8162254765654979,-0.26726124191242384,-0.9898688386278081,-0.4482507159548743,-0.7997860118370262,1.416423410739677,-0.6402362604979528,-0.9928832335881957,-0.8284690022347493,0.4367217574085387,0.13083800064159615
51,-0.4605499718931613,0.41729743166423766,-0.8162254765654979,-0.26726124191242384,-0.9898688386278081,-0.2358756730541101,-0.1874400143791928,1.416423410739677,-0.6402362604979528,-0.9928832335881957,-0.8284690022347493,0.4193643925812826,-0.44795057898176854
52,-0.45908108810647674,0.41729743166423766,-0.8162254765654979,-0.26726124191242384,-0.9898688386278081,0.31741720187156447,-1.6705207827886277,1.416423410739677,-0.6402362604979528,-0.9928832335881957,-0.8284690022347493,0.45134997682270417,-1.0454562022247942
53,-0.4596252786784743,0.41729743166423766,-0.8162254765654979,-0.26726124191242384,-0.9898688386278081,-0.399348567918514,-1.659902066069706,1.416423410739677,-0.6402362604979528,-0.9928832335881957,-0.8284690022347493,0.45134997682270417,-0.5919278375945459
54,-0.4648245242225456,2.7365591420827555,-1.0557572093893157,-0.26726124191242384,-1.2406618043003843,-0.5530410331756462,-0.7325341392838538,1.6531444871324115,-0.7551213670560701,0.35360606708487613,1.2285295255551212,0.45134997682270417,0.3252072997688457
55,-0.46489488131496737,3.380798506087899,-1.4617927077126167,-0.26726124191242384,-1.3011980373937642,1.3485539233239574,-1.6422042048715024,2.2985727051228193,-0.5253511539398354,-1.094167827001657,-0.3022600765210625,0.44076089261991286,-1.1131255137727998
56,-0.4638266021973786,3.166052051419518,-1.5318995563439781,-0.26726124191242384,-1.2406618043003843,0.13857506048144724,-1.1537432358010917,2.5287312170214977,-0.8700064736141876,-0.5758290254151204,-0.5892831269103458,0.45134997682270417,-0.9749073455045335
57,-0.4647211423724563,3.810291415424662,-1.4471871142477497,-0.26726124191242384,-1.23201377100133,0.7435644919027025,-0.9838437682983405,2.1242897423449607,-0.5253511539398354,-0.9154303092131961,-1.6417009783377214,0.4076836502132542,-1.236945956179788
60,-0.445337045480724,0.5890945953989426,-0.8907140032363193,-0.26726124191242384,-0.8687963724410471,-0.7584300549283591,-0.07417370271069171,1.6089409277188769,-0.1806958342654832,-0.7486086259439659,0.5588090746467903,0.4318092956649757,0.0876448230577631
61,-0.4421221571147545,0.5890945953989426,-0.8907140032363193,-0.26726124191242384,-0.8687963724410471,-0.4440591032660433,0.8885899464715669,1.4182046782452067,-0.1806958342654832,-0.7486086259439659,0.5588090746467903,0.24589991012524218,0.2733754866682457
62,-0.45094407498903627,0.5890945953989426,-0.8907140032363193,-0.26726124191242384,-0.8687963724410471,0.24057096924299892,-0.017540546876441424,1.6089878031795488,-0.1806958342654832,-0.7486086259439659,0.5588090746467903,0.45134997682270417,-0.8366891772362671
63,-0.44861367578494127,0.5890945953989426,-0.8907140032363193,-0.26726124191242384,-0.8687963724410471,0.6681154635037464,-0.8811961733487615,1.9630850330945422,-0.1806958342654832,-0.7486086259439659,0.5588090746467903,0.43694008904158577,-0.43787217087887415
64,-0.46397593153639644,0.26697491339637075,-1.4384237581688295,-0.26726124191242384,-1.1879088011761523,1.1459593100304661,-0.31132504276661577,2.545278254638653,-0.7551213670560701,-1.1537469995978105,0.03260014893310371,0.4113952879750578,-0.6466391958674012
65,-0.46163117374201135,2.9513055967511366,-1.1477724482179776,-0.26726124191242384,-1.344438203889036,0.008635067127690332,-1.7873266666967693,1.3211724746545215,-0.6402362604979528,-0.4328390111843517,-1.1633292276889138,0.45134997682270417,-1.1332823299785886
66,-0.46048966581394263,2.9513055967511366,-1.1477724482179776,-0.26726124191242384,-1.344438203889036,-0.6941586603662855,-1.316563558824562,1.3211724746545215,-0.6402362604979528,-0.4328390111843517,-1.1633292276889138,0.45134997682270417,-0.3313289995054189
68,-0.4473156592227097,0.05222845872798949,-0.7534214246665699,-0.26726124191242384,-1.2493098375994387,-0.9638190766810709,-1.1148079411650447,1.267968826791996,-0.6402362604979528,-0.38517567310742884,0.17611167412774445,0.45134997682270417,0.0790061875409964
69,-0.44837532318612444,0.05222845872798949,-0.7534214246665699,-0.26726124191242384,-1.2493098375994387,-0.5572326458644772,-1.2493116862713896,1.267968826791996,-0.6402362604979528,-0.38517567310742884,0.17611167412774445,0.45134997682270417,-0.5400960244939462
70,-0.4541044007119031,-0.4846376779429637,-0.06111629443187675,-0.26726124191242384,-1.2147177044032211,0.1860800042881968,-2.183758757536523,0.7004476244381669,-0.6402362604979528,-0.6234923634920433,0.3196231993223869,0.3075785964610906,-0.838128949822395
71,-0.4439815945573318,-0.4846376779429637,-0.06111629443187675,-0.26726124191242384,-1.2147177044032211,-0.4510451244140946,-1.797945383415691,0.7004476244381669,-0.6402362604979528,-0.6234923634920433,0.3196231993223869,0.23345500704154906,-0.38316081260601864
72,-0.4536190803600953,-0.4846376779429637,-0.06111629443187675,-0.26726124191242384,-1.2147177044032211,-0.30573588453462436,-2.1412838906608354,0.7004476244381669,-0.6402362604979528,-0.6234923634920433,0.3196231993223869,0.3859596527250534,-1.0109016601577279
73,-0.4387220429340417,-0.4846376779429637,-0.06111629443187675,-0.26726124191242384,-1.2147177044032211,-0.05423912320477261,-2.1979170464950855,0.7004476244381669,-0.6402362604979528,-0.6234923634920433,0.3196231993223869,0.23596582082159265,-0.7200675977599177
74,-0.4554397496088891,-0.4846376779429637,0.23391669355843545,-0.26726124191242384,-1.0071649052259166,-0.015117404775685081,-2.204996190974367,0.2149116027993663,-0.5253511539398354,-0.0694060583478146,0.0804373239979834,0.42973514515102684,-0.8294903143056283
75,-0.4531194014179973,-0.4846376779429637,0.23391669355843545,-0.26726124191242384,-1.0071649052259166,0.0030462502092485472,-0.824563017514511,0.33261588454632796,-0.5253511539398354,-0.0694060583478146,0.0804373239979834,0.3021203056349093,-0.5184994357020295
76,-0.4521990157803973,-0.4846376779429637,0.23391669355843545,-0.26726124191242384,-1.0071649052259166,-0.006734179398023023,0.21961079317948265,0.1214888096804119,-0.5253511539398354,-0.0694060583478146,0.0804373239979834,0.1976486192218004,-0.08224834210531408
77,-0.45427526793635614,-0.4846376779429637,0.23391669355843545,-0.26726124191242384,-1.0071649052259166,-0.20094556731385363,-0.7962464395973858,0.13944211111772206,-0.5253511539398354,-0.0694060583478146,0.0804373239979834,0.342839155198221,-0.32700968174703565
78,-0.4586704324241778,-0.4846376779429637,0.23391669355843545,-0.26726124191242384,-1.0071649052259166,-0.07240277818970622,-0.5166202326657738,0.572383865882731,-0.5253511539398354,-0.0694060583478146,0.0804373239979834,0.336725869472898,-0.02897675641858658
79,-0.45473474282564164,-0.4846376779429637,0.23391669355843545,-0.26726124191242384,-1.0071649052259166,-0.5726018923901907,-1.121887085644326,0.33261588454632796,-0.5253511539398354,-0.0694060583478146,0.0804373239979834,0.44218004823471996,-0.49546307432398506
80,-0.46087160431566115,0.5890945953989426,-0.9301491055914599,-0.26726124191242384,-1.1022932715155145,0.6192133154673873,-1.2316138250731863,0.7536043968400203,-0.6402362604979528,-0.7664823777228119,0.22394884919262584,0.45134997682270417,-1.0440164296386665
81,-0.4603704895145342,0.5890945953989426,-0.9301491055914599,-0.26726124191242384,-1.1022932715155145,0.46831525866947527,0.07448833135421594,0.7536043968400203,-0.6402362604979528,-0.7664823777228119,0.22394884919262584,0.437485918124204,-0.7661403205160064
