y true,y pred
21.6,25.210608727843304
33.4,28.798174760072214
28.7,25.4013143641136
27.1,19.658094792581974
18.9,19.139104170189384
20.4,19.716641790292947
19.9,19.40472630952766
23.1,20.593813670543458
17.5,16.892132781072995
20.2,16.12395009493811
18.2,18.406735779086247
19.6,17.69494978160247
15.2,15.671377208487204
14.5,13.638829606689193
13.9,13.43061985617468
14.8,14.749766277333304
18.4,19.70296469325414
21.0,21.0298856027847
12.7,11.203477860471475
14.5,18.216840215703435
13.2,8.45237017079163
13.1,14.172060157078134
13.5,13.692240547911334
20.0,22.149597060508015
24.7,22.640572908344968
34.9,34.27911479258517
26.6,28.004118018374037
25.3,25.148575109099607
24.7,24.47384107114696
19.3,21.9105821741439
20.0,20.077099759647137
16.6,17.834093036032172
19.4,17.004172778547016
19.7,21.16685601827559
20.5,24.117578473653545
25.0,27.76660034247221
23.4,24.014352629414105
18.9,15.375982045822145
35.4,31.275692120819755
24.7,25.246087138541903
31.6,33.45695367756517
18.7,17.760441713909643
16.0,18.480822689224063
22.2,24.168380075612784
25.0,22.576219002025343
33.0,23.62693769055785
23.5,30.5047135365092
19.4,25.49636399324599
17.4,17.257339500250247
20.9,20.78729746550934
24.2,25.118870722760647
21.7,21.580676968477167
22.8,24.50802480890343
23.4,23.929014565934978
24.1,25.48495813423874
21.4,24.096900014773638
20.0,23.075488475566278
20.8,23.389905871395978
21.2,21.335801498681242
20.3,22.476532771711046
28.0,28.411159303971203
23.9,27.108129788488753
22.9,25.02968023183395
23.9,24.64419623776082
26.6,27.802674323090244
22.5,21.837734572537926
22.2,25.747840919488294
28.7,30.959483688363427
22.0,27.445157874859042
22.9,29.046816575849626
25.0,29.12997385413567
20.6,27.15338984108928
28.4,28.649335965203583
21.4,24.558183237307357
38.7,35.99683651523365
43.8,35.15121886502426
33.2,32.292588771318364
27.5,24.689355504573882
26.5,25.738136377678583
18.6,20.303847418600604
19.3,20.26960903827971
20.1,21.428118230320667
19.5,18.357299791057443
19.5,16.89765820682581
20.4,20.626092930394417
19.4,19.656369969033896
21.7,20.46430582103782
22.8,26.794283482983495
18.8,20.79628688324218
18.7,20.737370046989188
18.5,25.398473330271592
18.3,20.526737530289903
21.2,23.51141678467189
19.2,23.942229460509445
20.4,20.378291102821986
19.3,20.813959736608183
22.0,22.0414734393879
20.3,22.689087798265668
20.5,20.659051512213534
17.3,16.17815664497079
18.8,20.680154250728183
21.4,22.6722180802176
15.7,14.338706094664174
18.0,19.331339147845373
14.3,14.300718010593686
19.2,20.57335317267158
23.0,20.686746649955865
