,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
1,-0.4628559614937628,-0.4846376779429623,-0.6073654900179012,-0.26726124191242434,-0.7304278396561779,0.1916688212066386,0.3753519717236716,0.550352399366972,-0.8700064736141887,-0.9988411508478117,-0.35009725158594,0.4513499768227038,-0.48970398397947384
3,-0.46212941682508013,-0.4846376779429623,-1.3215790104498955,-0.26726124191242434,-0.8255562059457752,0.9978556616917759,-0.7962464395973861,1.0636855691841667,-0.7551213670560711,-1.117999496040119,0.08043732399798412,0.4265693364718411,-1.3823629873786936
5,-0.46249125330039237,-0.4846376779429623,-1.3215790104498955,-0.26726124191242434,-0.8255562059457752,0.20424365927313048,-0.3396416206837412,1.0636855691841667,-0.7551213670560711,-1.117999496040119,0.08043732399798412,0.42100187982913634,-1.055534610327689
7,-0.446021950237565,0.052228458727988814,-0.4905207422989654,-0.26726124191242434,-0.25478600820818853,-0.15623503196632435,0.9841583969418641,1.0113256796137342,-0.5253511539398362,-0.5877448599343519,-1.5938638032728345,0.4513499768227038,0.951508374734427
9,-0.44236194557260017,0.052228458727988814,-0.4905207422989654,-0.26726124191242434,-0.25478600820818853,-0.39096534254085324,0.6231220284985176,1.3120786352841864,-0.5253511539398362,-0.5877448599343519,-1.5938638032728345,0.34011000978513,0.6563549945782339
13,-0.37635263429062105,-0.4846376779429623,-0.4510856399438245,-0.26726124191242434,-0.13371354202142763,-0.4678115751694188,-0.22991488125488102,0.4286637034629046,-0.6402362604979537,-0.6115765289728133,1.180692350490237,0.4513499768227038,-0.6164039715587181
15,-0.3766929328804982,-0.4846376779429623,-0.4510856399438245,-0.26726124191242434,-0.13371354202142763,-0.6284900615746024,-0.41751220995583577,0.33074086611945475,-0.6402362604979537,-0.6115765289728133,1.180692350490237,0.4373767523076801,-0.5861687472500346
16,-0.3154478018567982,-0.4846376779429623,-0.4510856399438245,-0.26726124191242434,-0.13371354202142763,-0.4873724343839632,-1.3802758591380944,0.33074086611945475,-0.6402362604979537,-0.6115765289728133,1.180692350490237,0.34163833121646126,-0.858285766028184
17,-0.3541772274464794,-0.4846376779429623,-0.4510856399438245,-0.26726124191242434,-0.13371354202142763,-0.4105262017553964,0.47445999443360987,0.2179116322823636,-0.6402362604979537,-0.6115765289728133,1.180692350490237,0.3405466730512247,0.3064902561491847
18,-0.3515194523837685,-0.4846376779429623,-0.4510856399438245,-0.26726124191242434,-0.13371354202142763,-1.156633260367291,-1.1218870856443264,0.0016282567425463705,-0.6402362604979537,-0.6115765289728133,1.180692350490237,-0.7266583492837324,-0.1225619745168918
19,-0.36256264417593986,-0.4846376779429623,-0.4510856399438245,-0.26726124191242434,-0.13371354202142763,-0.7779909141429026,0.042632181197449645,0.0016282567425463705,-0.6402362604979537,-0.6115765289728133,1.180692350490237,0.3863963159911471,-0.18159265054813054
21,-0.3444363597936266,-0.4846376779429623,-0.4510856399438245,-0.26726124191242434,-0.13371354202142763,-0.4454563074956542,0.7399279124066592,0.10278550087235235,-0.6402362604979537,-0.6115765289728133,1.180692350490237,0.40364451500187964,0.18554935891445176
22,-0.289811974752725,-0.4846376779429623,-0.4510856399438245,-0.26726124191242434,-0.13371354202142763,-0.19815115885463216,0.8284172183976756,0.0861915877945252,-0.6402362604979537,-0.6115765289728133,1.180692350490237,0.4513499768227038,0.8895981535309327
23,-0.3248526784968609,-0.4846376779429623,-0.4510856399438245,-0.26726124191242434,-0.13371354202142763,-0.6578313503964184,1.12220171428785,0.14164525776929845,-0.6402362604979537,-0.6115765289728133,1.180692350490237,0.4255868441231288,1.0566117735217544
25,-0.34608759767699643,-0.4846376779429623,-0.4510856399438245,-0.26726124191242434,-0.13371354202142763,-0.9568330555330198,0.6160428840192362,0.3101156634238504,-0.6402362604979537,-0.6115765289728133,1.180692350490237,-0.5691320760401416,0.5714084119966952
