y_test,y_pred,X_extra_test
18.2,19.85900000000001,
19.4,19.716999999999988,
25.0,25.927999999999994,
28.0,27.468999999999998,
23.9,25.756999999999994,
24.8,23.109,
23.9,22.16900000000001,
22.5,20.612000000000013,
22.6,22.426,
19.3,19.886999999999997,
21.7,20.62100000000001,
18.3,19.067000000000014,
21.2,20.24,
17.8,14.922999999999993,
21.5,18.84099999999999,
24.3,23.369999999999994,
25.0,21.091999999999988,
23.8,20.11699999999999,
29.6,24.44000000000001,
50.0,41.61000000000002,
30.5,29.586,
36.4,36.22400000000002,
32.9,34.51100000000002,
22.5,19.406999999999993,
28.7,24.09799999999999,
31.5,33.441999999999965,
28.5,32.38800000000001,
33.4,34.70699999999997,
22.8,29.201999999999998,
18.5,19.668000000000006,
16.5,23.843000000000004,
23.1,24.29000000000001,
26.6,28.150999999999996,
30.1,29.818999999999992,
20.6,21.603,
10.2,12.088999999999993,
8.8,8.369000000000002,
10.5,7.758000000000001,
7.4,8.355000000000004,
5.0,7.094999999999998,
16.7,14.477000000000002,
11.7,14.244999999999997,
9.6,13.170000000000002,
14.9,15.684000000000003,
16.4,15.525999999999993,
19.5,20.894000000000005,
19.9,20.624999999999982,
14.6,14.499999999999998,
21.2,21.943000000000005,
22.4,22.987999999999996,
