CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
-0.42286974322184767,0.28636094655516503,-1.298750496970946,-0.2700762419588011,-0.1427398982373341,0.4393680098337929,-0.11324894256660421,0.13363220192877104,-0.9948624143786583,-0.6823754006173217,-1.5099274611764975,0.44136708918644174,-1.077985136591072
-0.42052409896803683,-0.4982995940306452,-0.6045107876916669,-0.2700762419588011,-0.743653498651987,0.21708686318723244,0.37259695360293993,0.5502281184224345,-0.881362974559627,-0.9997389262533767,-0.3387242865549865,0.44136708918644174,-0.49924900158498714
-0.4205263339792363,-0.4982995940306452,-0.6045107876916669,-0.2700762419588011,-0.743653498651987,1.3198322920052334,-0.25864807937646783,0.5502281184224345,-0.881362974559627,-0.9997389262533767,-0.3387242865549865,0.39722243579053934,-1.2101484366525577
-0.41995864113457887,-0.4982995940306452,-1.3177108251655483,-0.2700762419588011,-0.8394513190079458,1.049919471077268,-0.8012351021059587,1.0703674276827357,-0.7678635347405957,-1.1172809727852488,0.08290885630875676,0.41674586972484523,-1.36178843356521
-0.42024025254570807,-0.4982995940306452,-1.3177108251655483,-0.2700762419588011,-0.8394513190079458,0.23007731980943325,-0.3437597692163879,1.0703674276827357,-0.7678635347405957,-1.1172809727852488,0.08290885630875676,0.41121423011012537,-1.0459877060498703
-0.4137095498209483,0.04660355915394525,-0.4878318449556536,-0.2700762419588011,-0.26466439687219123,-0.37325722108837434,-0.06360045682665111,0.8320751334119906,-0.540864655102533,-0.5942188657184176,-1.5567755881613585,0.4272668313449992,-0.04154662558257877
-0.40742246331692733,0.04660355915394525,-0.4878318449556536,-0.2700762419588011,-0.26466439687219123,-0.14231577002701246,0.9825640641223671,1.0173133131321235,-0.540864655102533,-0.5942188657184176,-1.5567755881613585,0.44136708918644174,0.8933348232734044
-0.3999698184723991,0.04660355915394525,-0.4878318449556536,-0.2700762419588011,-0.26466439687219123,-0.9231865514282408,1.1208705601122375,1.0798193245453784,-0.540864655102533,-0.5942188657184176,-1.5567755881613585,0.3299750522390417,2.393040480813211
-0.4045739415432427,0.04660355915394525,-0.4878318449556536,-0.2700762419588011,-0.26466439687219123,-0.3848042936414424,0.620839382302707,1.3220538672563218,-0.540864655102533,-0.5942188657184176,-1.5567755881613585,0.3308427604138996,0.6081403336670408
-0.3984444233287822,0.04660355915394525,-0.4878318449556536,-0.2700762419588011,-0.26466439687219123,0.1535779641453573,0.9187302967424271,1.205496304940115,-0.540864655102533,-0.5942188657184176,-1.5567755881613585,0.3938600666129644,1.074189865462806
