,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
0,-0.41806835989096447,0.2802361242958899,-1.26998102437456,-0.27252625016533305,-0.12403098518545043,0.37658184913403425,-0.0999852000141348,0.1285623082524875,-0.9915600610946904,-0.6583381775832035,-1.4625948177021344,0.43822618786409623,-1.056638435687865
2,-0.415637547909793,-0.48190576942432556,-0.5581568503721014,-0.27252625016533305,-0.7276929461042415,1.2373353841163446,-0.24679342764122028,0.5578471585588716,-0.877312031295729,-0.9777085680659827,-0.30574984236941694,0.3940718118984868,-1.1921518633534083
3,-0.4150486816787797,-0.48190576942432556,-1.2894216005552996,-0.27252625016533305,-0.823928910888396,0.9734650381463583,-0.7946387648837587,1.093829189764573,-0.7630640014967675,-1.0959938978744195,0.11071434875036062,0.4135995457407712,-1.3476356908854525
4,-0.4107967892863443,-0.48190576942432556,-1.2894216005552996,-0.27252625016533305,-0.823928910888396,1.1837146721010539,-0.4938609326721689,1.093829189764573,-0.7630640014967675,-1.0959938978744195,0.11071434875036062,0.43822618786409623,-1.0067124360216122
5,-0.415340796423298,-0.48190576942432556,-1.2894216005552996,-0.27252625016533305,-0.823928910888396,0.17197650065463183,-0.3327299511302459,1.093829189764573,-0.7630640014967675,-1.0959938978744195,0.11071434875036062,0.40806668781879074,-1.0238299216214706
6,-0.4085665163956557,0.047359434548046316,-0.4385225354137049,-0.27252625016533305,-0.246513122183466,-0.41785133151357506,-0.04985556131220349,0.8482788427132532,-0.5345679418988446,-0.5696241802268759,-1.5088686167154435,0.42412282453355804,0.006072128636657455
8,-0.3943143307454396,0.047359434548046316,-0.4385225354137049,-0.27252625016533305,-0.246513122183466,-0.9554695230353126,1.1460943905767365,1.1035689782962081,-0.5345679418988446,-0.5696241802268759,-1.5088686167154435,0.326809617552841,2.5023721119492945
9,-0.39909017498121757,0.047359434548046316,-0.4385225354137049,-0.27252625016533305,-0.246513122183466,-0.4291399024641627,0.6412173150787113,1.3531816492074564,-0.5345679418988446,-0.5696241802268759,-1.5088686167154435,0.32767751683472013,0.6722276098978014
10,-0.39273204254596467,0.047359434548046316,-0.4385225354137049,-0.27252625016533305,-0.246513122183466,0.0971897181069885,0.9419951472903006,1.2330739052042794,-0.5345679418988446,-0.5696241802268759,-1.5088686167154435,0.3907087021812045,1.1500907495605057
11,-0.405184013123811,0.047359434548046316,-0.4385225354137049,-0.27252625016533305,-0.246513122183466,-0.4220845456200443,0.5337966607174293,1.1743415120486915,-0.5345679418988446,-0.5696241802268759,-1.5088686167154435,0.43822618786409623,0.125894527835664
12,-0.4079301235593833,0.047359434548046316,-0.4385225354137049,-0.27252625016533305,-0.246513122183466,-0.5914131098788598,-1.038125581435998,0.7946365902978162,-0.5345679418988446,-0.5696241802268759,-1.5088686167154435,0.3687942453137523,0.47395006836611187
13,-0.3458000994454929,-0.48190576942432556,-0.398145954115246,-0.27252625016533305,-0.12403098518545043,-0.5067488277494526,-0.22172860829025462,0.4307894146989496,-0.648815971697806,-0.5932812461885633,1.1750117260564608,0.43822618786409623,-0.588760495958411
14,-0.34484956734031375,-0.48190576942432556,-0.398145954115246,-0.27252625016533305,-0.12403098518545043,-0.2993213365324036,0.5910876763767794,0.3105837833738468,-0.648815971697806,-0.5932812461885633,1.1750117260564608,0.2550994393875635,-0.30346906929410955
15,-0.34607482640759957,-0.48190576942432556,-0.398145954115246,-0.27252625016533305,-0.12403098518545043,-0.6690220351641509,-0.4115050976618528,0.3285461069472639,-0.648815971697806,-0.5932812461885633,1.1750117260564608,0.42433979935402766,-0.558804896158659
16,-0.29663092834136795,-0.48190576942432556,-0.398145954115246,-0.27252625016533305,-0.12403098518545043,-0.5265038269129814,-1.3854523638708098,0.3285461069472639,-0.648815971697806,-0.5932812461885633,1.1750117260564608,0.3291963405780094,-0.8284052943564241
17,-0.3278976386742902,-0.48190576942432556,-0.398145954115246,-0.27252625016533305,-0.12403098518545043,-0.44889490162769025,0.4908283989729163,0.21073871500934763,-0.648815971697806,-0.5932812461885633,1.1750117260564608,0.32811146647566,0.325598526500675
19,-0.3346672819599561,-0.48190576942432556,-0.398145954115246,-0.27252625016533305,-0.12403098518545043,-0.8200066716282602,0.053984404570369335,-0.015087336673887591,-0.648815971697806,-0.5932812461885633,1.1750117260564608,0.37367617877432324,-0.1579704416953159
20,-0.27369528415469235,-0.48190576942432556,-0.398145954115246,-0.27252625016533305,-0.12403098518545043,-1.0415448765335438,1.0780613094812577,-0.014402125420405809,-0.648815971697806,-0.5932812461885633,1.1750117260564608,0.21767128285651874,1.2313988061598318
21,-0.3200337242821742,-0.48190576942432556,-0.398145954115246,-0.27252625016533305,-0.12403098518545043,-0.4841716858482773,0.7593800348761214,0.09053308368424436,-0.648815971697806,-0.5932812461885633,1.1750117260564608,0.3908171895914393,0.20577612730166844
22,-0.27593483052933393,-0.48190576942432556,-0.398145954115246,-0.27252625016533305,-0.12403098518545043,-0.234412053566524,0.8488972468438564,0.07320702770334611,-0.648815971697806,-0.5932812461885633,1.1750117260564608,0.43822618786409623,0.9033136654958851
23,-0.30422359332785964,-0.48190576942432556,-0.398145954115246,-0.27252625016533305,-0.12403098518545043,-0.6986545339094434,1.1460943905767365,0.13110737862256314,-0.648815971697806,-0.5932812461885633,1.1750117260564608,0.41262315904865726,1.06878269296118
24,-0.3318319142413364,-0.48190576942432556,-0.398145954115246,-0.27252625016533305,-0.12403098518545043,-0.5420256119700384,0.9348337703328817,0.28009188259390433,-0.648815971697806,-0.5932812461885633,1.1750117260564608,0.4103449234337237,0.5581110392320807
25,-0.32136678760041326,-0.48190576942432556,-0.398145954115246,-0.27252625016533305,-0.12403098518545043,-1.0006238068376636,0.6340559381212924,0.3070108961235486,-0.648815971697806,-0.5932812461885633,1.1750117260564608,-0.5759141230118678,0.5880666390318325
26,-0.3409141325877734,-0.48190576942432556,-0.398145954115246,-0.27252625016533305,-0.12403098518545043,-0.6986545339094434,0.7987676081419246,0.4183087811533876,-0.648815971697806,-0.5932812461885633,1.1750117260564608,0.22103439257380106,0.3455689263671762
