y_test,y_pred,X_extra_test
3.4850000000000003,2.560222436374824,"      index  Reliability chemicalFormula Clean
0     808.5          1.0                Ag1Br1
1     793.5          1.0                Ag1Cl1
3     820.0          1.0                Ag1Te1
7     819.0          1.0                Ag2Te1
9     146.0          1.0                 Al1B1
..      ...          ...                   ...
437  1213.0          1.0                  W1O3
438  1216.0          1.0                  W1S2
444  1201.0          1.0                Yb1Sb1
451   434.0          1.0                 Zn1S1
461   736.0          1.0                 Zr1S3

[84 rows x 3 columns]"
4.19,3.5880645899510846,"      index  Reliability chemicalFormula Clean
0     808.5          1.0                Ag1Br1
1     793.5          1.0                Ag1Cl1
3     820.0          1.0                Ag1Te1
7     819.0          1.0                Ag2Te1
9     146.0          1.0                 Al1B1
..      ...          ...                   ...
437  1213.0          1.0                  W1O3
438  1216.0          1.0                  W1S2
444  1201.0          1.0                Yb1Sb1
451   434.0          1.0                 Zn1S1
461   736.0          1.0                 Zr1S3

[84 rows x 3 columns]"
0.85,0.8960829183262988,"      index  Reliability chemicalFormula Clean
0     808.5          1.0                Ag1Br1
1     793.5          1.0                Ag1Cl1
3     820.0          1.0                Ag1Te1
7     819.0          1.0                Ag2Te1
9     146.0          1.0                 Al1B1
..      ...          ...                   ...
437  1213.0          1.0                  W1O3
438  1216.0          1.0                  W1S2
444  1201.0          1.0                Yb1Sb1
451   434.0          1.0                 Zn1S1
461   736.0          1.0                 Zr1S3

[84 rows x 3 columns]"
0.064,0.7974405053414126,"      index  Reliability chemicalFormula Clean
0     808.5          1.0                Ag1Br1
1     793.5          1.0                Ag1Cl1
3     820.0          1.0                Ag1Te1
7     819.0          1.0                Ag2Te1
9     146.0          1.0                 Al1B1
..      ...          ...                   ...
437  1213.0          1.0                  W1O3
438  1216.0          1.0                  W1S2
444  1201.0          1.0                Yb1Sb1
451   434.0          1.0                 Zn1S1
461   736.0          1.0                 Zr1S3

[84 rows x 3 columns]"
0.82,2.42199931232806,"      index  Reliability chemicalFormula Clean
0     808.5          1.0                Ag1Br1
1     793.5          1.0                Ag1Cl1
3     820.0          1.0                Ag1Te1
7     819.0          1.0                Ag2Te1
9     146.0          1.0                 Al1B1
..      ...          ...                   ...
437  1213.0          1.0                  W1O3
438  1216.0          1.0                  W1S2
444  1201.0          1.0                Yb1Sb1
451   434.0          1.0                 Zn1S1
461   736.0          1.0                 Zr1S3

[84 rows x 3 columns]"
3.1,1.982923887418758,"      index  Reliability chemicalFormula Clean
0     808.5          1.0                Ag1Br1
1     793.5          1.0                Ag1Cl1
3     820.0          1.0                Ag1Te1
7     819.0          1.0                Ag2Te1
9     146.0          1.0                 Al1B1
..      ...          ...                   ...
437  1213.0          1.0                  W1O3
438  1216.0          1.0                  W1S2
444  1201.0          1.0                Yb1Sb1
451   434.0          1.0                 Zn1S1
461   736.0          1.0                 Zr1S3

[84 rows x 3 columns]"
2.43,2.1428209885389755,"      index  Reliability chemicalFormula Clean
0     808.5          1.0                Ag1Br1
1     793.5          1.0                Ag1Cl1
3     820.0          1.0                Ag1Te1
7     819.0          1.0                Ag2Te1
9     146.0          1.0                 Al1B1
..      ...          ...                   ...
437  1213.0          1.0                  W1O3
438  1216.0          1.0                  W1S2
444  1201.0          1.0                Yb1Sb1
451   434.0          1.0                 Zn1S1
461   736.0          1.0                 Zr1S3

[84 rows x 3 columns]"
2.48,2.2841211543838624,"      index  Reliability chemicalFormula Clean
0     808.5          1.0                Ag1Br1
1     793.5          1.0                Ag1Cl1
3     820.0          1.0                Ag1Te1
7     819.0          1.0                Ag2Te1
9     146.0          1.0                 Al1B1
..      ...          ...                   ...
437  1213.0          1.0                  W1O3
438  1216.0          1.0                  W1S2
444  1201.0          1.0                Yb1Sb1
451   434.0          1.0                 Zn1S1
461   736.0          1.0                 Zr1S3

[84 rows x 3 columns]"
1.77,1.5489317362540187,"      index  Reliability chemicalFormula Clean
0     808.5          1.0                Ag1Br1
1     793.5          1.0                Ag1Cl1
3     820.0          1.0                Ag1Te1
7     819.0          1.0                Ag2Te1
9     146.0          1.0                 Al1B1
..      ...          ...                   ...
437  1213.0          1.0                  W1O3
438  1216.0          1.0                  W1S2
444  1201.0          1.0                Yb1Sb1
451   434.0          1.0                 Zn1S1
461   736.0          1.0                 Zr1S3

[84 rows x 3 columns]"
10.48,3.447073051718084,"      index  Reliability chemicalFormula Clean
0     808.5          1.0                Ag1Br1
1     793.5          1.0                Ag1Cl1
3     820.0          1.0                Ag1Te1
7     819.0          1.0                Ag2Te1
9     146.0          1.0                 Al1B1
..      ...          ...                   ...
437  1213.0          1.0                  W1O3
438  1216.0          1.0                  W1S2
444  1201.0          1.0                Yb1Sb1
451   434.0          1.0                 Zn1S1
461   736.0          1.0                 Zr1S3

[84 rows x 3 columns]"
2.89,1.9139739392172312,"      index  Reliability chemicalFormula Clean
0     808.5          1.0                Ag1Br1
1     793.5          1.0                Ag1Cl1
3     820.0          1.0                Ag1Te1
7     819.0          1.0                Ag2Te1
9     146.0          1.0                 Al1B1
..      ...          ...                   ...
437  1213.0          1.0                  W1O3
438  1216.0          1.0                  W1S2
444  1201.0          1.0                Yb1Sb1
451   434.0          1.0                 Zn1S1
461   736.0          1.0                 Zr1S3

[84 rows x 3 columns]"
0.21,1.1621411377777466,"      index  Reliability chemicalFormula Clean
0     808.5          1.0                Ag1Br1
1     793.5          1.0                Ag1Cl1
3     820.0          1.0                Ag1Te1
7     819.0          1.0                Ag2Te1
9     146.0          1.0                 Al1B1
..      ...          ...                   ...
437  1213.0          1.0                  W1O3
438  1216.0          1.0                  W1S2
444  1201.0          1.0                Yb1Sb1
451   434.0          1.0                 Zn1S1
461   736.0          1.0                 Zr1S3

[84 rows x 3 columns]"
6.244999999999999,2.510889595210057,"      index  Reliability chemicalFormula Clean
0     808.5          1.0                Ag1Br1
1     793.5          1.0                Ag1Cl1
3     820.0          1.0                Ag1Te1
7     819.0          1.0                Ag2Te1
9     146.0          1.0                 Al1B1
..      ...          ...                   ...
437  1213.0          1.0                  W1O3
438  1216.0          1.0                  W1S2
444  1201.0          1.0                Yb1Sb1
451   434.0          1.0                 Zn1S1
461   736.0          1.0                 Zr1S3

[84 rows x 3 columns]"
4.47,3.3414985159125132,"      index  Reliability chemicalFormula Clean
0     808.5          1.0                Ag1Br1
1     793.5          1.0                Ag1Cl1
3     820.0          1.0                Ag1Te1
7     819.0          1.0                Ag2Te1
9     146.0          1.0                 Al1B1
..      ...          ...                   ...
437  1213.0          1.0                  W1O3
438  1216.0          1.0                  W1S2
444  1201.0          1.0                Yb1Sb1
451   434.0          1.0                 Zn1S1
461   736.0          1.0                 Zr1S3

[84 rows x 3 columns]"
3.5615,2.976718797197814,"      index  Reliability chemicalFormula Clean
0     808.5          1.0                Ag1Br1
1     793.5          1.0                Ag1Cl1
3     820.0          1.0                Ag1Te1
7     819.0          1.0                Ag2Te1
9     146.0          1.0                 Al1B1
..      ...          ...                   ...
437  1213.0          1.0                  W1O3
438  1216.0          1.0                  W1S2
444  1201.0          1.0                Yb1Sb1
451   434.0          1.0                 Zn1S1
461   736.0          1.0                 Zr1S3

[84 rows x 3 columns]"
0.6,0.9630381786765772,"      index  Reliability chemicalFormula Clean
0     808.5          1.0                Ag1Br1
1     793.5          1.0                Ag1Cl1
3     820.0          1.0                Ag1Te1
7     819.0          1.0                Ag2Te1
9     146.0          1.0                 Al1B1
..      ...          ...                   ...
437  1213.0          1.0                  W1O3
438  1216.0          1.0                  W1S2
444  1201.0          1.0                Yb1Sb1
451   434.0          1.0                 Zn1S1
461   736.0          1.0                 Zr1S3

[84 rows x 3 columns]"
1.517,1.0879636591312418,"      index  Reliability chemicalFormula Clean
0     808.5          1.0                Ag1Br1
1     793.5          1.0                Ag1Cl1
3     820.0          1.0                Ag1Te1
7     819.0          1.0                Ag2Te1
9     146.0          1.0                 Al1B1
..      ...          ...                   ...
437  1213.0          1.0                  W1O3
438  1216.0          1.0                  W1S2
444  1201.0          1.0                Yb1Sb1
451   434.0          1.0                 Zn1S1
461   736.0          1.0                 Zr1S3

[84 rows x 3 columns]"
0.15,1.2487616430240611,"      index  Reliability chemicalFormula Clean
0     808.5          1.0                Ag1Br1
1     793.5          1.0                Ag1Cl1
3     820.0          1.0                Ag1Te1
7     819.0          1.0                Ag2Te1
9     146.0          1.0                 Al1B1
..      ...          ...                   ...
437  1213.0          1.0                  W1O3
438  1216.0          1.0                  W1S2
444  1201.0          1.0                Yb1Sb1
451   434.0          1.0                 Zn1S1
461   736.0          1.0                 Zr1S3

[84 rows x 3 columns]"
