CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
-0.41837249295029555,0.31078859569750006,-1.2904203371737855,-0.2832205920185101,-0.15351685162252474,0.3803934441024481,-0.15960800206946826,0.15600779000755055,-0.9833834878774356,-0.6701429845198518,-1.4998056412535916,0.4243764185884127,-1.0959144435223045
-0.4157758235931989,-0.4746343992328972,-0.6019937744106035,-0.2832205920185101,-0.7512868971357967,0.16714470316230623,0.3332223297877671,0.5742499129576086,-0.8673195296237154,-0.9924853800723843,-0.330614766241144,0.4243764185884127,-0.4954822864829615
-0.4157782977898231,-0.4746343992328972,-0.6019937744106035,-0.2832205920185101,-0.7512868971357967,1.225080015358854,-0.30709737145740007,0.5742499129576086,-0.8673195296237154,-0.9924853800723843,-0.330614766241144,0.3750492717595342,-1.2330323640000391
-0.41514985184727665,-0.4746343992328972,-1.3092219029635364,-0.2832205920185101,-0.8465835710582018,0.9661351156458251,-0.8574845303928527,1.096444587273659,-0.7512555713699953,-1.1118714524992483,0.09029394876333649,0.3968647175315199,-1.390357135916598
-0.41061217523849597,-0.4746343992328972,-1.3092219029635364,-0.2832205920185101,-0.8465835710582018,1.1724601961658325,-0.5553111882322119,1.096444587273659,-0.7512555713699953,-1.1118714524992483,0.09029394876333649,0.4243764185884127,-1.0453973149252445
-0.4154616006219256,-0.4746343992328972,-1.3092219029635364,-0.2832205920185101,-0.8465835710582018,0.17960729191854755,-0.3934326120747259,1.096444587273659,-0.7512555713699953,-1.1118714524992483,0.09029394876333649,0.3906836745627908,-1.0627174733013793
-0.4082319980860167,0.07079823613543423,-0.48629183108906043,-0.2832205920185101,-0.27480352752376835,-0.3992107192046951,-0.10924577837602845,0.8572106651621054,-0.5191276548625551,-0.580603430199704,-1.54657327625409,0.4086208188642014,-0.020621277670596447
-0.4012720829821454,0.07079823613543423,-0.48629183108906043,-0.2832205920185101,-0.27480352752376835,-0.1776535857603916,0.9519582208786023,1.043180825862735,-0.5191276548625551,-0.580603430199704,-1.54657327625409,0.4243764185884127,0.9493075913929577
-0.39302187433875446,0.07079823613543423,-0.48629183108906043,-0.2832205920185101,-0.27480352752376835,-0.9267936432189415,1.0922529868817572,1.1059338339350502,-0.5191276548625551,-0.580603430199704,-1.54657327625409,0.2999071807671395,2.5052351521824097
-0.398118719384604,0.07079823613543423,-0.48629183108906043,-0.2832205920185101,-0.27480352752376835,-0.41028857587691026,0.5850334482549677,1.3491255825435664,-0.5191276548625551,-0.580603430199704,-1.54657327625409,0.30087675613478315,0.6534215524673203
-0.4046221452113106,0.07079823613543423,-0.48629183108906043,-0.2832205920185101,-0.27480352752376835,-0.4033649154567747,0.47711439748331036,1.1748858473640533,-0.5191276548625551,-0.580603430199704,-1.54657327625409,0.4243764185884127,0.1006198309623478
-0.4075528311126741,0.07079823613543423,-0.48629183108906043,-0.2832205920185101,-0.27480352752376835,-0.5695327655400024,-1.102101045475276,0.8049482815395693,-0.5191276548625551,-0.580603430199704,-1.54657327625409,0.34681038917690865,0.4527963846104243
-0.34124683578077,-0.4746343992328972,-0.44724242521803953,-0.2832205920185101,-0.15351685162252474,-0.4864488404983892,-0.2819162596106802,0.45046054445021444,-0.6351916131162751,-0.6044806446850767,1.1659495537747888,0.4243764185884127,-0.6224967812412843
-0.3415400280807376,-0.4746343992328972,-0.44724242521803953,-0.2832205920185101,-0.15351685162252474,-0.6456930301614825,-0.47257324930727473,0.35084729683390276,-0.6351916131162751,-0.6044806446850767,1.1659495537747888,0.4088632127061121,-0.592186504083048
-0.2887728366764494,-0.4746343992328972,-0.44724242521803953,-0.2832205920185101,-0.15351685162252474,-0.5058350896747661,-1.451039309636968,0.35084729683390276,-0.6351916131162751,-0.6044806446850767,1.1659495537747888,0.3025735130281603,-0.8649789985071727
-0.31985122047301073,-0.4746343992328972,-0.44724242521803953,-0.2832205920185101,-0.15351685162252474,-1.169121757923648,-1.1884362860926019,0.016053322916179103,-0.6351916131162751,-0.6044806446850767,1.1659495537747888,-0.8834595554421234,-0.12742892099009503
-0.3293657435913673,-0.4746343992328972,-0.44724242521803953,-0.2832205920185101,-0.15351685162252474,-0.7938593631523595,-0.004924029296759456,0.016053322916179103,-0.6351916131162751,-0.6044806446850767,1.1659495537747888,0.3522642506199049,-0.18660612877522265
-0.2642956094732504,-0.4746343992328972,-0.44724242521803953,-0.2832205920185101,-0.15351685162252474,-1.0112623003445822,1.023904254726374,0.0167209081084377,-0.6351916131162751,-0.6044806446850767,1.1659495537747888,0.1779830782859311,1.2192133927543936
-0.3137486144994243,-0.4746343992328972,-0.44724242521803953,-0.2832205920185101,-0.15351685162252474,-0.4642931271539588,0.7037444041037907,0.11895681183719423,-0.6351916131162751,-0.6044806446850767,1.1659495537747888,0.3714133641308698,0.1814472367176441
-0.26668568341222654,-0.4746343992328972,-0.44724242521803953,-0.2832205920185101,-0.15351685162252474,-0.2191955482811976,0.7936769464135052,0.10207644340436797,-0.6351916131162751,-0.6044806446850767,1.1659495537747888,0.4243764185884127,0.887243690545141
-0.29687583062070044,-0.4746343992328972,-0.44724242521803953,-0.2832205920185101,-0.15351685162252474,-0.6747724039260472,1.0922529868817572,0.15848739215022578,-0.6351916131162751,-0.6044806446850767,1.1659495537747888,0.395773945242921,1.054671888181112
-0.3263398011199721,-0.4746343992328972,-0.44724242521803953,-0.2832205920185101,-0.15351685162252474,-0.521067142599061,0.8800121870308308,0.303639486809897,-0.6351916131162751,-0.6044806446850767,1.1659495537747888,0.3932288099028555,0.5379538299597542
-0.33603246639527096,-0.4746343992328972,-0.44724242521803953,-0.2832205920185101,-0.15351685162252474,-0.6747724039260472,0.7433147227200649,0.43830095701978905,-0.6351916131162751,-0.6044806446850767,1.1659495537747888,0.18174018283555085,0.3228951967894125
-0.30091619370801714,-0.4746343992328972,-0.44724242521803953,-0.2832205920185101,-0.15351685162252474,-0.35074509626375355,0.6893551973342362,0.3292938320552659,-0.6351916131162751,-0.6044806446850767,1.1659495537747888,-0.6726981099005516,0.6794017900315227
-0.3235278766565701,-0.4746343992328972,-0.44724242521803953,-0.2832205920185101,-0.15351685162252474,0.2696148773802963,0.8908040921079968,0.3299137325909345,-0.6351916131162751,-0.6044806446850767,1.1659495537747888,0.31578397741230685,0.032782543989152965
-0.2951414187871371,-0.4746343992328972,-0.44724242521803953,-0.2832205920185101,-0.15351685162252474,0.5174819204211111,0.6353956719484075,0.22705792832650917,-0.6351916131162751,-0.6044806446850767,1.1659495537747888,0.22234115135563548,-0.08557187158110223
-0.25156215654681124,-0.4746343992328972,-0.44724242521803953,-0.2832205920185101,-0.15351685162252474,-0.3161267941630807,1.0922529868817572,0.19653974810896988,-0.6351916131162751,-0.6044806446850767,1.1659495537747888,0.179922229021219,0.06742286074142254
