,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
1,-0.4111020670591662,-0.4838109437865022,-0.5886576003301007,-0.2656844656620285,-0.744499329540026,0.19033942708341192,0.38815553321682017,0.5611451614771775,-0.8680147805981293,-0.9834155119281336,-0.299101533118116,0.4267033180123666,-0.47329134139197965
2,-0.41110435495728453,-0.4838109437865022,-0.5886576003301007,-0.2656844656620285,-0.744499329540026,1.262909766086078,-0.24051593234122925,0.5611451614771775,-0.8680147805981293,-0.9834155119281336,-0.299101533118116,0.38105817028129607,-1.1856195802942682
3,-0.4105232288352267,-0.4838109437865022,-1.2974455040314063,-0.2656844656620285,-0.8408343453453768,1.000382732848515,-0.7808908437478672,1.0812942403435692,-0.753137897185637,-1.1016004429056172,0.11399147805176084,0.4012452135038827,-1.337564351410412
4,-0.40632722368619456,-0.4838109437865022,-1.2974455040314063,-0.2656844656620285,-0.8408343453453768,1.2095620267116007,-0.4842144217991248,1.0812942403435692,-0.753137897185637,-1.1016004429056172,0.11399147805176084,0.4267033180123666,-1.0044010459355646
5,-0.4108115039981372,-0.4838109437865022,-1.2974455040314063,-0.2656844656620285,-0.8408343453453768,0.20297441798789287,-0.32528062432658417,1.0812942403435692,-0.753137897185637,-1.1016004429056172,0.11399147805176084,0.3955255512574833,-1.021128910645599
6,-0.4041262656963533,0.042825370622250204,-0.4727004790701735,-0.2656844656620285,-0.26282425051326885,-0.38385071513136754,-0.04626351320812439,0.8429974703067976,-0.5233841303606522,-0.5756775000558162,-1.4924813431644293,0.4121237867960546,-0.014669050591876226
8,-0.3900614120138698,0.042825370622250204,-0.4727004790701735,-0.2656844656620285,-0.26282425051326885,-0.9187319967544243,1.1333784502547322,1.0907463147380914,-0.5233841303606522,-0.5756775000558162,-1.4924813431644293,0.3115250214034983,2.4248112196214406
9,-0.3947744821376463,0.042825370622250204,-0.4727004790701735,-0.2656844656620285,-0.26282425051326885,-0.3950818181575735,0.6353858848407722,1.332985407261021,-0.5233841303606522,-0.5756775000558162,-1.4924813431644293,0.312422223324502,0.6363236843736205
10,-0.3884999215481041,0.042825370622250204,-0.4727004790701735,-0.2656844656620285,-0.26282425051326885,0.12856836043927863,0.9320623067895143,1.216425655682341,-0.5233841303606522,-0.5756775000558162,-1.4924813431644293,0.3775815128374062,1.1033099075287407
11,-0.40078822234169803,0.042825370622250204,-0.4727004790701735,-0.2656844656620285,-0.26282425051326885,-0.3880623787661937,0.5294300198590786,1.159428222147534,-0.5233841303606522,-0.5756775000558162,-1.4924813431644293,0.4267033180123666,0.10242600237836295
12,-0.40349823766286946,0.042825370622250204,-0.4727004790701735,-0.2656844656620285,-0.26282425051326885,-0.5565289241592829,-1.0210574710397062,0.7909398143450072,-0.5233841303606522,-0.5756775000558162,-1.4924813431644293,0.35492716433205934,0.4425592514823913
13,-0.34218485598952664,-0.4838109437865022,-0.43356495064494793,-0.2656844656620285,-0.1402160485791852,-0.4722956514627389,-0.2157928971788342,0.43784071359687815,-0.6382610137731446,-0.5993144862513128,1.1696736177081146,0.4267033180123666,-0.5959623492655637
