y true,average predicted values,error bar values
24.0,29.889980785537386,0.25067198060899804
21.6,24.967744985696562,0.20111352434348195
34.7,30.489217965957216,0.43319233737649865
33.4,28.717622170352037,0.387175202636377
36.2,27.915489145329687,0.3677692141271905
28.7,25.35418141155614,0.21067980490340218
22.9,22.937162465487486,0.1898916320886103
27.1,19.587584777461625,0.3523632117531279
16.5,11.566326110866225,0.903824632752295
18.9,18.87444192755053,0.3529364419377767
15.0,18.955302759836908,0.4122180196173564
18.9,21.491298109740335,0.23340198800883538
21.7,20.923525849885305,0.2180216374080571
18.2,19.220396399229216,0.1920745897195156
19.9,19.34606328947875,0.22868262666256206
23.1,20.640416877758046,0.25047356013489985
20.2,16.142923174132072,0.026425331147456214
13.6,12.554265576167952,0.35806516105834135
19.6,17.68776875730457,0.04685235230520002
15.2,15.775163220547533,0.1758749772645172
14.5,13.735951747121883,0.26296418091910195
15.6,15.664048763361386,0.1191625194369557
13.9,13.320951168732957,0.12816065130961338
16.6,15.431517716152804,0.0975342924377456
21.0,20.90658907075918,0.2016861455524581
12.7,11.519599148847202,0.37947810106092633
14.5,18.0299206749518,0.16320832591057305
13.2,8.965934716793564,0.55273411012172
13.5,13.642027318429196,0.2486120526594534
18.9,23.818571048822594,0.3500468333456784
20.0,22.247592995464856,0.22346038159955622
21.0,23.140142101986992,0.2911902879012557
24.7,22.917769586236442,0.2696516506408288
30.8,31.343185950189604,0.3877525867445871
34.9,34.358661395799565,0.14639671887052672
25.3,25.2941087508335,0.23960001850722687
24.7,24.542469066383095,0.16579036585435966
21.2,22.954938149074135,0.16578432022880688
19.3,22.011838092321344,0.15663347832296176
20.0,20.377580876294196,0.271209301986793
14.4,9.23695367806613,0.9565891528181434
19.4,17.148059676027977,0.3448932808730043
19.7,21.259363292686952,0.2807716258402423
25.0,27.711052208098312,0.24219589704245326
18.9,15.229599791087374,0.6546601998036995
35.4,31.248832291130284,0.048623239397315075
24.7,24.75826898685483,0.3475596255439805
23.3,21.768594130457362,0.2721978576343816
19.6,21.086597615121352,0.30475015310973397
18.7,17.901715439922718,0.31934467186761073
22.2,23.96873623741237,0.3878155422857576
25.0,22.589591541996356,0.14348010479466763
23.5,30.22284023744453,0.3080200992194891
19.4,25.286684233742882,0.3038278867696107
22.0,21.120543275274912,0.14990004847321967
20.9,20.767184864084523,0.18555707726781276
24.2,25.289271124563147,0.16783445002956524
21.7,21.750935320067512,0.16152835095938456
24.1,25.46665751948095,0.14490500660126093
21.4,23.986804721871437,0.0992606743205698
20.0,22.953771739915073,0.19944300287848293
20.8,23.33004356476018,0.09457338029814365
21.2,21.27868487033362,0.13865560812491126
20.3,22.407038868089202,0.14006036268704328
28.0,28.48614389059574,0.15348366130716617
23.9,26.93320624240819,0.2874560960304555
24.8,26.04531505259269,0.23606303657517289
22.9,24.988522440803454,0.24860217542930124
23.9,24.775162126102966,0.16196321446703488
22.5,22.14865301917638,0.2599211130341129
23.6,30.59405933590544,0.35554592285166337
28.7,30.769274247068843,0.3138379076916959
22.6,27.109630767413933,0.21584110835461778
22.0,27.491651737572674,0.10675665182290973
22.9,28.83094842362308,0.2843970496828824
25.0,29.209156541502896,0.2610019642321163
43.8,35.19003891474677,0.4517087185631786
