y_test,y_pred,X_extra_test
3.1,2.475,"      index  Reliability chemicalFormula Clean
16    176.0          1.0                Al2Se3
23    614.0          1.0                 As2O3
24    616.0          1.0                 As2S3
27    662.0          1.0                As2Te3
28    617.0          1.0                 As4S4
..      ...          ...                   ...
442   726.0          1.0                  Y2O3
445  1196.0          1.0                 Yb2O3
448   485.0          1.0                 Zn1I2
451   434.0          1.0                 Zn1S1
452   453.5          1.0                Zn1Sb1

[84 rows x 3 columns]"
4.0,3.31,"      index  Reliability chemicalFormula Clean
16    176.0          1.0                Al2Se3
23    614.0          1.0                 As2O3
24    616.0          1.0                 As2S3
27    662.0          1.0                As2Te3
28    617.0          1.0                 As4S4
..      ...          ...                   ...
442   726.0          1.0                  Y2O3
445  1196.0          1.0                 Yb2O3
448   485.0          1.0                 Zn1I2
451   434.0          1.0                 Zn1S1
452   453.5          1.0                Zn1Sb1

[84 rows x 3 columns]"
2.43,2.48,"      index  Reliability chemicalFormula Clean
16    176.0          1.0                Al2Se3
23    614.0          1.0                 As2O3
24    616.0          1.0                 As2S3
27    662.0          1.0                As2Te3
28    617.0          1.0                 As4S4
..      ...          ...                   ...
442   726.0          1.0                  Y2O3
445  1196.0          1.0                 Yb2O3
448   485.0          1.0                 Zn1I2
451   434.0          1.0                 Zn1S1
452   453.5          1.0                Zn1Sb1

[84 rows x 3 columns]"
0.48,0.145,"      index  Reliability chemicalFormula Clean
16    176.0          1.0                Al2Se3
23    614.0          1.0                 As2O3
24    616.0          1.0                 As2S3
27    662.0          1.0                As2Te3
28    617.0          1.0                 As4S4
..      ...          ...                   ...
442   726.0          1.0                  Y2O3
445  1196.0          1.0                 Yb2O3
448   485.0          1.0                 Zn1I2
451   434.0          1.0                 Zn1S1
452   453.5          1.0                Zn1Sb1

[84 rows x 3 columns]"
2.4,1.7266666666666666,"      index  Reliability chemicalFormula Clean
16    176.0          1.0                Al2Se3
23    614.0          1.0                 As2O3
24    616.0          1.0                 As2S3
27    662.0          1.0                As2Te3
28    617.0          1.0                 As4S4
..      ...          ...                   ...
442   726.0          1.0                  Y2O3
445  1196.0          1.0                 Yb2O3
448   485.0          1.0                 Zn1I2
451   434.0          1.0                 Zn1S1
452   453.5          1.0                Zn1Sb1

[84 rows x 3 columns]"
3.6,3.88,"      index  Reliability chemicalFormula Clean
16    176.0          1.0                Al2Se3
23    614.0          1.0                 As2O3
24    616.0          1.0                 As2S3
27    662.0          1.0                As2Te3
28    617.0          1.0                 As4S4
..      ...          ...                   ...
442   726.0          1.0                  Y2O3
445  1196.0          1.0                 Yb2O3
448   485.0          1.0                 Zn1I2
451   434.0          1.0                 Zn1S1
452   453.5          1.0                Zn1Sb1

[84 rows x 3 columns]"
3.4,0.38,"      index  Reliability chemicalFormula Clean
16    176.0          1.0                Al2Se3
23    614.0          1.0                 As2O3
24    616.0          1.0                 As2S3
27    662.0          1.0                As2Te3
28    617.0          1.0                 As4S4
..      ...          ...                   ...
442   726.0          1.0                  Y2O3
445  1196.0          1.0                 Yb2O3
448   485.0          1.0                 Zn1I2
451   434.0          1.0                 Zn1S1
452   453.5          1.0                Zn1Sb1

[84 rows x 3 columns]"
0.67,0.9,"      index  Reliability chemicalFormula Clean
16    176.0          1.0                Al2Se3
23    614.0          1.0                 As2O3
24    616.0          1.0                 As2S3
27    662.0          1.0                As2Te3
28    617.0          1.0                 As4S4
..      ...          ...                   ...
442   726.0          1.0                  Y2O3
445  1196.0          1.0                 Yb2O3
448   485.0          1.0                 Zn1I2
451   434.0          1.0                 Zn1S1
452   453.5          1.0                Zn1Sb1

[84 rows x 3 columns]"
2.66,2.6,"      index  Reliability chemicalFormula Clean
16    176.0          1.0                Al2Se3
23    614.0          1.0                 As2O3
24    616.0          1.0                 As2S3
27    662.0          1.0                As2Te3
28    617.0          1.0                 As4S4
..      ...          ...                   ...
442   726.0          1.0                  Y2O3
445  1196.0          1.0                 Yb2O3
448   485.0          1.0                 Zn1I2
451   434.0          1.0                 Zn1S1
452   453.5          1.0                Zn1Sb1

[84 rows x 3 columns]"
10.0,11.0,"      index  Reliability chemicalFormula Clean
16    176.0          1.0                Al2Se3
23    614.0          1.0                 As2O3
24    616.0          1.0                 As2S3
27    662.0          1.0                As2Te3
28    617.0          1.0                 As4S4
..      ...          ...                   ...
442   726.0          1.0                  Y2O3
445  1196.0          1.0                 Yb2O3
448   485.0          1.0                 Zn1I2
451   434.0          1.0                 Zn1S1
452   453.5          1.0                Zn1Sb1

[84 rows x 3 columns]"
