y_test,y_pred,X_extra_test
0.064,0.4758718816948546,"      index  Reliability chemicalFormula Clean
7    819.00          1.0                Ag2Te1
12   159.00          1.0                 Al1P1
14   153.50          1.0                 Al2O3
16   176.00          1.0                Al2Se3
17   181.00          1.0                Al2Te3
..      ...          ...                   ...
450  430.75          1.0                 Zn1P2
457  455.00          1.0                Zn3Sb2
459  731.00          1.0                 Zr1O2
464  730.00          1.0                 Zr3O1
465  729.00          1.0                 Zr6O1

[84 rows x 3 columns]"
2.45,2.065424348166461,"      index  Reliability chemicalFormula Clean
7    819.00          1.0                Ag2Te1
12   159.00          1.0                 Al1P1
14   153.50          1.0                 Al2O3
16   176.00          1.0                Al2Se3
17   181.00          1.0                Al2Te3
..      ...          ...                   ...
450  430.75          1.0                 Zn1P2
457  455.00          1.0                Zn3Sb2
459  731.00          1.0                 Zr1O2
464  730.00          1.0                 Zr3O1
465  729.00          1.0                 Zr6O1

[84 rows x 3 columns]"
9.7,4.294405024757608,"      index  Reliability chemicalFormula Clean
7    819.00          1.0                Ag2Te1
12   159.00          1.0                 Al1P1
14   153.50          1.0                 Al2O3
16   176.00          1.0                Al2Se3
17   181.00          1.0                Al2Te3
..      ...          ...                   ...
450  430.75          1.0                 Zn1P2
457  455.00          1.0                Zn3Sb2
459  731.00          1.0                 Zr1O2
464  730.00          1.0                 Zr3O1
465  729.00          1.0                 Zr6O1

[84 rows x 3 columns]"
3.1,2.247891434329821,"      index  Reliability chemicalFormula Clean
7    819.00          1.0                Ag2Te1
12   159.00          1.0                 Al1P1
14   153.50          1.0                 Al2O3
16   176.00          1.0                Al2Se3
17   181.00          1.0                Al2Te3
..      ...          ...                   ...
450  430.75          1.0                 Zn1P2
457  455.00          1.0                Zn3Sb2
459  731.00          1.0                 Zr1O2
464  730.00          1.0                 Zr3O1
465  729.00          1.0                 Zr6O1

[84 rows x 3 columns]"
2.5,1.806921635641391,"      index  Reliability chemicalFormula Clean
7    819.00          1.0                Ag2Te1
12   159.00          1.0                 Al1P1
14   153.50          1.0                 Al2O3
16   176.00          1.0                Al2Se3
17   181.00          1.0                Al2Te3
..      ...          ...                   ...
450  430.75          1.0                 Zn1P2
457  455.00          1.0                Zn3Sb2
459  731.00          1.0                 Zr1O2
464  730.00          1.0                 Zr3O1
465  729.00          1.0                 Zr6O1

[84 rows x 3 columns]"
1.2,0.7743323069227679,"      index  Reliability chemicalFormula Clean
7    819.00          1.0                Ag2Te1
12   159.00          1.0                 Al1P1
14   153.50          1.0                 Al2O3
16   176.00          1.0                Al2Se3
17   181.00          1.0                Al2Te3
..      ...          ...                   ...
450  430.75          1.0                 Zn1P2
457  455.00          1.0                Zn3Sb2
459  731.00          1.0                 Zr1O2
464  730.00          1.0                 Zr3O1
465  729.00          1.0                 Zr6O1

[84 rows x 3 columns]"
2.0,2.7388128704586,"      index  Reliability chemicalFormula Clean
7    819.00          1.0                Ag2Te1
12   159.00          1.0                 Al1P1
14   153.50          1.0                 Al2O3
16   176.00          1.0                Al2Se3
17   181.00          1.0                Al2Te3
..      ...          ...                   ...
450  430.75          1.0                 Zn1P2
457  455.00          1.0                Zn3Sb2
459  731.00          1.0                 Zr1O2
464  730.00          1.0                 Zr3O1
465  729.00          1.0                 Zr6O1

[84 rows x 3 columns]"
5.13,5.182190372522131,"      index  Reliability chemicalFormula Clean
7    819.00          1.0                Ag2Te1
12   159.00          1.0                 Al1P1
14   153.50          1.0                 Al2O3
16   176.00          1.0                Al2Se3
17   181.00          1.0                Al2Te3
..      ...          ...                   ...
450  430.75          1.0                 Zn1P2
457  455.00          1.0                Zn3Sb2
459  731.00          1.0                 Zr1O2
464  730.00          1.0                 Zr3O1
465  729.00          1.0                 Zr6O1

[84 rows x 3 columns]"
3.6,3.4767623804989745,"      index  Reliability chemicalFormula Clean
7    819.00          1.0                Ag2Te1
12   159.00          1.0                 Al1P1
14   153.50          1.0                 Al2O3
16   176.00          1.0                Al2Se3
17   181.00          1.0                Al2Te3
..      ...          ...                   ...
450  430.75          1.0                 Zn1P2
457  455.00          1.0                Zn3Sb2
459  731.00          1.0                 Zr1O2
464  730.00          1.0                 Zr3O1
465  729.00          1.0                 Zr6O1

[84 rows x 3 columns]"
0.015,-1.583459851694201,"      index  Reliability chemicalFormula Clean
7    819.00          1.0                Ag2Te1
12   159.00          1.0                 Al1P1
14   153.50          1.0                 Al2O3
16   176.00          1.0                Al2Se3
17   181.00          1.0                Al2Te3
..      ...          ...                   ...
450  430.75          1.0                 Zn1P2
457  455.00          1.0                Zn3Sb2
459  731.00          1.0                 Zr1O2
464  730.00          1.0                 Zr3O1
465  729.00          1.0                 Zr6O1

[84 rows x 3 columns]"
2.66,4.042023119907485,"      index  Reliability chemicalFormula Clean
7    819.00          1.0                Ag2Te1
12   159.00          1.0                 Al1P1
14   153.50          1.0                 Al2O3
16   176.00          1.0                Al2Se3
17   181.00          1.0                Al2Te3
..      ...          ...                   ...
450  430.75          1.0                 Zn1P2
457  455.00          1.0                Zn3Sb2
459  731.00          1.0                 Zr1O2
464  730.00          1.0                 Zr3O1
465  729.00          1.0                 Zr6O1

[84 rows x 3 columns]"
