y true,y pred
3.4850000000000003,3.4850000000000003
4.19,4.19
3.9,3.9
0.85,0.85
0.95,0.95
2.5,2.5
0.82,0.82
2.45,2.45
1.919,1.919
9.7,9.7
4.1,4.1
3.1,3.1
1.2,1.2
2.6,2.6
1.215,1.215
4.0,4.0
2.43,2.43
1.77,1.77
0.48,0.48
2.4,2.4
0.93,0.93
8.0,8.0
7.0,7.0
5.13,5.13
3.88,3.88
3.6,3.6
10.48,10.48
3.61,3.61
2.89,2.89
0.67,0.67
2.66,2.66
1.9625,1.9625
2.755,2.755
1.2,1.2
0.21,0.21
0.145,0.145
6.244999999999999,6.244999999999999
3.7,3.7
2.26,2.26
4.5,4.5
10.0,10.0
6.0,6.0
4.87,4.87
0.46,0.46
1.9,1.9
0.9,0.9
1.0,1.0
4.47,4.47
5.7,5.7
6.0,6.0
3.5615,3.5615
0.6,0.6
1.75,1.75
1.785,1.785
1.0,1.0
2.4175,2.4175
0.45,0.45
0.13,0.13
0.52,0.52
1.25,1.25
4.85,4.85
0.7,0.7
2.68,2.68
1.12,1.12
1.75,1.75
1.4,1.4
0.25,0.25
0.47,0.47
0.045,0.045
0.2,0.2
0.23,0.23
0.2,0.2
0.35,0.35
1.68,1.68
0.9,0.9
0.025,0.025
0.02,0.02
0.55,0.55
7.18,7.18
8.1,8.1
6.37,6.37
0.6,0.6
0.55,0.55
1.6,1.6
2.987,2.987
3.07,3.07
4.17,4.17
1.4,1.4
2.023,2.023
1.21,1.21
1.23,1.23
1.08,1.08
3.08,3.08
3.5,3.5
2.4,2.4
1.07,1.07
3.26,3.26
0.9,0.9
1.25,1.25
1.645,1.645
1.78,1.78
1.959,1.959
0.6,0.6
1.2,1.2
0.2,0.2
5.15,5.15
0.4,0.4
1.2,1.2
0.1,0.1
0.9,0.9
0.46,0.46
2.34,2.34
0.6,0.6
0.1,0.1
3.24,3.24
2.5,2.5
0.725,0.725
2.05,2.05
1.42,1.42
4.54,4.54
3.59,3.59
1.225,1.225
0.63,0.63
1.54,1.54
1.36,1.36
1.05,1.05
1.225,1.225
1.5,1.5
5.56,5.56
3.54,3.54
1.315,1.315
2.4325,2.4325
0.8,0.8
0.84,0.84
5.55,5.55
2.43,2.43
2.8,2.8
1.665,1.665
3.59,3.59
2.13,2.13
1.269,1.269
0.24,0.24
0.175,0.175
1.79,1.79
1.3,1.3
0.356,0.356
2.4,2.4
1.351,1.351
1.86,1.86
1.24,1.24
3.1845,3.1845
1.565,1.565
0.739,0.739
0.98,0.98
0.9,0.9
7.6,7.6
8.5,8.5
10.6,10.6
2.1,2.1
1.9,1.9
1.4,1.4
0.08,0.08
6.6,6.6
0.8,0.8
1.05,1.05
1.97,1.97
0.1,0.1
0.43,0.43
6.0,6.0
1.0,1.0
3.94,3.94
7.77,7.77
5.6,5.6
4.7,4.7
1.086,1.086
1.435,1.435
0.1575,0.1575
2.55,2.55
0.82,0.82
0.58,0.58
10.05,10.05
4.04,4.04
6.2,6.2
1.8,1.8
0.2,0.2
1.25,1.25
0.48,0.48
0.6,0.6
1.0699999999999998,1.0699999999999998
0.83,0.83
8.97,8.97
10.5,10.5
5.89,5.89
2.4,2.4
2.3,2.3
1.1,1.1
0.25,0.25
3.48,3.48
0.12,0.12
1.04,1.04
4.9,4.9
6.15,6.15
0.97,0.97
3.0,3.0
0.05,0.05
3.7,3.7
0.5,0.5
0.12,0.12
0.5,0.5
0.23,0.23
0.9,0.9
1.2,1.2
2.0,2.0
0.965,0.965
0.23,0.23
3.82,3.82
3.02,3.02
2.512,2.512
0.31,0.31
1.67,1.67
2.12,2.12
1.5,1.5
0.65,0.65
0.5,0.5
0.75,0.75
0.2,0.2
0.4,0.4
1.8,1.8
1.0,1.0
4.9,4.9
0.66,0.66
1.154,1.154
0.84,0.84
1.8,1.8
1.3,1.3
0.55,0.55
0.2,0.2
0.8,0.8
0.11,0.11
0.1,0.1
7.2,7.2
8.29,8.29
5.83,5.83
4.5,4.5
1.1,1.1
0.99,0.99
0.12,0.12
0.8,0.8
0.8,0.8
1.0,1.0
0.3,0.3
1.0,1.0
0.25,0.25
3.82,3.82
0.1,0.1
2.22,2.22
1.9,1.9
3.31,3.31
1.7,1.7
0.3,0.3
2.6,2.6
6.0,6.0
2.0,2.0
1.7266666666666666,1.7266666666666666
0.64,0.64
1.9,1.9
1.12,1.12
2.53,2.53
11.0,11.0
1.89,1.89
0.59,0.59
1.98,1.98
5.0,5.0
1.03,1.03
4.9,4.9
0.22,0.22
0.62,0.62
1.17,1.17
3.0,3.0
2.3,2.3
0.075,0.075
3.4,3.4
3.9,3.9
2.4,2.4
3.5,3.5
1.08,1.08
2.475,2.475
1.5,1.5
0.18,0.18
5.77,5.77
4.76,4.76
4.42,4.42
3.73,3.73
0.1,0.1
4.6,4.6
2.3,2.3
0.5,0.5
0.4,0.4
0.332,0.332
3.0,3.0
4.625,4.625
0.3,0.3
3.15,3.15
0.9,0.9
3.05,3.05
3.56,3.56
3.58,3.58
0.73,0.73
1.825,1.825
0.5,0.5
0.7,0.7
1.18,1.18
2.18,2.18
1.5,1.5
0.65,0.655
0.66,0.655
2.34,2.34
1.1,1.1
1.35,1.35
0.05,0.05
1.02,1.02
2.99,2.99
0.33,0.33
0.9,0.9
4.53,4.53
3.35,3.35
1.9275,1.9275
0.745,0.745
1.15,1.15
0.22,0.22
4.99,4.99
2.17,2.17
1.25,1.25
0.2,0.2
0.18,0.18
0.6,0.6
