y_test,y_pred,X_extra_test
3.9,3.809988333333335,"      index  Reliability chemicalFormula Clean
2    783.00          1.0                 Ag1N3
19   661.00          1.0                As1Br3
21   648.50          1.0                As1Se1
32    42.00          1.0                  B1P1
34    40.00          1.0                  B2O3
..      ...          ...                   ...
449  424.00          1.0                 Zn1O1
450  430.75          1.0                 Zn1P2
456  432.00          1.0                 Zn3P2
464  730.00          1.0                 Zr3O1
466  728.00          1.0                   ZrC

[84 rows x 3 columns]"
2.6,3.3378183333333316,"      index  Reliability chemicalFormula Clean
2    783.00          1.0                 Ag1N3
19   661.00          1.0                As1Br3
21   648.50          1.0                As1Se1
32    42.00          1.0                  B1P1
34    40.00          1.0                  B2O3
..      ...          ...                   ...
449  424.00          1.0                 Zn1O1
450  430.75          1.0                 Zn1P2
456  432.00          1.0                 Zn3P2
464  730.00          1.0                 Zr3O1
466  728.00          1.0                   ZrC

[84 rows x 3 columns]"
1.215,1.5919899999999998,"      index  Reliability chemicalFormula Clean
2    783.00          1.0                 Ag1N3
19   661.00          1.0                As1Br3
21   648.50          1.0                As1Se1
32    42.00          1.0                  B1P1
34    40.00          1.0                  B2O3
..      ...          ...                   ...
449  424.00          1.0                 Zn1O1
450  430.75          1.0                 Zn1P2
456  432.00          1.0                 Zn3P2
464  730.00          1.0                 Zr3O1
466  728.00          1.0                   ZrC

[84 rows x 3 columns]"
2.0,2.4103150000000007,"      index  Reliability chemicalFormula Clean
2    783.00          1.0                 Ag1N3
19   661.00          1.0                As1Br3
21   648.50          1.0                As1Se1
32    42.00          1.0                  B1P1
34    40.00          1.0                  B2O3
..      ...          ...                   ...
449  424.00          1.0                 Zn1O1
450  430.75          1.0                 Zn1P2
456  432.00          1.0                 Zn3P2
464  730.00          1.0                 Zr3O1
466  728.00          1.0                   ZrC

[84 rows x 3 columns]"
7.0,9.380750000000006,"      index  Reliability chemicalFormula Clean
2    783.00          1.0                 Ag1N3
19   661.00          1.0                As1Br3
21   648.50          1.0                As1Se1
32    42.00          1.0                  B1P1
34    40.00          1.0                  B2O3
..      ...          ...                   ...
449  424.00          1.0                 Zn1O1
450  430.75          1.0                 Zn1P2
456  432.00          1.0                 Zn3P2
464  730.00          1.0                 Zr3O1
466  728.00          1.0                   ZrC

[84 rows x 3 columns]"
5.13,4.662874999999999,"      index  Reliability chemicalFormula Clean
2    783.00          1.0                 Ag1N3
19   661.00          1.0                As1Br3
21   648.50          1.0                As1Se1
32    42.00          1.0                  B1P1
34    40.00          1.0                  B2O3
..      ...          ...                   ...
449  424.00          1.0                 Zn1O1
450  430.75          1.0                 Zn1P2
456  432.00          1.0                 Zn3P2
464  730.00          1.0                 Zr3O1
466  728.00          1.0                   ZrC

[84 rows x 3 columns]"
3.88,3.28541,"      index  Reliability chemicalFormula Clean
2    783.00          1.0                 Ag1N3
19   661.00          1.0                As1Br3
21   648.50          1.0                As1Se1
32    42.00          1.0                  B1P1
34    40.00          1.0                  B2O3
..      ...          ...                   ...
449  424.00          1.0                 Zn1O1
450  430.75          1.0                 Zn1P2
456  432.00          1.0                 Zn3P2
464  730.00          1.0                 Zr3O1
466  728.00          1.0                   ZrC

[84 rows x 3 columns]"
0.015,0.4344200000000001,"      index  Reliability chemicalFormula Clean
2    783.00          1.0                 Ag1N3
19   661.00          1.0                As1Br3
21   648.50          1.0                As1Se1
32    42.00          1.0                  B1P1
34    40.00          1.0                  B2O3
..      ...          ...                   ...
449  424.00          1.0                 Zn1O1
450  430.75          1.0                 Zn1P2
456  432.00          1.0                 Zn3P2
464  730.00          1.0                 Zr3O1
466  728.00          1.0                   ZrC

[84 rows x 3 columns]"
2.755,2.8676366666666655,"      index  Reliability chemicalFormula Clean
2    783.00          1.0                 Ag1N3
19   661.00          1.0                As1Br3
21   648.50          1.0                As1Se1
32    42.00          1.0                  B1P1
34    40.00          1.0                  B2O3
..      ...          ...                   ...
449  424.00          1.0                 Zn1O1
450  430.75          1.0                 Zn1P2
456  432.00          1.0                 Zn3P2
464  730.00          1.0                 Zr3O1
466  728.00          1.0                   ZrC

[84 rows x 3 columns]"
2.26,3.2121049999999975,"      index  Reliability chemicalFormula Clean
2    783.00          1.0                 Ag1N3
19   661.00          1.0                As1Br3
21   648.50          1.0                As1Se1
32    42.00          1.0                  B1P1
34    40.00          1.0                  B2O3
..      ...          ...                   ...
449  424.00          1.0                 Zn1O1
450  430.75          1.0                 Zn1P2
456  432.00          1.0                 Zn3P2
464  730.00          1.0                 Zr3O1
466  728.00          1.0                   ZrC

[84 rows x 3 columns]"
