y_test,y_pred,X_extra_test
3.4850000000000003,2.987,"      index  Reliability chemicalFormula Clean
0     808.5          1.0                Ag1Br1
2     783.0          1.0                 Ag1N3
5     789.5          1.0                 Ag2S1
7     819.0          1.0                Ag2Te1
9     146.0          1.0                 Al1B1
..      ...          ...                   ...
435   308.0          1.0                  V4O7
443  1200.0          1.0                Yb1As1
447   441.0          1.0                Zn1As2
449   424.0          1.0                 Zn1O1
456   432.0          1.0                 Zn3P2

[84 rows x 3 columns]"
3.9,3.31,"      index  Reliability chemicalFormula Clean
0     808.5          1.0                Ag1Br1
2     783.0          1.0                 Ag1N3
5     789.5          1.0                 Ag2S1
7     819.0          1.0                Ag2Te1
9     146.0          1.0                 Al1B1
..      ...          ...                   ...
435   308.0          1.0                  V4O7
443  1200.0          1.0                Yb1As1
447   441.0          1.0                Zn1As2
449   424.0          1.0                 Zn1O1
456   432.0          1.0                 Zn3P2

[84 rows x 3 columns]"
0.95,0.13,"      index  Reliability chemicalFormula Clean
0     808.5          1.0                Ag1Br1
2     783.0          1.0                 Ag1N3
5     789.5          1.0                 Ag2S1
7     819.0          1.0                Ag2Te1
9     146.0          1.0                 Al1B1
..      ...          ...                   ...
435   308.0          1.0                  V4O7
443  1200.0          1.0                Yb1As1
447   441.0          1.0                Zn1As2
449   424.0          1.0                 Zn1O1
456   432.0          1.0                 Zn3P2

[84 rows x 3 columns]"
0.064,1.08,"      index  Reliability chemicalFormula Clean
0     808.5          1.0                Ag1Br1
2     783.0          1.0                 Ag1N3
5     789.5          1.0                 Ag2S1
7     819.0          1.0                Ag2Te1
9     146.0          1.0                 Al1B1
..      ...          ...                   ...
435   308.0          1.0                  V4O7
443  1200.0          1.0                Yb1As1
447   441.0          1.0                Zn1As2
449   424.0          1.0                 Zn1O1
456   432.0          1.0                 Zn3P2

[84 rows x 3 columns]"
0.82,4.5,"      index  Reliability chemicalFormula Clean
0     808.5          1.0                Ag1Br1
2     783.0          1.0                 Ag1N3
5     789.5          1.0                 Ag2S1
7     819.0          1.0                Ag2Te1
9     146.0          1.0                 Al1B1
..      ...          ...                   ...
435   308.0          1.0                  V4O7
443  1200.0          1.0                Yb1As1
447   441.0          1.0                Zn1As2
449   424.0          1.0                 Zn1O1
456   432.0          1.0                 Zn3P2

[84 rows x 3 columns]"
2.6,2.66,"      index  Reliability chemicalFormula Clean
0     808.5          1.0                Ag1Br1
2     783.0          1.0                 Ag1N3
5     789.5          1.0                 Ag2S1
7     819.0          1.0                Ag2Te1
9     146.0          1.0                 Al1B1
..      ...          ...                   ...
435   308.0          1.0                  V4O7
443  1200.0          1.0                Yb1As1
447   441.0          1.0                Zn1As2
449   424.0          1.0                 Zn1O1
456   432.0          1.0                 Zn3P2

[84 rows x 3 columns]"
1.215,0.65,"      index  Reliability chemicalFormula Clean
0     808.5          1.0                Ag1Br1
2     783.0          1.0                 Ag1N3
5     789.5          1.0                 Ag2S1
7     819.0          1.0                Ag2Te1
9     146.0          1.0                 Al1B1
..      ...          ...                   ...
435   308.0          1.0                  V4O7
443  1200.0          1.0                Yb1As1
447   441.0          1.0                Zn1As2
449   424.0          1.0                 Zn1O1
456   432.0          1.0                 Zn3P2

[84 rows x 3 columns]"
2.48,2.43,"      index  Reliability chemicalFormula Clean
0     808.5          1.0                Ag1Br1
2     783.0          1.0                 Ag1N3
5     789.5          1.0                 Ag2S1
7     819.0          1.0                Ag2Te1
9     146.0          1.0                 Al1B1
..      ...          ...                   ...
435   308.0          1.0                  V4O7
443  1200.0          1.0                Yb1As1
447   441.0          1.0                Zn1As2
449   424.0          1.0                 Zn1O1
456   432.0          1.0                 Zn3P2

[84 rows x 3 columns]"
2.0,0.965,"      index  Reliability chemicalFormula Clean
0     808.5          1.0                Ag1Br1
2     783.0          1.0                 Ag1N3
5     789.5          1.0                 Ag2S1
7     819.0          1.0                Ag2Te1
9     146.0          1.0                 Al1B1
..      ...          ...                   ...
435   308.0          1.0                  V4O7
443  1200.0          1.0                Yb1As1
447   441.0          1.0                Zn1As2
449   424.0          1.0                 Zn1O1
456   432.0          1.0                 Zn3P2

[84 rows x 3 columns]"
9.06,2.34,"      index  Reliability chemicalFormula Clean
0     808.5          1.0                Ag1Br1
2     783.0          1.0                 Ag1N3
5     789.5          1.0                 Ag2S1
7     819.0          1.0                Ag2Te1
9     146.0          1.0                 Al1B1
..      ...          ...                   ...
435   308.0          1.0                  V4O7
443  1200.0          1.0                Yb1As1
447   441.0          1.0                Zn1As2
449   424.0          1.0                 Zn1O1
456   432.0          1.0                 Zn3P2

[84 rows x 3 columns]"
5.13,2.4,"      index  Reliability chemicalFormula Clean
0     808.5          1.0                Ag1Br1
2     783.0          1.0                 Ag1N3
5     789.5          1.0                 Ag2S1
7     819.0          1.0                Ag2Te1
9     146.0          1.0                 Al1B1
..      ...          ...                   ...
435   308.0          1.0                  V4O7
443  1200.0          1.0                Yb1As1
447   441.0          1.0                Zn1As2
449   424.0          1.0                 Zn1O1
456   432.0          1.0                 Zn3P2

[84 rows x 3 columns]"
