,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
0,-0.43210523202982476,0.2977384868320524,-1.3114287371907365,-0.2653724462171376,-0.16003334357615367,0.42149711411209456,-0.13195873068094585,0.15980865564895858,-0.9824404874272987,-0.6673950826220757,-1.4827276571009558,0.44760573933627684,-1.0762512189538505
1,-0.4295599727529988,-0.4795635169584966,-0.6144558714719499,-0.2653724462171376,-0.7519537266013147,0.20089227303819976,0.3548275594342032,0.5841622256459247,-0.868302178569503,-0.9872459295369451,-0.31166660050188966,0.44760573933627684,-0.4993032158264548
2,-0.42956239796431545,-0.4795635169584966,-0.6144558714719499,-0.2653724462171376,-0.7519537266013147,1.2953214845995997,-0.2776392992555525,0.5841622256459247,-0.868302178569503,-0.9872459295369451,-0.31166660050188966,0.4038214600857311,-1.2080061715911166
3,-0.4289463942898859,-0.4795635169584966,-1.3304637104141488,-0.2653724462171376,-0.8463178456343108,1.0274441775812995,-0.821276542960792,1.1139873248406313,-0.7541638697117072,-1.105709206172082,0.10991537987377345,0.4231855147911323,-1.3591776435644005
4,-0.42449855673514664,-0.4795635169584966,-1.3304637104141488,-0.2653724462171376,-0.8463178456343108,1.240886523815133,-0.5228090366128172,1.1139873248406313,-0.7541638697117072,-1.105709206172082,0.10991537987377345,0.44760573933627684,-1.0277099206138052
5,-0.429251970915784,-0.4795635169584966,-1.3304637104141488,-0.2653724462171376,-0.8463178456343108,0.21378476375030972,-0.362915729640688,1.1139873248406313,-0.7541638697117072,-1.105709206172082,0.10991537987377345,0.41769903262460206,-1.0443526514732493
7,-0.41534338401478627,0.06022954122938467,-0.49731757471249005,-0.2653724462171376,-0.2801331314363313,-0.15579996999686493,0.9659753105276744,1.0599452614856422,-0.5258872519961159,-0.5785476251457231,-1.529570099364919,0.44760573933627684,0.8889779166988407
8,-0.40725651687941106,0.06022954122938467,-0.49731757471249005,-0.2653724462171376,-0.2801331314363313,-0.9307819116915211,1.1045495099035199,1.123615230487581,-0.5258872519961159,-0.5785476251457231,-1.529570099364919,0.3371230494337941,2.384049905572236
9,-0.41225245219171364,0.06022954122938467,-0.49731757471249005,-0.2653724462171376,-0.2801331314363313,-0.39645979662293235,0.6035504813908487,1.370360551087801,-0.5258872519961159,-0.5785476251457231,-1.529570099364919,0.3379836740873673,0.6046645978500044
10,-0.40560131015579626,0.06022954122938467,-0.49731757471249005,-0.2653724462171376,-0.2801331314363313,0.13786231844565766,0.9020179877388228,1.2516325085872246,-0.5258872519961159,-0.5785476251457231,-1.529570099364919,0.4004865395531342,1.069274167676152
