,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
0,-0.4321052320298249,0.29773848683205173,-1.311428737190741,-0.2653724462171367,-0.16003334357616797,0.4214971141120831,-0.13195873068094593,0.15980865564896013,-0.982440487427301,-0.667395082622074,-1.4827276571009245,0.44760573933628267,-1.0762512189538511
1,-0.42955997275299895,-0.4795635169584955,-0.6144558714719521,-0.2653724462171367,-0.751953726601329,0.20089227303818832,0.35482755943420347,0.5841622256459265,-0.868302178569505,-0.9872459295369427,-0.31166660050186207,0.44760573933628267,-0.4993032158264552
2,-0.4295623979643156,-0.4795635169584955,-0.6144558714719521,-0.2653724462171367,-0.751953726601329,1.2953214845995882,-0.2776392992555527,0.5841622256459265,-0.868302178569505,-0.9872459295369427,-0.31166660050186207,0.40382146008573694,-1.2080061715911168
3,-0.42894639428988607,-0.4795635169584955,-1.3304637104141532,-0.2653724462171367,-0.8463178456343251,1.0274441775812881,-0.8212765429607926,1.1139873248406333,-0.754163869711709,-1.1057092061720792,0.10991537987379973,0.42318551479113814,-1.359177643564401
4,-0.42449855673514675,-0.4795635169584955,-1.3304637104141532,-0.2653724462171367,-0.8463178456343251,1.2408865238151217,-0.5228090366128176,1.1139873248406333,-0.754163869711709,-1.1057092061720792,0.10991537987379973,0.44760573933628267,-1.0277099206138058
5,-0.42925197091578415,-0.4795635169584955,-1.3304637104141532,-0.2653724462171367,-0.8463178456343251,0.21378476375029826,-0.3629157296406883,1.1139873248406333,-0.754163869711709,-1.1057092061720792,0.10991537987379973,0.41769903262460795,-1.04435265147325
7,-0.41534338401478643,0.06022954122938453,-0.49731757471249183,-0.2653724462171367,-0.28013313143634555,-0.15579996999687637,0.9659753105276752,1.0599452614856442,-0.525887251996117,-0.5785476251457217,-1.5295700993648877,0.44760573933628267,0.8889779166988407
8,-0.4072565168794112,0.06022954122938453,-0.49731757471249183,-0.2653724462171367,-0.28013313143634555,-0.9307819116915326,1.1045495099035207,1.123615230487583,-0.525887251996117,-0.5785476251457217,-1.5295700993648877,0.3371230494338,2.384049905572237
9,-0.41225245219171375,0.06022954122938453,-0.49731757471249183,-0.2653724462171367,-0.28013313143634555,-0.3964597966229438,0.6035504813908491,1.370360551087803,-0.525887251996117,-0.5785476251457217,-1.5295700993648877,0.33798367408737323,0.6046645978500043
10,-0.4056013101557964,0.06022954122938453,-0.49731757471249183,-0.2653724462171367,-0.28013313143634555,0.1378623184456462,0.9020179877388235,1.2516325085872266,-0.525887251996117,-0.5785476251457217,-1.5295700993648877,0.40048653955314006,1.069274167676152
12,-0.4214997829421068,0.06022954122938453,-0.49731757471249183,-0.2653724462171367,-0.28013313143634555,-0.5611971779443579,-1.0628930957186769,0.8182316101682523,-0.525887251996117,-0.5785476251457217,-1.5295700993648877,0.37875576705041236,0.4118862987281099
13,-0.3565065448671569,-0.4795635169584955,-0.4577833995561739,-0.2653724462171367,-0.16003334357616797,-0.47524723986362016,-0.2527670070598883,0.4585640193168731,-0.6400255608539129,-0.6022402804727489,1.1872915519449374,0.44760573933628267,-0.6213499087957121
14,-0.3555122082273297,-0.4795635169584955,-0.4577833995561739,-0.2653724462171367,-0.16003334357616797,-0.264669891565811,0.5538058969995198,0.33973921394547335,-0.6400255608539129,-0.6022402804727489,1.1872915519449374,0.2660139374322992,-0.3439710611383103
15,-0.35679393240818014,-0.4795635169584955,-0.4577833995561739,-0.2653724462171367,-0.16003334357616797,-0.6399846211850355,-0.44108579082706273,0.3574952007416067,-0.6400255608539129,-0.6022402804727489,1.1872915519449374,0.43383574487910886,-0.5922251297916847
16,-0.3050714506579485,-0.4795635169584955,-0.4577833995561739,-0.2653724462171367,-0.16003334357616797,-0.4953022254157928,-1.4075520018586,0.3574952007416067,-0.6400255608539129,-0.6022402804727489,1.1872915519449374,0.3394897672311271,-0.8543481408279296
19,-0.34486068012459525,-0.4795635169584955,-0.4577833995561739,-0.2653724462171367,-0.16003334357616797,-0.7932620107623511,0.02082820709242198,0.01780914271530434,-0.6400255608539129,-0.6022402804727489,1.1872915519449374,0.3835967807267625,-0.20250784883303538
20,-0.2810788351023129,-0.4795635169584955,-0.4577833995561739,-0.2653724462171367,-0.16003334357616797,-1.018164348740283,1.0370390025152882,0.018486482811069575,-0.6400255608539129,-0.6022402804727489,1.1872915519449374,0.22889949924694725,1.1483271392585115
21,-0.3295527462938895,-0.4795635169584955,-0.4577833995561739,-0.2653724462171367,-0.16003334357616797,-0.45232725637542326,0.7208055731704105,0.12221628033398543,-0.6400255608539129,-0.6022402804727489,1.1872915519449374,0.40059411763483666,0.15115018193015206
23,-0.31301401771998294,-0.4795635169584955,-0.4577833995561739,-0.2653724462171367,-0.16003334357616797,-0.6700670995132938,1.1045495099035207,0.1623244902903743,-0.6400255608539129,-0.6022402804727489,1.1872915519449374,0.4222173120558684,0.9902211960937924
24,-0.3418946466843302,-0.4795635169584955,-0.4577833995561739,-0.2653724462171367,-0.16003334357616797,-0.511059714063927,0.8949116185400621,0.3095975796839173,-0.6400255608539129,-0.6022402804727489,1.1872915519449374,0.41995817234023786,0.4937130587870434
25,-0.33094724280096427,-0.4795635169584955,-0.4577833995561739,-0.2653724462171367,-0.16003334357616797,-0.9766218786679264,0.5964441121920877,0.33620736916041144,-0.6400255608539129,-0.6022402804727489,1.1872915519449374,-0.5580341683642133,0.5228378377910707
26,-0.3513954120173134,-0.4795635169584955,-0.4577833995561739,-0.2653724462171367,-0.16003334357616797,-0.6700670995132938,0.7598906037635974,0.4462267532868625,-0.6400255608539129,-0.6022402804727489,1.1872915519449374,0.23223441977954412,0.28706581728227903
27,-0.3169743878000752,-0.4795635169584955,-0.4577833995561739,-0.2653724462171367,-0.16003334357616797,-0.3348623409984145,0.7065928347728877,0.33562679193546985,-0.6400255608539129,-0.6022402804727489,1.1872915519449374,-0.5261910561819984,0.6296286941391703
28,-0.3391383940229555,-0.4795635169584955,-0.4577833995561739,-0.2653724462171367,-0.16003334357616797,0.30689719667109866,0.9055711723382045,0.33625575059582313,-0.6400255608539129,-0.6022402804727489,1.1872915519449374,0.35121577813606414,0.008300075386590194
29,-0.31131394458701006,-0.4795635169584955,-0.4577833995561739,-0.2653724462171367,-0.16003334357616797,0.5633145119453016,0.6532950657821779,0.23189699441255376,-0.6400255608539129,-0.6022402804727489,1.1872915519449374,0.2682730771479297,-0.1054252521529446
30,-0.2957489383567392,-0.4795635169584955,-0.4577833995561739,-0.2653724462171367,-0.16003334357616797,-0.8133169963145238,0.8949116185400621,0.22899410828784517,-0.6400255608539129,-0.6022402804727489,1.1872915519449374,0.05247144526440427,1.3674564289078592
