y true,average predicted values,error bar values
1.2,1.3484999999999994,
2.29,2.2654050000000017,
0.74,0.7360399999999998,
1.46,2.288710000000001,
2.6,1.2578850000000006,
4.17,3.846761666666664,
5.98,3.719298333333332,
3.306,3.935820000000003,
3.3,2.916300000000001,
2.6,1.8877600000000003,
0.6,1.86934,
0.163,1.998570000000001,
0.17,0.2663249999999998,
0.77,1.008325,
2.05,1.725653333333333,
1.3,0.915735,
2.6,3.201035000000001,
1.0,0.800225,
6.17,5.329436666666668,
1.8,3.09605,
1.32,1.7442200000000012,
13.105,10.028200000000009,
0.26,2.9465683333333343,
1.7,1.84108,
1.12,0.6927999999999999,
0.29,0.6260199999999995,
0.3,0.4438699999999999,
1.85,3.52436,
0.41,0.919,
0.8,0.8935900000000001,
0.6,0.7086649999999998,
0.7,0.8520650000000002,
1.2,1.5331933333333336,
1.45,1.4364600000000016,
0.59,0.7741799999999996,
1.055,0.7649999999999999,
1.1,2.539775000000001,
1.0,0.96992,
0.04,2.7647500000000003,
2.67,2.7476900000000017,
1.36,1.079625,
0.3,1.1935633333333326,
0.15,0.871266666666666,
2.67,1.6949566666666658,
2.25,1.4080199999999998,
0.93,0.7897649999999998,
2.215,1.836785000000001,
