y_test,y_pred,X_extra_test
20.4,19.678206239341588,
17.5,16.88871808801695,
18.2,18.398055743587513,
14.8,14.608707260400061,
18.4,19.660538072967274,
13.1,14.057404177001565,
26.6,28.38531626811768,
16.6,17.62388146655939,
20.5,23.64796756647881,
23.4,23.879444941359175,
31.6,32.7668542257373,
16.0,18.123887885581,
33.0,23.425598063184406,
17.4,16.984531948812187,
22.8,24.617001979224757,
23.4,24.140465431531698,
26.6,27.89545504254304,
22.2,25.81110225248628,
20.6,26.835207965894654,
28.4,28.648189518179947,
21.4,24.498803362915574,
38.7,36.25900057489713,
27.5,24.8143174143124,
26.5,25.90438781041926,
19.3,20.265393815569855,
19.5,16.96373663119102,
19.2,23.54970363702099,
22.0,22.032388822436232,
23.0,20.297418453212625,
19.6,18.430697772669745,
15.6,21.521987250225557,
24.3,28.88125414828301,
50.0,37.73838565691809,
23.8,22.837459430910062,
23.8,26.27546772191111,
22.6,26.33149942844448,
37.9,34.15108032926484,
36.4,32.93248161002408,
31.1,31.98483999772895,
34.6,34.33479018848732,
42.3,37.081528344356656,
19.3,17.577982983692635,
22.4,23.63981814725644,
28.7,28.45743131554818,
23.0,30.730657048613338,
26.7,34.417665098114824,
37.6,38.19061187718742,
31.6,32.69086658969454,
24.3,24.3583228267854,
31.7,33.68522017950002,
20.1,23.29512796382213,
18.5,12.810790075511022,
29.1,30.34796438361127,
35.4,34.43826847194549,
32.2,31.342073582035724,
20.1,19.57296894430122,
20.3,19.05848017297102,
29.0,31.745304579505994,
28.4,30.86125741823755,
21.6,25.600464120202595,
19.8,18.205130145460416,
21.0,21.363300301174434,
18.5,19.252538092469937,
25.0,25.378384343524715,
17.1,19.509505337184034,
22.2,22.47288102063794,
19.0,21.416763224610268,
31.2,28.642246361309823,
17.5,16.286774348527054,
18.2,13.922078487553687,
19.9,19.492831068235496,
20.8,18.530265854770647,
16.8,21.726348980684033,
21.9,40.01918419585902,
13.8,5.781386316523516,
8.8,2.9047741334031834,
10.2,6.218607852447882,
12.7,18.23438041647403,
6.3,11.042881696133719,
5.6,12.109894013285992,
8.3,13.0934260640703,
5.0,8.568097499841599,
17.9,1.013399114521274,
7.2,9.727606243365546,
7.5,13.67475052202052,
20.8,18.56861142820828,
9.5,13.221232255026926,
14.1,18.88641394669002,
8.7,9.014590126021886,
17.1,17.792945145654585,
18.4,19.18576424171965,
13.4,16.956285249583555,
17.8,23.269342976446794,
14.1,16.20596111966887,
16.4,19.575452871718618,
17.7,20.666032527841548,
19.0,14.435769300843178,
19.1,16.90195553811227,
13.8,16.212201105881373,
21.8,21.204260922635797,
20.6,19.67741575110059,
18.3,19.079611834429343,
