y true,y pred
24.0,28.655211420273453
21.6,23.093104168039556
34.7,34.27892011181802
33.4,30.39985441719159
36.2,31.335732436596505
22.9,20.31312752110731
16.5,12.62105803637058
18.9,16.32941184418108
15.0,16.65750392701797
18.9,17.677124107713226
21.7,20.116263706240765
20.4,18.901688643708578
18.2,17.844421483316772
19.9,18.849254741119278
23.1,20.201251119562837
17.5,17.412311089232873
20.2,18.351693564434456
18.2,18.088581464751847
13.6,14.267623020819016
19.6,16.68476514053591
15.2,15.97799622753023
14.5,14.151333595801468
15.6,15.367007368074862
13.9,15.815329989070818
16.6,15.647627232676424
14.8,16.40976265490806
21.0,20.36339548459439
12.7,14.450176625666572
14.5,15.857822000070842
13.2,13.552838126445668
13.1,15.266394194096668
20.0,21.177486996823824
21.0,21.69120373045155
24.7,22.887620620736513
30.8,28.88813991615908
34.9,33.03571644282628
26.6,28.00965301363353
21.2,22.472677615057332
19.3,19.995755554570252
20.0,20.863035972274332
14.4,13.054223011728373
19.4,17.592257928426
25.0,27.40150647133951
23.4,21.45854667417783
18.9,15.241804829162731
35.4,32.55835211587354
31.6,28.805265600032943
23.3,22.3041382482489
16.0,15.29519976504479
22.2,22.280186495973364
33.0,25.8568786736524
23.5,25.620147166066072
19.4,18.59014265807052
22.0,19.943530679718805
17.4,17.783975385525675
20.9,19.831405919680176
24.2,23.877308356467374
21.7,21.14081480437555
22.8,20.99490867947235
23.4,22.57842074992397
24.1,22.582127764374047
20.0,21.174371670244888
20.8,22.501946298248377
21.2,21.574570914098437
20.3,20.634439238797462
28.0,30.230003874426693
23.9,25.18648944038662
26.6,27.878590303832272
22.2,22.950049199138824
23.6,29.790350092270806
28.7,33.79992337704362
22.6,25.66266178319905
22.0,24.773245422788396
22.9,25.669887096681624
25.0,23.89003874723811
20.6,21.70258971889297
28.4,27.918438699754013
21.4,21.54721626900362
38.7,38.879284745450185
43.8,40.03631028151428
27.5,22.839437031931233
18.6,14.492523052562516
19.3,18.206371245906723
20.1,18.38718229533139
19.5,15.908590124721307
20.4,18.49071253461358
21.7,21.357423745554044
22.8,27.215087129183626
18.8,18.739673242594733
18.7,18.698379112574724
18.5,23.479486440127012
21.2,23.12745997776626
19.2,21.6435177421864
20.4,21.15553784260516
19.3,20.7589854069556
22.0,19.48073164289585
20.3,19.52284694384362
20.5,18.208823303719296
17.3,15.752635518502514
18.8,17.90632790729431
21.4,19.138970149593
15.7,15.165370214814105
16.2,17.09252333433585
18.0,18.041785465363073
19.2,19.18523252341333
19.6,19.16114379845083
23.0,19.71940756083071
18.4,17.77991473657904
15.6,16.82304015978973
17.4,17.66192288611942
17.1,18.495566502746254
13.3,15.350352331083414
17.8,16.57008061160759
14.0,14.408271442380256
14.4,11.17377061765704
13.4,11.18538291171541
15.6,14.497398903282717
13.8,12.601494560124582
15.6,15.495118648102544
14.6,13.330899519522996
17.8,14.351575172143182
15.4,16.89584808918506
21.5,19.954191590427026
19.6,17.93367589559006
15.3,13.626773166235957
19.4,18.010102987031438
17.0,17.867796989582647
15.6,12.181444700849145
13.1,12.440759679381117
41.3,32.86247449033051
24.3,24.783398115867502
27.0,26.98542383436645
50.0,37.528099412942396
50.0,33.65543826424399
22.7,22.013876753222107
25.0,23.001204037789854
23.8,21.295519951521616
23.8,25.325154356377507
22.3,26.194159793368716
17.4,21.257394520814195
19.1,22.123478593120545
23.6,25.342112203711235
29.4,29.737880209308514
23.2,23.456992696282605
37.2,33.49026268826472
36.2,23.82747626029939
37.9,31.057693481035678
32.5,24.181286014625535
29.6,22.89611069128633
50.0,41.566038024334304
32.0,30.290385307051757
29.8,27.942977680250387
34.9,35.85338418011833
37.0,31.852310888718257
36.4,34.85382137255104
31.1,31.6093248334115
29.1,29.85653848147353
33.3,31.28184177948831
30.3,28.33910401461779
34.6,30.505625044242713
34.9,30.34190235593749
32.9,31.350942385742197
24.1,22.39230378990807
42.3,36.85728851132746
22.6,22.559201846933245
24.4,25.19743701356881
22.5,19.419468795149452
21.7,19.41001200306011
19.3,15.117458165065894
28.1,26.787299609385276
23.7,16.991695954212503
25.0,24.929573620088203
23.3,22.585665069199383
21.5,20.848614429980973
23.0,26.353614376413656
26.7,27.9915525848087
27.5,28.318314199965794
30.1,27.968699719389175
44.8,43.19681007652404
50.0,41.504084033340774
37.6,41.1645132551201
31.6,34.791127570510426
46.7,39.395899152683555
24.3,22.464390026678522
31.7,37.68583719478822
48.3,43.95736553883594
29.0,28.237576724443095
24.0,23.973215649729237
25.1,26.49180364703902
31.5,37.26876688098338
23.7,27.64346700014093
22.0,29.430682507619583
20.1,19.798108427481722
22.2,23.14226250255106
23.7,25.274317039548123
17.6,14.800285168991042
24.3,21.254869601435608
20.5,17.7952515138867
26.2,27.40133960328823
24.8,24.855423418181957
29.6,27.350529892839933
42.8,32.10107076121101
21.9,22.204126095116262
20.9,19.325699582127804
44.0,36.600287040867485
50.0,41.241776452090576
36.0,34.6482021506224
30.1,29.76662604707123
48.8,41.80435859023007
31.0,33.69264924137981
22.8,18.533610779494225
30.7,29.61392486913441
50.0,44.98614609753785
43.5,41.46964286661276
20.7,20.780255254411397
21.1,21.80238987125612
25.2,25.396807953547913
35.2,31.095893912113056
32.4,29.54951793175091
32.0,33.54656302773873
