CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
-0.4197819386460084,0.2848298609673567,-1.2879094989577484,-0.2725985670699254,-0.1442174325553,0.4136718893017465,-0.1200134161980508,0.1402136034929299,-0.9828428567665046,-0.6666082090210975,-1.459000380277209,0.441051932607042,-1.075562304567866
-0.4173392644935286,-0.4877223646701313,-0.5933810131002436,-0.2725985670699254,-0.7402622069004893,0.1942744531816161,0.3671664185317732,0.5571598750882438,-0.8678825041257623,-0.987329484962999,-0.3030941480165106,0.441051932607042,-0.4924393657352952
-0.4173415919581808,-0.4877223646701313,-0.5933810131002436,-0.2725985670699254,-0.7402622069004893,1.282713681725639,-0.2658117608982171,0.5571598750882438,-0.8678825041257623,-0.987329484962999,-0.3030941480165106,0.396426994090265,-1.2087273987724194
-0.416750415936523,-0.4877223646701313,-1.3068777139076384,-0.2725985670699254,-0.8352838375932,1.016302509294053,-0.8098885106329841,1.077736618930483,-0.75292215148502,-1.1061151427192588,0.11303209559734,0.41616283913454,-1.361516822649223
-0.4124818457643954,-0.4877223646701313,-1.3068777139076384,-0.2725985670699254,-0.8352838375932,1.2285766520336596,-0.5111797068570335,1.077736618930483,-0.75292215148502,-1.1061151427192588,0.11303209559734,0.441051932607042,-1.026501480387241
-0.4170436764826997,-0.4877223646701313,-1.3068777139076384,-0.2725985670699254,-0.8352838375932,0.207096381266558,-0.3511571334056315,1.077736618930483,-0.75292215148502,-1.1061151427192588,0.11303209559734,0.4105710163719955,-1.0433223343920268
-0.4102428247689828,0.0487722364670131,-0.4766535364855369,-0.2725985670699254,-0.2651540534369326,-0.3884109453452248,-0.070228615568726,0.83924392202093,-0.5230014462035353,-0.5775189657039027,-1.5052366295676372,0.4267982667417329,-0.0312676184374209
-0.4036956667023553,0.0487722364670131,-0.4766535364855369,-0.2725985670699254,-0.2651540534369326,-0.1604655571684657,0.9788082548349092,1.024637886132402,-0.5230014462035353,-0.5775189657039027,-1.5052366295676372,0.441051932607042,0.9107002058305778
-0.3959347358196075,0.0487722364670131,-0.4766535364855369,-0.2725985670699254,-0.2651540534369326,-0.931205900941131,1.117494485159458,1.0871964647915553,-0.5230014462035353,-0.5775189657039027,-1.5052366295676372,0.328447972271096,2.4217735905938262
-0.4007293130031314,0.0487722364670131,-0.4766535364855369,-0.2725985670699254,-0.2651540534369326,-0.3998082147540627,0.6160904216783986,1.3296347255527114,-0.5230014462035353,-0.5775189657039027,-1.5052366295676372,0.3293251209397303,0.6233439499154892
-0.3943462411944837,0.0487722364670131,-0.4766535364855369,-0.2725985670699254,-0.2651540534369326,0.1315894714330067,0.9147992254543488,1.2129791389041082,-0.5230014462035353,-0.5775189657039027,-1.5052366295676372,0.3930280429993065,1.0929261242157562
-0.4068470538414288,0.0487722364670131,-0.4766535364855369,-0.2725985670699254,-0.2651540534369326,-0.3926849213735379,0.5094087060441306,1.1559348422544244,-0.5230014462035353,-0.5775189657039027,-1.5052366295676372,0.441051932607042,0.0864783595960789
-0.4096039357219549,0.0487722364670131,-0.4766535364855369,-0.2725985670699254,-0.2651540534369326,-0.5636439625061073,-1.0517003994039915,0.7871434644142187,-0.5230014462035353,-0.5775189657039027,-1.5052366295676372,0.3708800391162871,0.4285023910267215
-0.3472302105077526,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.1442174325553,-0.4781644419398232,-0.2409193605835547,0.4337540466694275,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.441051932607042,-0.6157922951037238
-0.3462759500003523,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.1442174325553,-0.2687396165524256,0.5663056210490732,0.3170033861930749,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.2559735635251753,-0.3354447283572955
-0.3475060150690379,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.1442174325553,-0.642000189691869,-0.4293903915374281,0.3344494335851031,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.4270175539088913,-0.5863558005953486
-0.2978681764316525,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.1442174325553,-0.4981096634052899,-1.396637946621458,0.3344494335851031,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.3308601311098411,-0.8512842511707235
-0.3271034599278872,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.1442174325553,-1.1805211692594608,-1.1370457719114058,0.0006927612705784,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,-0.7421119777972375,-0.1349962181335993
-0.3360537252479072,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.1442174325553,-0.7944386680350756,0.0328970428777332,0.0006927612705784,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.3758140003773557,-0.1924674693166172
-0.3213627683632456,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.1442174325553,-0.4553699031221473,0.7334403088760932,0.1032774214122596,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.3931376865828857,0.1649756782850789
-0.2770908994814982,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.1442174325553,-0.203205317451607,0.8223417385713165,0.086449353900603,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.441051932607042,0.8504254789800957
-0.3054906231675945,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.1442174325553,-0.6719180218900684,1.117494485159458,0.1426855230144163,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.4151760468823265,1.0130270676930242
-0.3332072359782714,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.1442174325553,-0.5137809088424411,0.9076871110787308,0.2873878888491143,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.4128735316271607,0.5112049232169178
-0.3227010605382584,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.1442174325553,-0.9767949785764828,0.6089783073027806,0.3135331914802192,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,-0.5838962866923003,0.540641417725293
-0.3423250787532494,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.1442174325553,-0.6719180218900684,0.7725569379419913,0.4216321336313701,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.2215454782812737,0.3023459859908288
-0.3092913729446307,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.1442174325553,-0.3385478916815586,0.7192160801248573,0.3129627485137224,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,-0.5514417859528262,0.6485752309226678
-0.3305620724010505,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.1442174325553,0.2996991952133669,0.9183552826421578,0.3135807283940938,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.342811281719985,0.0205966814106684
-0.3038590704464051,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.1442174325553,0.5547130982361164,0.6658752223077233,0.2110436051662872,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.2582760787803411,-0.0943458209553671
-0.2889214023086108,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.1442174325553,-0.8143838895005423,0.9076871110787308,0.208191390333803,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.0383310501202553,1.394299758468167
-0.2628642717949498,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.1442174325553,-0.3029314247789395,1.117494485159458,0.1806199802864559,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.2199008245275844,0.0542383894202396
-0.2589925343460216,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.1442174325553,-0.476739783263718,0.4774041913538499,0.0926766896181936,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,-1.3603921456009382,2.110587791505291
-0.2864880380147398,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.1442174325553,-0.8314797936137999,0.9396916257690112,-0.0037281717197721,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,0.0229809484191522,0.7985611791320069
-0.2328283404583596,-0.4877223646701313,-0.4372580131280733,-0.2725985670699254,-0.1442174325553,-0.2687396165524256,1.0072567123373812,-0.0167532861214499,-0.6379617988442776,-0.6012760972551546,1.1764658292771826,-1.18814207579785,1.077507008044703
-0.4130497471395313,-0.4877223646701313,-0.7553403869031492,-0.2725985670699254,-0.4811123050112765,-0.5009589807574991,-0.0133317005637827,-0.206663257051022,-0.5230014462035353,-0.7675760181139184,0.3442133420494796,0.441051932607042,-0.4167455227137597
-0.4111912666147527,-0.4877223646701313,-0.7553403869031492,-0.2725985670699254,-0.4811123050112765,-0.6192056508741931,-0.962798969708768,0.0661510916760906,-0.5230014462035353,-0.7675760181139184,0.3442133420494796,0.441051932607042,-0.5443036655833846
-0.4001462831077563,-0.4877223646701313,-0.7553403869031492,-0.2725985670699254,-0.4811123050112765,-0.4539452444460421,-1.3646334319311777,0.0248415135189446,-0.5230014462035353,-0.7675760181139184,0.3442133420494796,0.4030056091050235,-0.3536673201958132
-0.4173020250590935,2.731245242152736,-1.194527517665983,-0.2725985670699254,-1.0944337394824128,0.4421650628238407,-1.663342235707128,0.7634700813045997,-0.75292215148502,-0.9279366560848692,-0.071912901564371,0.4271271974924705,-1.1680770015941873
-0.4166084405927391,2.731245242152736,-1.194527517665983,-0.2725985670699254,-1.0944337394824128,1.053343634872776,-1.876705666975664,0.7634700813045997,-0.75292215148502,-0.9279366560848692,-0.071912901564371,0.4270175539088913,-1.4960836546875085
-0.405686812712309,-0.4877223646701313,-0.616726508423185,-0.2725985670699254,-0.9216671382229376,0.6914803311421706,-2.335437044203016,0.9154931318760072,-0.75292215148502,-1.040783030953316,-0.2568578987260836,0.3150714550744212,-1.095186634240116
