,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
0,-0.418462977742849,0.27552431304695324,-1.250159134626308,-0.2929008103752849,-0.1208378268716804,0.42713684844741584,-0.10349590692763776,0.12513611729681695,-0.9568409693428701,-0.6329282210604048,-1.4174989694125855,0.4436486986713601,-1.053953780111446
1,-0.4159009890159397,-0.4896460649005855,-0.5665598052377331,-0.2929008103752849,-0.7194786352550872,0.204410466779632,0.3814281258269632,0.535315028785401,-0.8393392735927603,-0.9568118888640234,-0.26941665077388194,0.4436486986713601,-0.4788576462327922
2,-0.4159034301676566,-0.4896460649005855,-0.5665598052377331,-0.2929008103752849,-0.7194786352550872,1.3093647238847412,-0.24861915760602202,0.535315028785401,-0.8393392735927603,-0.9568118888640234,-0.26941665077388194,0.3987837507331416,-1.1852858299154656
5,-0.41559096274789054,-0.4896460649005855,-1.26882886421045,-0.2929008103752849,-0.8149141264466442,0.21742694363034587,-0.33356935312507613,1.0474424098949071,-0.7218375778426505,-1.0767688028653635,0.14389298393605066,0.41300384479709806,-1.0221575996325782
6,-0.4084579174310452,0.04172225311853864,-0.45166916164301457,-0.2929008103752849,-0.24230117929729914,-0.38711609232506805,-0.05394162620818979,0.812820633707674,-0.4868341863424307,-0.5429605355593996,-1.463422262158134,0.4293183713200868,-0.024034021122030035
7,-0.4015909576513443,0.04172225311853864,-0.45166916164301457,-0.2929008103752849,-0.24230117929729914,-0.15571205942347408,0.9902378603801844,0.9952055105524437,-0.4868341863424307,-0.5429605355593996,-1.463422262158134,0.4436486986713601,0.9049674259127183
10,-0.3917848512044696,0.04172225311853864,-0.45166916164301457,-0.2929008103752849,-0.24230117929729914,0.14077435773169306,0.9265252137408939,1.1804898392855152,-0.4868341863424307,-0.5429605355593996,-1.463422262158134,0.39536651882629936,1.0846849677497976
12,-0.40778782128475016,0.04172225311853864,-0.45166916164301457,-0.2929008103752849,-0.24230117929729914,-0.5650079426181672,-1.0308688746773127,0.7615658067789898,-0.4868341863424307,-0.5429605355593996,-1.463422262158134,0.37309939478816656,0.42940716135921636
13,-0.3423673964229638,-0.4896460649005855,-0.41289356942979705,-0.2929008103752849,-0.1208378268716804,-0.4782314302800702,-0.22384201724629801,0.4139121723010359,-0.6043358820925406,-0.5669519183596676,1.2001287170836579,0.4436486986713601,-0.6005125976301998
14,-0.3413665242190259,-0.4896460649005855,-0.41289356942979705,-0.2929008103752849,-0.1208378268716804,-0.26562897505173055,0.5796452487047561,0.2990564652418682,-0.6043358820925406,-0.5669519183596676,1.2001287170836579,0.25757490967943647,-0.32402407172700093
16,-0.2905942302346286,-0.4896460649005855,-0.41289356942979705,-0.2929008103752849,-0.1208378268716804,-0.49847928315895995,-1.3742092482334898,0.31621934980649125,-0.6043358820925406,-0.5669519183596676,1.2001287170836579,0.33286424491728284,-0.8327629593888869
17,-0.323516822864894,-0.4896460649005855,-0.41289356942979705,-0.2929008103752849,-0.1208378268716804,-0.41893414684903624,0.4805366872658597,0.20365514504614243,-0.6043358820925406,-0.5669519183596676,1.2001287170836579,0.33176191204410765,0.28563312788955275
20,-0.2664439162991216,-0.4896460649005855,-0.41289356942979705,-0.2929008103752849,-0.1208378268716804,-1.0263697332157198,1.061029689979396,-0.011465478924612008,-0.6043358820925406,-0.5669519183596676,1.2001287170836579,0.21954442555490244,1.1634841976322094
21,-0.3152364362410953,-0.4896460649005855,-0.41289356942979705,-0.2929008103752849,-0.1208378268716804,-0.4550910269899108,0.746006048262904,0.08879943798697429,-0.6043358820925406,-0.5669519183596676,1.2001287170836579,0.39547675211361677,0.16950794701020927
22,-0.26880206885766805,-0.4896460649005855,-0.41289356942979705,-0.2929008103752849,-0.1208378268716804,-0.19910031559252198,0.8344958352619187,0.07224450301183379,-0.6043358820925406,-0.5669519183596676,1.2001287170836579,0.4436486986713601,0.8455223928435305
24,-0.3276594573285102,-0.4896460649005855,-0.41289356942979705,-0.2929008103752849,-0.1208378268716804,-0.5143883104209435,0.9194460307809725,0.2699216502997423,-0.6043358820925406,-0.5669519183596676,1.2001287170836579,0.4153187438307651,0.51097127650066
25,-0.3166400984783254,-0.4896460649005855,-0.41289356942979705,-0.2929008103752849,-0.1208378268716804,-0.984427752252306,0.6221203464642833,0.29564259447015845,-0.6043358820925406,-0.5669519183596676,1.2001287170836579,-0.5868120711725389,0.5400025717204961
27,-0.30257540286128065,-0.4896460649005855,-0.41289356942979705,-0.2929008103752849,-0.1208378268716804,-0.33649646012784423,0.7318476823430614,0.29508141023371304,-0.6043358820925406,-0.5669519183596676,1.2001287170836579,-0.5541830181265619,0.6464506541932277
28,-0.32488508840222863,-0.4896460649005855,-0.41289356942979705,-0.2929008103752849,-0.1208378268716804,0.31143483199661887,0.9300648052208547,0.29568935982319544,-0.6043358820925406,-0.5669519183596676,1.2001287170836579,0.344879673234889,0.027116356170061903
30,-0.2812104430347814,-0.4896460649005855,-0.41289356942979705,-0.2929008103752849,-0.1208378268716804,-0.8195523788099206,0.9194460307809725,0.19201057213989917,-0.6043358820925406,-0.5669519183596676,1.2001287170836579,0.03876183435421863,1.3819101330957368
31,-0.2538805289879838,-0.4896460649005855,-0.41289356942979705,-0.2929008103752849,-0.1208378268716804,-0.3003395799869697,1.1282819280986476,0.16488666737836935,-0.6043358820925406,-0.5669519183596676,1.2001287170836579,0.22130815815198257,0.06029497927844556
32,-0.2498196731068844,-0.4896460649005855,-0.41289356942979705,-0.2929008103752849,-0.1208378268716804,-0.47678515507443475,0.49115546170574137,0.07837076425969663,-0.6043358820925406,-0.5669519183596676,1.2001287170836579,-1.3674842119550052,2.08833831677841
33,-0.2786582189147397,-0.4896460649005855,-0.41289356942979705,-0.2929008103752849,-0.1208378268716804,-0.8369076812775408,0.951302354100618,-0.01646937169958387,-0.6043358820925406,-0.5669519183596676,1.2001287170836579,0.023329174129769606,0.7943720155514391
34,-0.22237746608110842,-0.4896460649005855,-0.41289356942979705,-0.2929008103752849,-0.1208378268716804,-0.26562897505173055,1.0185545922198693,-0.029283078431754928,-0.6043358820925406,-0.5669519183596676,1.2001287170836579,-1.1943077175792278,1.0694780988251216
35,-0.4114019464016529,-0.4896460649005855,-0.7259705732254049,-0.2929008103752849,-0.4592000229144755,-0.5013718335702295,0.002691837471179959,-0.21611066381505117,-0.4868341863424307,-0.734891597961544,0.3735094476637913,0.4436486986713601,-0.40420574423892863
37,-0.4094526867556908,-0.4896460649005855,-0.7259705732254049,-0.2929008103752849,-0.4592000229144755,-0.6214126756379316,-0.9423790876782977,0.05227569726498337,-0.4868341863424307,-0.734891597961544,0.3735094476637913,0.4436486986713601,-0.5300080235248841
38,-0.39786820128303857,-0.4896460649005855,-0.7259705732254049,-0.2929008103752849,-0.4592000229144755,-0.4536447517842754,-1.3423529249138444,0.01163660547572567,-0.4868341863424307,-0.734891597961544,0.3735094476637913,0.40539774797219125,-0.34199582591070865
39,-0.41586193058846893,2.6985638432141594,-1.1582466197505332,-0.2929008103752849,-1.0751927387872557,0.45606235256011446,-1.6396786092305342,0.7382766609665036,-0.7218375778426505,-0.8968334318633532,-0.03980018704614124,0.429649071182039,-1.1451949936595016
40,-0.4151344673768263,2.6985638432141594,-1.1582466197505332,-0.2929008103752849,-1.0751927387872557,1.076514415777513,-1.8520540980281697,0.7382766609665036,-0.7218375778426505,-0.8968334318633532,-0.03980018704614124,0.4295388378947216,-1.4686865689662445
41,-0.40367936294517087,-0.4896460649005855,-0.5895379339566769,-0.2929008103752849,-0.9016736638935148,0.7091605135462324,-2.308661398943085,0.8878322599792153,-0.7218375778426505,-1.0107925001646263,-0.22349335802833473,0.31699065154356426,-1.07330797692467
42,-0.40196323328817485,-0.4896460649005855,-0.5895379339566769,-0.2929008103752849,-0.9016736638935148,-0.16005088504037912,-2.177696514184544,0.8878322599792153,-0.7218375778426505,-1.0107925001646263,-0.22349335802833473,0.294503060930796,-0.9392110418616184
43,-0.3997832848049637,-0.4896460649005855,-0.5895379339566769,-0.2929008103752849,-0.9016736638935148,-0.09930732640370975,-2.1812361056645044,0.8878322599792153,-0.7218375778426505,-1.0107925001646263,-0.22349335802833473,0.41675177656589246,-0.7138728932505112
44,-0.40425913647793976,-0.4896460649005855,-0.5895379339566769,-0.2929008103752849,-0.9016736638935148,-0.3046784056038747,-0.9954729598777067,0.8878322599792153,-0.7218375778426505,-1.0107925001646263,-0.22349335802833473,0.3608634998959249,-0.42217749842263635
45,-0.3983112703196599,-0.4896460649005855,-0.5895379339566769,-0.2929008103752849,-0.9016736638935148,-0.864386910184604,-1.2149276316352633,0.5976532443838823,-0.7218375778426505,-1.0107925001646263,-0.22349335802833473,0.4436486986713601,-0.3309362848745807
46,-0.3962436148154272,-0.4896460649005855,-0.5895379339566769,-0.2929008103752849,-0.9016736638935148,-0.7139742887985692,-1.2326255890350664,0.5976532443838823,-0.7218375778426505,-1.0107925001646263,-0.22349335802833473,0.4436486986713601,0.21374611115472114
47,-0.39125023897846367,-0.4896460649005855,-0.5895379339566769,-0.2929008103752849,-0.9016736638935148,-0.3610831386236378,0.615041163504362,0.8731011737725223,-0.7218375778426505,-1.0107925001646263,-0.22349335802833473,0.39779165114728443,0.8565819338796588
48,-0.3882476223666499,-0.4896460649005855,-0.5895379339566769,-0.2929008103752849,-0.9016736638935148,-1.2736827933792985,0.9619211285404997,0.9575594013575619,-0.7218375778426505,-1.0107925001646263,-0.22349335802833473,0.4436486986713601,2.5168955319283675
49,-0.39240978604400156,-0.4896460649005855,-0.5895379339566769,-0.2929008103752849,-0.9016736638935148,-0.9800889266354009,-0.21676283428637674,1.059367574919373,-0.7218375778426505,-1.0107925001646263,-0.22349335802833473,0.4436486986713601,0.49714685020549987
50,-0.40840421209327293,0.4030527093715431,-0.7719268306632925,-0.2929008103752849,-0.9797572475956982,-0.4579835774011804,-0.7937162455199528,1.399351691499239,-0.6043358820925406,-0.9508140431639563,-0.7286495782293632,0.42887743817081664,0.11697512708860136
51,-0.41394074418725146,0.4030527093715431,-0.7719268306632925,-0.2929008103752849,-0.9797572475956982,-0.2381497461446661,-0.18136691948677083,1.399351691499239,-0.6043358820925406,-0.9508140431639563,-0.7286495782293632,0.41135034548733596,-0.43876680997682843
52,-0.41269209508404603,0.4030527093715431,-0.7719268306632925,-0.2929008103752849,-0.9797572475956982,0.3345752352867783,-1.6644557495902583,1.399351691499239,-0.6043358820925406,-0.9508140431639563,-0.7286495782293632,0.4436486986713601,-1.0124805012259661
