y_test,y_pred,X_extra_test
0.85,0.7856665765578034,"      index  Reliability chemicalFormula Clean
3     820.0          1.0                Ag1Te1
9     146.0          1.0                 Al1B1
13    177.5          1.0                Al1Sb1
15    163.0          1.0                 Al2S3
25    618.0          1.0                 As2S5
..      ...          ...                   ...
445  1196.0          1.0                 Yb2O3
449   424.0          1.0                 Zn1O1
456   432.0          1.0                 Zn3P2
458   456.0          1.0                Zn4Sb3
463   740.0          1.0                Zr1Se3

[84 rows x 3 columns]"
0.82,3.4482547482338806,"      index  Reliability chemicalFormula Clean
3     820.0          1.0                Ag1Te1
9     146.0          1.0                 Al1B1
13    177.5          1.0                Al1Sb1
15    163.0          1.0                 Al2S3
25    618.0          1.0                 As2S5
..      ...          ...                   ...
445  1196.0          1.0                 Yb2O3
449   424.0          1.0                 Zn1O1
456   432.0          1.0                 Zn3P2
458   456.0          1.0                Zn4Sb3
463   740.0          1.0                Zr1Se3

[84 rows x 3 columns]"
1.919,1.7181546481589538,"      index  Reliability chemicalFormula Clean
3     820.0          1.0                Ag1Te1
9     146.0          1.0                 Al1B1
13    177.5          1.0                Al1Sb1
15    163.0          1.0                 Al2S3
25    618.0          1.0                 As2S5
..      ...          ...                   ...
445  1196.0          1.0                 Yb2O3
449   424.0          1.0                 Zn1O1
456   432.0          1.0                 Zn3P2
458   456.0          1.0                Zn4Sb3
463   740.0          1.0                Zr1Se3

[84 rows x 3 columns]"
4.1,3.312633332611834,"      index  Reliability chemicalFormula Clean
3     820.0          1.0                Ag1Te1
9     146.0          1.0                 Al1B1
13    177.5          1.0                Al1Sb1
15    163.0          1.0                 Al2S3
25    618.0          1.0                 As2S5
..      ...          ...                   ...
445  1196.0          1.0                 Yb2O3
449   424.0          1.0                 Zn1O1
456   432.0          1.0                 Zn3P2
458   456.0          1.0                Zn4Sb3
463   740.0          1.0                Zr1Se3

[84 rows x 3 columns]"
2.48,2.677238260293907,"      index  Reliability chemicalFormula Clean
3     820.0          1.0                Ag1Te1
9     146.0          1.0                 Al1B1
13    177.5          1.0                Al1Sb1
15    163.0          1.0                 Al2S3
25    618.0          1.0                 As2S5
..      ...          ...                   ...
445  1196.0          1.0                 Yb2O3
449   424.0          1.0                 Zn1O1
456   432.0          1.0                 Zn3P2
458   456.0          1.0                Zn4Sb3
463   740.0          1.0                Zr1Se3

[84 rows x 3 columns]"
3.4,2.7726391808819324,"      index  Reliability chemicalFormula Clean
3     820.0          1.0                Ag1Te1
9     146.0          1.0                 Al1B1
13    177.5          1.0                Al1Sb1
15    163.0          1.0                 Al2S3
25    618.0          1.0                 As2S5
..      ...          ...                   ...
445  1196.0          1.0                 Yb2O3
449   424.0          1.0                 Zn1O1
456   432.0          1.0                 Zn3P2
458   456.0          1.0                Zn4Sb3
463   740.0          1.0                Zr1Se3

[84 rows x 3 columns]"
0.67,2.8774164907771596,"      index  Reliability chemicalFormula Clean
3     820.0          1.0                Ag1Te1
9     146.0          1.0                 Al1B1
13    177.5          1.0                Al1Sb1
15    163.0          1.0                 Al2S3
25    618.0          1.0                 As2S5
..      ...          ...                   ...
445  1196.0          1.0                 Yb2O3
449   424.0          1.0                 Zn1O1
456   432.0          1.0                 Zn3P2
458   456.0          1.0                Zn4Sb3
463   740.0          1.0                Zr1Se3

[84 rows x 3 columns]"
2.755,2.8809037967080933,"      index  Reliability chemicalFormula Clean
3     820.0          1.0                Ag1Te1
9     146.0          1.0                 Al1B1
13    177.5          1.0                Al1Sb1
15    163.0          1.0                 Al2S3
25    618.0          1.0                 As2S5
..      ...          ...                   ...
445  1196.0          1.0                 Yb2O3
449   424.0          1.0                 Zn1O1
456   432.0          1.0                 Zn3P2
458   456.0          1.0                Zn4Sb3
463   740.0          1.0                Zr1Se3

[84 rows x 3 columns]"
0.21,0.9952119449480679,"      index  Reliability chemicalFormula Clean
3     820.0          1.0                Ag1Te1
9     146.0          1.0                 Al1B1
13    177.5          1.0                Al1Sb1
15    163.0          1.0                 Al2S3
25    618.0          1.0                 As2S5
..      ...          ...                   ...
445  1196.0          1.0                 Yb2O3
449   424.0          1.0                 Zn1O1
456   432.0          1.0                 Zn3P2
458   456.0          1.0                Zn4Sb3
463   740.0          1.0                Zr1Se3

[84 rows x 3 columns]"
2.26,4.908200306103183,"      index  Reliability chemicalFormula Clean
3     820.0          1.0                Ag1Te1
9     146.0          1.0                 Al1B1
13    177.5          1.0                Al1Sb1
15    163.0          1.0                 Al2S3
25    618.0          1.0                 As2S5
..      ...          ...                   ...
445  1196.0          1.0                 Yb2O3
449   424.0          1.0                 Zn1O1
456   432.0          1.0                 Zn3P2
458   456.0          1.0                Zn4Sb3
463   740.0          1.0                Zr1Se3

[84 rows x 3 columns]"
