,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
1,-0.4390332382550151,-0.47364901022689854,-0.6100781388032477,-0.2619190392343718,-0.749242158806942,0.18952093102364084,0.35706889797445723,0.5826208108541207,-0.8890142866258398,-0.989352164330528,-0.3547232385020171,0.45213667982507927,-0.5068646127153194
3,-0.43845287506881114,-0.47364901022689854,-1.32493055096816,-0.2619190392343718,-0.8455238327950494,1.0193852460862143,-0.8247416128016791,1.1135706908801555,-0.7750741644475281,-1.1069645119695095,0.06906116147826868,0.4269807620895203,-1.3794150998322006
5,-0.43874190969909443,-0.47364901022689854,-1.32493055096816,-0.2619190392343718,-0.8455238327950494,0.20246508845095926,-0.3641568518043329,1.1135706908801555,-0.7750741644475281,-1.1069645119695095,0.06906116147826868,0.4213289920255842,-1.0599490343877942
6,-0.4320390589872842,0.07942401809132861,-0.4931288689194174,-0.2619190392343718,-0.2678337888664023,-0.39871911206230914,-0.08209331599975689,0.8703257316900709,-0.5471939200909046,-0.5835895649760422,-1.5789892828895118,0.4377302071130855,-0.04384991874523278
7,-0.4255862461699254,0.07942401809132861,-0.4931288689194174,-0.2619190392343718,-0.2678337888664023,-0.168600757798857,0.9711819126375849,1.0594139000857916,-0.5471939200909046,-0.5835895649760422,-1.5789892828895118,0.45213667982507927,0.9018822221298379
8,-0.4179371511327825,0.07942401809132861,-0.4931288689194174,-0.2619190392343718,-0.2678337888664023,-0.946688443152153,1.1104284682879455,1.1232190358829115,-0.5471939200909046,-0.5835895649760422,-1.5789892828895118,0.3383255454003251,2.418994198116931
10,-0.4163715468854141,0.07942401809132861,-0.4931288689194174,-0.2619190392343718,-0.2678337888664023,0.12623838360119088,0.9069142715681879,1.2515080855175469,-0.5471939200909046,-0.5835895649760422,-1.5789892828895118,0.40359794868774496,1.084836356525313
11,-0.4286922214826534,0.07942401809132861,-0.4931288689194174,-0.2619190392343718,-0.2678337888664023,-0.40303383120474773,0.49988587812867313,1.193327110626556,-0.5471939200909046,-0.5835895649760422,-1.5789892828895118,0.45213667982507927,0.07436659886415105
13,-0.36993446324936613,-0.47364901022689854,-0.4536584903336246,-0.2619190392343718,-0.14529347651790128,-0.4893282140535429,-0.2534736921848158,0.45675596850660977,-0.6611340422692163,-0.6071120345038384,1.1520657392056677,0.45213667982507927,-0.6307104883061027
14,-0.3689939537381265,-0.47364901022689854,-0.4536584903336246,-0.2619190392343718,-0.14529347651790128,-0.2779069760739961,0.5570126701903592,0.3376789065630485,-0.6611340422692163,-0.6071120345038384,1.1520657392056677,0.2650741726108774,-0.34924258923614104
15,-0.3702062934373708,-0.47364901022689854,-0.4536584903336246,-0.2619190392343718,-0.14529347651790128,-0.6547257811803993,-0.44270619088915164,0.3554725880505431,-0.6611340422692163,-0.6071120345038384,1.1520657392056677,0.4379518451548083,-0.6011563589037565
16,-0.3212837413734494,-0.47364901022689854,-0.4536584903336246,-0.2619190392343718,-0.14529347651790128,-0.5094635700515953,-1.4138616559378194,0.3554725880505431,-0.6611340422692163,-0.6071120345038384,1.1520657392056677,0.3407635638592783,-0.8671435235248703
17,-0.3522207694791406,-0.47364901022689854,-0.4536584903336246,-0.2619190392343718,-0.14529347651790128,-0.4303603857735328,0.4570407840824082,0.238771249248364,-0.6611340422692163,-0.6071120345038384,1.1520657392056677,0.33965537365066306,0.2713941282131242
