y true,average predicted values,error bar values
24.0,25.413999999999998,0.08865288113385446
21.6,21.876999999999978,0.3331536182203773
34.7,34.55574999999996,0.4508313616716039
33.4,34.56350000000003,0.9812721335083361
36.2,35.235999999999976,0.25355998632801036
28.7,27.32799999999999,0.1857776448697101
22.9,21.96750000000003,0.2182300009928391
27.1,23.137249999999973,0.4897083315607326
16.5,16.968000000000004,0.80889348289294
18.9,19.073250000000023,0.15971719798861397
18.9,19.731000000000023,0.23414383044046808
21.7,21.354500000000016,0.20833066664960256
18.2,18.71825000000002,0.23650422829200818
19.9,20.007750000000026,0.1559067563214192
23.1,22.290499999999977,0.05208646657241885
17.5,17.772,0.21526572726129506
20.2,19.47925000000002,0.28707649967677057
18.2,18.77975000000002,0.15086058685642964
13.6,14.06849999999999,0.38836966925855465
19.6,19.35224999999998,0.07231124854866458
15.2,15.673500000000015,0.21824222017443337
14.5,14.712250000000001,0.12055531233974576
13.9,14.790750000000012,0.0820421639565092
16.6,16.939999999999984,0.29403174431796686
18.4,19.066750000000027,0.3231092436519411
21.0,21.5605,0.511417963444117
12.7,13.453500000000014,0.25310406292010945
14.5,16.44475,0.42796212838676767
13.1,13.815999999999994,0.16391257832556058
13.5,13.8275,0.16423052903363217
18.9,19.632000000000026,0.1864671552847843
20.0,20.231,0.11279184367674856
24.7,23.2265,0.27366707267529994
34.9,34.77175000000005,0.8493277243404553
26.6,28.065749999999962,0.10962169797382704
25.3,24.996000000000002,0.0698283610003819
21.2,21.495000000000015,0.07086607086610697
19.3,19.653999999999982,0.3124878664311107
20.0,20.064999999999998,0.1286338472823825
16.6,17.787499999999984,0.19200781234105915
19.4,19.35825000000002,0.15909195454202293
25.0,25.307499999999994,0.16316556009158348
23.4,22.62250000000003,0.14928831166571258
18.9,18.969750000000023,0.06071998572683036
35.4,34.89950000000004,0.22777986448908982
24.7,24.01775,0.2493463120507958
31.6,31.35349999999996,0.16051272016053186
23.3,23.302499999999995,0.0738218576484396
19.6,19.85924999999998,0.04781474667924059
18.7,18.857000000000017,0.1307924564593299
16.0,17.232999999999997,0.1729759135448249
22.2,22.922500000000007,0.2056056095213986
33.0,32.790000000000006,0.1273368236868907
23.5,23.865000000000002,0.4919125938619592
19.4,19.782500000000024,0.15625726649770008
22.0,21.513000000000005,0.3813983044884517
17.4,18.244750000000018,0.26125641937887023
20.9,20.792250000000024,0.3146652983727306
21.7,21.61775000000001,0.2919912955323594
23.4,23.713500000000028,0.02691344149924446
24.1,24.10724999999997,0.3108615715502075
21.4,21.91750000000002,0.15170255985535244
20.0,20.30125,0.053362752302835346
20.8,20.95999999999999,0.0606025302002039
21.2,21.039000000000016,0.0754409261166198
20.3,20.633749999999978,0.15649787006005447
28.0,27.659000000000002,0.10097854557611276
24.8,24.323999999999998,0.0746234994265698
22.9,23.066750000000027,0.0721543484483084
26.6,26.747999999999973,0.18200732585989374
22.5,21.802000000000003,0.29548716836212763
22.2,22.22700000000001,0.09930760293148935
23.6,26.325999999999965,0.5095939560081119
28.7,29.720749999999978,1.0578101200120984
22.6,22.638499999999972,0.08205892191996254
22.0,22.306749999999994,0.06777597902895374
22.9,23.009250000000023,0.15495456323280216
25.0,24.681,0.20926538175245157
20.6,21.076999999999977,0.31693216939907515
28.4,27.946750000000034,0.23465062681924903
38.7,40.834999999999965,0.331339704834773
43.8,43.862250000000046,0.3833148183934486
33.2,33.12399999999997,0.47789678104516353
27.5,26.229,0.20468675254316693
20.1,20.084749999999975,0.10821698880798045
19.5,19.25025,0.3372777045699867
19.5,18.943,0.11575548943066782
19.8,19.95999999999998,0.10746472289391895
21.7,21.348250000000014,0.26034000204860025
18.8,19.02049999999998,0.19539106086683516
18.7,18.757000000000012,0.26768015740182355
18.5,19.575000000000003,0.0371214223865405
18.3,18.494499999999984,0.20336092708941536
21.2,20.940000000000015,0.13972115086843256
19.2,19.56500000000002,0.24646838877768165
20.4,19.98225000000002,0.18341096841065205
19.3,19.641749999999977,0.12311072252244805
20.3,21.065499999999986,0.3354862143218393
20.5,19.697499999999998,0.17569006801752174
17.3,17.12524999999998,0.12134901455444047
18.8,18.698749999999983,0.31501574034747426
21.4,20.557000000000023,0.5352862162743723
15.7,15.887500000000015,0.16879672192709477
16.2,16.224750000000018,0.16329395783882414
18.0,17.766,0.1104143710453168
14.3,14.893749999999983,0.17410030633708481
19.2,19.251750000000012,0.3482292109133497
23.0,21.745749999999997,0.5029714206592654
18.4,17.993000000000016,0.10008329864001651
15.6,15.495499999999984,0.05904518044119562
18.1,17.82599999999998,0.22123742902139915
13.3,14.029999999999983,0.3300232315054978
17.8,16.71599999999998,0.3232800643405054
14.0,14.490499999999997,0.11697720575679023
14.4,14.196750000000005,0.1839372628552081
13.4,13.721500000000002,0.3512885803248812
11.8,12.854749999999983,0.29257976120481555
15.6,15.720999999999984,0.2368473488698283
14.6,14.406499999999987,0.32700101936639775
17.8,16.415499999999977,0.24520127786507487
15.4,15.282250000000007,0.25596663193991853
19.6,19.574999999999978,0.5466766259255391
15.3,17.38649999999998,0.3779722212015065
19.4,18.189750000000018,0.4851002473716159
17.0,17.147999999999996,0.5963852222627041
15.6,16.19874999999999,0.35639526278183375
13.1,14.17249999999999,0.23344735309415351
41.3,38.12275000000004,0.9128133708486088
23.3,24.4355,0.7884624277668543
27.0,26.16225,0.507715389432567
50.0,47.636250000000004,0.46018936319737175
50.0,48.64,0.6199064445543382
50.0,49.03725,0.24811606826914265
22.7,21.892000000000007,0.28671123684524885
25.0,23.6565,0.5021058985247399
23.8,22.366249999999983,0.33735873586831255
23.8,22.926999999999992,0.38489392478102485
17.4,18.461250000000017,0.45301536029881373
19.1,19.996999999999975,0.2724420427662794
23.1,21.79249999999998,0.2861345837189246
23.6,23.316999999999968,0.24412838152633282
22.6,22.044499999999978,0.25572185410453646
29.4,28.27500000000003,0.3198072336059138
23.2,22.830000000000002,0.23253816890996526
29.9,29.15800000000003,0.40626756372288286
37.2,35.56199999999997,0.15185080397109402
39.8,40.205750000000045,0.6655275476392213
32.5,31.027249999999995,0.23418991580907886
29.6,27.649999999999977,0.6549356202457384
32.0,30.629000000000005,0.4330150112871384
29.8,29.32725000000002,0.3344621303924712
34.9,34.59800000000004,0.22382582514089616
37.0,34.71674999999999,0.46551503735110333
30.5,30.125,0.22922914299888303
36.4,35.994500000000045,0.31679909511655185
31.1,30.376749999999966,0.08886834832117567
33.3,33.752500000000026,0.2904622752326516
30.3,30.68775000000003,0.792407460422568
34.6,34.10799999999996,0.08457343948702833
34.9,33.95875000000004,0.45620636777668944
32.9,33.503250000000044,0.3196063985592282
24.1,23.62199999999997,0.17869340595929176
42.3,43.52050000000005,0.1541438721887163
48.5,48.082750000000004,0.6372181076104636
22.6,22.579999999999977,0.14129401968944244
22.5,21.578,0.11114255110742541
24.4,23.220250000000025,0.18692489579151172
20.0,19.12625,0.5080573294422582
21.7,20.891500000000015,0.26021721695537026
19.3,18.99499999999998,0.43047493151943833
28.1,26.62724999999997,0.4096318469064561
23.7,21.537000000000017,0.7091774578105717
25.0,24.310750000000006,0.06482476378668563
23.3,22.60824999999999,0.06080227517672496
28.7,27.105499999999992,0.3647926351595728
21.5,20.9025,0.16697404988001058
26.7,27.365749999999984,0.23260893505337887
21.7,20.293000000000013,0.4049090432842035
27.5,27.033499999999997,0.26183773601221394
30.1,28.439249999999966,0.2566221281703185
44.8,44.77775000000004,0.5802719908226954
50.0,47.416250000000005,0.959334274379892
37.6,40.82499999999997,0.1982237792664342
31.6,31.56474999999996,0.061424072371242866
46.7,45.85574999999996,0.0979570484106829
31.5,30.674750000000003,0.32078172745134076
24.3,23.166249999999998,0.323681299017
31.7,32.45349999999996,0.6492973124848112
29.0,27.7915,0.4014893107751038
24.0,23.349250000000005,0.20429451779233104
25.1,25.61274999999997,0.09145991836136041
23.3,24.253250000000005,0.20762686884569173
22.0,23.828,0.3604672893157802
20.1,20.64824999999998,0.2065742400849341
22.2,21.81450000000001,0.29105383236324744
23.7,24.039,0.2881411691052365
17.6,17.985999999999983,0.23285474728536554
24.3,23.460250000000002,0.21560670212217548
20.5,20.616999999999997,0.18193955040067342
24.5,24.00625,0.26684873992582403
29.6,30.591749999999962,0.7068820622989371
21.9,22.168000000000028,0.19903601014221953
20.9,20.552750000000024,0.1883372418473457
44.0,43.02100000000001,0.4360389890823968
50.0,48.10700000000001,1.231868228883799
36.0,35.792500000000004,0.9002731067107733
33.8,33.32025000000002,0.24786202479067437
43.1,42.90274999999998,0.9639112597468089
48.8,47.386500000000055,0.6565213883289185
31.0,31.09125,0.40422137086832527
36.5,35.439750000000004,0.45240569919781953
30.7,29.196499999999986,0.44352940526343015
50.0,47.556250000000006,0.6949375871256406
25.2,25.191999999999993,0.2569098415138399
24.4,24.75575000000003,0.3302861133421497
32.4,31.779250000000033,0.32083367965349113
33.2,33.63349999999997,0.5046850503036573
29.1,27.328999999999965,0.15155856953666338
45.4,45.913750000000014,0.4321167859117115
35.4,34.89575000000004,0.20591482867114883
46.0,45.62325,0.339503927321413
50.0,47.94550000000001,0.5348012091734037
32.2,31.678249999999977,0.6054895402344554
22.0,22.357750000000003,0.24444818810264857
20.1,21.028749999999977,0.30262999961449
23.2,23.323500000000006,0.2290523957525799
22.3,22.740999999999996,0.17074737674900417
28.5,29.74475,0.5672150532793269
37.3,35.80075000000004,0.6214431456966367
27.9,27.96200000000003,0.23567350296543518
23.9,23.495500000000035,0.19471432065122568
21.7,21.739750000000015,0.22270215535553917
27.1,26.608999999999963,0.23037939722697415
20.3,20.438499999999983,0.1389496311618027
22.5,23.18675,0.4023368199241359
29.0,30.76425,0.31846336785675433
22.0,23.140500000000003,0.38093787770011706
26.4,25.22775000000003,0.2716436084283964
33.1,32.92699999999996,0.32069611784366564
36.1,35.10824999999997,0.2018537011468142
28.4,27.82800000000003,0.3337074567142103
28.2,28.741999999999983,0.1424710496908033
22.8,25.314500000000006,0.23976446775950844
20.3,20.39724999999998,0.2872993502719188
16.1,17.61674999999998,0.41948887549811054
22.1,22.802749999999975,0.2113864943651782
19.4,19.565000000000015,0.3349228766945183
21.6,21.89274999999997,0.37830267864061534
23.8,24.054499999999997,0.1334778383602807
16.2,17.512250000000016,0.11410923129469905
17.8,18.27349999999998,0.36232260027034935
23.1,22.687999999999974,0.1320479710812184
21.0,21.239500000000003,0.20322483444041095
23.8,23.87049999999999,0.15901886680517024
23.1,23.407749999999968,0.09099954212339172
25.0,24.37025,0.09636864981241341
24.6,24.489749999999972,0.1698673502079429
23.0,23.480749999999997,0.023669600757083267
22.6,22.90674999999997,0.06817807565485505
19.8,20.76474999999998,0.2605358260713213
17.1,18.16349999999998,0.32402314732129534
19.4,19.847750000000026,0.2519025936084564
